panel,latent_id,m_base,h_base,mask_category,replicate,camera,light,valid_skin_fraction,mask_hash,appearance_seed,attempt_count,retry_exhausted,exposure_ev,canonical_metadata_hash,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction
A,AM4_A_M0.90_H0.95_Strong_1,0.9,0.95,Strong,1,Nikon D3,D65,0.6302642822265625,f25d7d3297af4a9f2e869ef3684c54e4b747fe3ce6692f910d5b2ea05743f919,16346850040679487703,1,False,0.007650972534108735,9161637466f2ac343b05ce30d9a4be52,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_1,0.9,0.95,Strong,1,Nikon D3,A,0.6302642822265625,f25d7d3297af4a9f2e869ef3684c54e4b747fe3ce6692f910d5b2ea05743f919,12433388790563466026,1,False,-0.21861129622625985,41c1a2bde977d3203e04549d9e4da397,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_1,0.9,0.95,Strong,1,Nikon D3,FL2,0.6302642822265625,f25d7d3297af4a9f2e869ef3684c54e4b747fe3ce6692f910d5b2ea05743f919,8132611146847545793,1,False,-0.048064078018002165,305d2fe54c5cd57b44230e0b3f1830e5,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_1,0.9,0.95,Strong,1,Nikon D3,FL11,0.6302642822265625,f25d7d3297af4a9f2e869ef3684c54e4b747fe3ce6692f910d5b2ea05743f919,800884695961959707,1,False,-0.19354165898897163,574b9d07c455744e5be92ce322ab10f7,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_2,0.9,0.95,Strong,2,Nikon D3,D65,0.385040283203125,ed2156a89a50f9a41af0e0332dd2b652e0034c96a0f92da1d02d418e0632e56c,6055395814261778535,1,False,-0.4917272982461186,a0d1fa1b3cc8ba3c94e3b11af4488623,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_2,0.9,0.95,Strong,2,Nikon D3,A,0.385040283203125,ed2156a89a50f9a41af0e0332dd2b652e0034c96a0f92da1d02d418e0632e56c,1852078813647139390,1,False,-0.0003149249714473612,5fe5b3f07d9f3bd72921272019211661,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_2,0.9,0.95,Strong,2,Nikon D3,FL2,0.385040283203125,ed2156a89a50f9a41af0e0332dd2b652e0034c96a0f92da1d02d418e0632e56c,3162292108429526463,1,False,-0.3832689049822571,6659fff51e506422868903f771c47230,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_2,0.9,0.95,Strong,2,Nikon D3,FL11,0.385040283203125,ed2156a89a50f9a41af0e0332dd2b652e0034c96a0f92da1d02d418e0632e56c,10547313362242961675,1,False,0.29359580331097357,ec32f57ecd90a864f46ad664083f7290,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_3,0.9,0.95,Strong,3,Nikon D3,D65,0.6654205322265625,8697f33d12c54f885cc02ed70c2bfa9053953e47267e27a25de02d1003c0625d,13032516508812334224,1,False,0.19302800184532598,1b7dd45b33428252698e45cf9eebe5d0,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_3,0.9,0.95,Strong,3,Nikon D3,A,0.6654205322265625,8697f33d12c54f885cc02ed70c2bfa9053953e47267e27a25de02d1003c0625d,7630884629585389398,1,False,-0.2577091901320126,5d30f2b5da1472f309eb75e4264ffece,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_3,0.9,0.95,Strong,3,Nikon D3,FL2,0.6654205322265625,8697f33d12c54f885cc02ed70c2bfa9053953e47267e27a25de02d1003c0625d,9952032670157337600,1,False,-0.28091961035502877,a6a3d45c3df0483a6683e795c53b3e68,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_3,0.9,0.95,Strong,3,Nikon D3,FL11,0.6654205322265625,8697f33d12c54f885cc02ed70c2bfa9053953e47267e27a25de02d1003c0625d,9198655988171975540,1,False,0.27563441875273487,58247d4fa99cd8a37cb7c4f185d6027b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_4,0.9,0.95,Strong,4,Nikon D3,D65,0.3386383056640625,69befd55974fe818ac64194bb1fa3022527af0dad474e6ead81f59bf43ffc11d,14520390339922964373,1,False,-0.06863967280615874,e5a79a5fd04875767ad9f235c6e5fbc6,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_4,0.9,0.95,Strong,4,Nikon D3,A,0.3386383056640625,69befd55974fe818ac64194bb1fa3022527af0dad474e6ead81f59bf43ffc11d,8255155307283527029,1,False,-0.4264504298667713,b1ec28cf2d4bc5198da78c8045e17d03,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_4,0.9,0.95,Strong,4,Nikon D3,FL2,0.3386383056640625,69befd55974fe818ac64194bb1fa3022527af0dad474e6ead81f59bf43ffc11d,10660229772546058515,1,False,0.07442004037074346,3926dd7d31c7d430f4d12a4a8e7b1616,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_4,0.9,0.95,Strong,4,Nikon D3,FL11,0.3386383056640625,69befd55974fe818ac64194bb1fa3022527af0dad474e6ead81f59bf43ffc11d,3174934483825606841,1,False,-0.4269537707147615,750d25f01a09a7919f9992fad69f831c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_5,0.9,0.95,Strong,5,Nikon D3,D65,0.5800323486328125,c575f86528b8db7b3342fd7ca1ee7af36f67997220ef621c70d1d136c8d29755,9577563636693668794,1,False,0.11653395933005817,e4bc14b1c0cb824fbd894e4c7ed39f64,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_5,0.9,0.95,Strong,5,Nikon D3,A,0.5800323486328125,c575f86528b8db7b3342fd7ca1ee7af36f67997220ef621c70d1d136c8d29755,15526409795042617684,1,False,0.15555355291448225,379b677528d3ab6dc195f7240d79a034,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_5,0.9,0.95,Strong,5,Nikon D3,FL2,0.5800323486328125,c575f86528b8db7b3342fd7ca1ee7af36f67997220ef621c70d1d136c8d29755,5509648129117129767,1,False,0.12118610108951677,beeb07627e9a8a90401298646af3a7c5,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_5,0.9,0.95,Strong,5,Nikon D3,FL11,0.5800323486328125,c575f86528b8db7b3342fd7ca1ee7af36f67997220ef621c70d1d136c8d29755,17907470353575150892,1,False,-0.34317265044587353,39066b4e51df8dcdb413516bc4903e7b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_6,0.9,0.95,Strong,6,Nikon D3,D65,0.4350738525390625,4f063ae73f790dd421abfec27e1dc0468ba8ce809772665dd8aff8d610de057a,15413472001610022483,1,False,0.15529697303962797,2c80f526641ec5d0cffa4417907a6174,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_6,0.9,0.95,Strong,6,Nikon D3,A,0.4350738525390625,4f063ae73f790dd421abfec27e1dc0468ba8ce809772665dd8aff8d610de057a,257496457324978696,1,False,-0.16891761679888095,e6db3e44181cab0a04506ac6f962fe0c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_6,0.9,0.95,Strong,6,Nikon D3,FL2,0.4350738525390625,4f063ae73f790dd421abfec27e1dc0468ba8ce809772665dd8aff8d610de057a,11647489535497889336,1,False,-0.3151914067634882,aaeb3f8b0f5ddb7fdeaf022f79b1def3,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_6,0.9,0.95,Strong,6,Nikon D3,FL11,0.4350738525390625,4f063ae73f790dd421abfec27e1dc0468ba8ce809772665dd8aff8d610de057a,16926448071297935614,1,False,-0.31611297228262475,663a737f2d952b333049a64cd576da51,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_7,0.9,0.95,Strong,7,Nikon D3,D65,0.37799072265625,19c1713df84f7ec80df68ef1dbf1a6f6c2ce8bdaadc3d564cebd4a4cd26cb299,3934612935782305358,1,False,-0.011819369439341643,7f208f552b8f1f182fa0969f1362a46a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_7,0.9,0.95,Strong,7,Nikon D3,A,0.37799072265625,19c1713df84f7ec80df68ef1dbf1a6f6c2ce8bdaadc3d564cebd4a4cd26cb299,1210451174679698908,1,False,0.14107215190220734,6064fd4995c1d2642e3934065c8cc2aa,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_7,0.9,0.95,Strong,7,Nikon D3,FL2,0.37799072265625,19c1713df84f7ec80df68ef1dbf1a6f6c2ce8bdaadc3d564cebd4a4cd26cb299,17327154119112454875,1,False,-0.19083420222013198,4c6a16cc7569a2812289ea56f7fb5d62,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.95_Strong_7,0.9,0.95,Strong,7,Nikon D3,FL11,0.37799072265625,19c1713df84f7ec80df68ef1dbf1a6f6c2ce8bdaadc3d564cebd4a4cd26cb299,12771114565216777251,1,False,-0.3748537248322218,105a2df2a41a0761f0df3d455808e29e,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_0,0.95,0.02,Full,0,Nikon D3,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,744082494614909388,1,False,-0.1851217090471753,40b819d4b1bea6fecde95d0c6e3e95ed,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_0,0.95,0.02,Full,0,Nikon D3,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4360389420061469627,1,False,0.004785767152624909,31eb81a7270e839eafd3128b7df13065,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_0,0.95,0.02,Full,0,Nikon D3,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,235811316752529055,1,False,-0.03496413190224601,355af78260d8df2369b050a66ccf4600,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_0,0.95,0.02,Full,0,Nikon D3,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,567089586695161208,1,False,-0.36972909566878764,27561bd28c705cd6e475babf57708efc,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_1,0.95,0.02,Full,1,Nikon D3,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8015342825165410741,1,False,0.2581595413741179,b55ef29e1d75b3be36e7d7594b7e9a2a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_1,0.95,0.02,Full,1,Nikon D3,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,17742659122680257143,1,False,-0.12170125414066174,13e7c8634787a7a22a4bae29e3f0632f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_1,0.95,0.02,Full,1,Nikon D3,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13449660568475430021,1,False,0.14854563328021553,731a2b19f16ee72f2865ca8f2f9a49e0,0.0,0.0008697509765625,0,False,False,0.0,0.0,0.0,0.0,0.0026092529296875,0.0
A,AM4_A_M0.95_H0.02_Full_1,0.95,0.02,Full,1,Nikon D3,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9632297573797906164,1,False,-0.1954545158725265,fcf01ea8941158af3faccfd9c1679f98,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_2,0.95,0.02,Full,2,Nikon D3,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4969514733789668337,1,False,-0.15356841970546747,efe09fd82bf043e19e2d40e7fe6ff512,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_2,0.95,0.02,Full,2,Nikon D3,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4049399702260019264,1,False,0.11333371341396759,2425c8691393ea5b4b466a59d9814cf9,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_2,0.95,0.02,Full,2,Nikon D3,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13472634890713825654,1,False,0.07148186459533279,e430087d5d92f5c92b44f6add1137cc1,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_2,0.95,0.02,Full,2,Nikon D3,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2306729332365405308,1,False,-0.48777070523208477,ebc623f78531e4206b3d7a3591e5ba37,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_3,0.95,0.02,Full,3,Nikon D3,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13417540138414845314,1,False,0.1614947132852539,996a09aa9792e14265648407ffdcbfbf,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_3,0.95,0.02,Full,3,Nikon D3,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,14573755044690041357,1,False,0.06114411609586867,2033612227d7185c5f147742cf41fb50,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_3,0.95,0.02,Full,3,Nikon D3,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,3479999484978932389,1,False,0.10050784107097765,2c706db0fe51cc05df1e4cbcee1b0b58,0.0,0.002349853515625,0,False,False,0.0,0.0,0.0,0.0,0.00701904296875,0.0
A,AM4_A_M0.95_H0.02_Full_3,0.95,0.02,Full,3,Nikon D3,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,15746634210846022098,1,False,-0.04200489027941845,7f81c18fe2945437cfc363b78a508541,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_4,0.95,0.02,Full,4,Nikon D3,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9748403237561665189,1,False,-0.1438808257593574,60b90e98cfbebd0033748024b3b571e2,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_4,0.95,0.02,Full,4,Nikon D3,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,6761634495797336918,1,False,-0.47186105635049125,ed1eafe7a9ecbf4fb816e0898179f73f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_4,0.95,0.02,Full,4,Nikon D3,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,15439940163390035005,1,False,-0.31250626853664343,176235f25e354f6d17e612e6ee0e91f5,0.0,0.0013376871744791667,0,False,False,0.0,0.0,0.0,0.0,0.0040130615234375,0.0
A,AM4_A_M0.95_H0.02_Full_4,0.95,0.02,Full,4,Nikon D3,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13056671620172626611,1,False,0.22753670587832675,f43fea1b666beedc19c36a84853b819c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_5,0.95,0.02,Full,5,Nikon D3,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,17812797024092414517,1,False,0.1215612438061563,5716e8ef21011a008d6cda37763902cc,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_5,0.95,0.02,Full,5,Nikon D3,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10557111510466620542,1,False,0.03472752479402064,a23c1b4ebb967e15ad5207325baf2ff2,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_5,0.95,0.02,Full,5,Nikon D3,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,16596700150927389259,1,False,0.09652733964273308,f4c729874994161c41333638f287bec8,0.0,0.0007883707682291666,0,False,False,0.0,0.0,0.0,0.0,0.0023651123046875,0.0
A,AM4_A_M0.95_H0.02_Full_5,0.95,0.02,Full,5,Nikon D3,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5892591838049107121,1,False,-0.4801096774935816,cc20368046a50931fccca2ef712cf42c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_6,0.95,0.02,Full,6,Nikon D3,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4499456322692573745,1,False,0.15004826653237335,e3f8f87aa7959ef05e0e4f85ff44a93a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_6,0.95,0.02,Full,6,Nikon D3,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,14469026230862676079,1,False,0.19507187779799962,2b270a0e7a425a2993ff4344a4379ab8,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_6,0.95,0.02,Full,6,Nikon D3,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,15941161711250200324,1,False,0.22873046558610666,e6186cbf2b345da0914cfa2db6580ab8,0.0,0.0002695719401041667,0,False,False,0.0,0.0,0.0,0.0,0.0008087158203125,0.0
A,AM4_A_M0.95_H0.02_Full_6,0.95,0.02,Full,6,Nikon D3,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9647268750062458615,1,False,0.022489769580326335,08fea79d2c46629adcb814c745342243,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_7,0.95,0.02,Full,7,Nikon D3,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13223539596654839967,1,False,-0.3750017288057196,132312339c82a6f538d0ea40eca8a705,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_7,0.95,0.02,Full,7,Nikon D3,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,18410100482221154287,1,False,-0.45108437280461994,47cc7782034f595d4b0187c18ff3a68d,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Full_7,0.95,0.02,Full,7,Nikon D3,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1811542244742570120,1,False,0.2753067060124288,f2eb38a41ca49c03135d6ad348375cdc,0.0,0.0021718343098958335,0,False,False,0.0,0.0,0.0,0.0,0.006500244140625,0.0
A,AM4_A_M0.95_H0.02_Full_7,0.95,0.02,Full,7,Nikon D3,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9619701840482202347,1,False,0.2100542032002758,987d0a0af3e81f5d4897b246eee7943f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_0,0.95,0.02,Mild,0,Nikon D3,D65,0.720947265625,6d8cfbd01990bbba50b61450dee1a786bdcad24e951dd6fdec389dfd47052b4d,8699733390809424958,1,False,-0.16876789640160095,9ddcfbdd30aab2ab6eef5f5aef0f585f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_0,0.95,0.02,Mild,0,Nikon D3,A,0.720947265625,6d8cfbd01990bbba50b61450dee1a786bdcad24e951dd6fdec389dfd47052b4d,14761188916252337563,1,False,0.15928218874565214,0932df62744c25c80f6f5838e4ddab97,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_0,0.95,0.02,Mild,0,Nikon D3,FL2,0.720947265625,6d8cfbd01990bbba50b61450dee1a786bdcad24e951dd6fdec389dfd47052b4d,4307014212677554110,1,False,0.0022506687998979924,2b4d734e025a26a602fbb37b9c13b7d7,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_0,0.95,0.02,Mild,0,Nikon D3,FL11,0.720947265625,6d8cfbd01990bbba50b61450dee1a786bdcad24e951dd6fdec389dfd47052b4d,12699323409431441490,1,False,-0.07287469593738372,efe8aa322253d2b097161355f7521de1,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_1,0.95,0.02,Mild,1,Nikon D3,D65,0.8286285400390625,3edacd343d474c947ef09813199aa06410067a376b0a128b5788d294febe5e74,11859544731895390609,1,False,0.2330488362382176,fe7995ceb7e6d12f2538aa0ee977dfb1,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_1,0.95,0.02,Mild,1,Nikon D3,A,0.8286285400390625,3edacd343d474c947ef09813199aa06410067a376b0a128b5788d294febe5e74,17883650490155501281,1,False,-0.4659760698186084,3c009a0446690d45afa43992b7fdf51a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_1,0.95,0.02,Mild,1,Nikon D3,FL2,0.8286285400390625,3edacd343d474c947ef09813199aa06410067a376b0a128b5788d294febe5e74,4898162852165271333,1,False,-0.20202340045072253,c83babcf75a50158f1cf5f6fc6cacaac,0.0,0.0003744283828990578,0,False,False,0.0,0.0,0.0,0.0,0.0011232851486971734,0.0
A,AM4_A_M0.95_H0.02_Mild_1,0.95,0.02,Mild,1,Nikon D3,FL11,0.8286285400390625,3edacd343d474c947ef09813199aa06410067a376b0a128b5788d294febe5e74,8167582512430024802,1,False,-0.14863488099231031,a350d578b1250a8f7cbeb05d7e0a7260,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_2,0.95,0.02,Mild,2,Nikon D3,D65,0.7353057861328125,b53000c2a0fcdca6d2723c6be83d9383c1ea4b30d90a974d3eb8b58eae8eaf84,2862653451905105207,1,False,-0.17873665383013448,d182dd8994a0a8fad68d6fba94d6fda6,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_2,0.95,0.02,Mild,2,Nikon D3,A,0.7353057861328125,b53000c2a0fcdca6d2723c6be83d9383c1ea4b30d90a974d3eb8b58eae8eaf84,5116334605442241273,1,False,-0.024754532743354707,39841762ad91d75fb21b55446412cfce,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_2,0.95,0.02,Mild,2,Nikon D3,FL2,0.7353057861328125,b53000c2a0fcdca6d2723c6be83d9383c1ea4b30d90a974d3eb8b58eae8eaf84,682916455838915073,1,False,-0.434664688055545,2d6ef0260a1414cfc0033f45dc43a573,0.0,0.001258931844750185,0,False,False,0.0,0.0,0.0,0.0,0.003776795534250555,0.0
A,AM4_A_M0.95_H0.02_Mild_2,0.95,0.02,Mild,2,Nikon D3,FL11,0.7353057861328125,b53000c2a0fcdca6d2723c6be83d9383c1ea4b30d90a974d3eb8b58eae8eaf84,17066886020761335689,1,False,0.20512994883653923,2ee64203a8c9c3220b8f2299fed548b3,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_3,0.95,0.02,Mild,3,Nikon D3,D65,0.7292022705078125,987d83cfac0f873e19f286d7dabc2c601fada6a3782eb06f18764b99d3526ab2,12804828190590705398,1,False,0.24875260665938437,3edfdcbe89a6f9ed5f646f5a153e0104,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_3,0.95,0.02,Mild,3,Nikon D3,A,0.7292022705078125,987d83cfac0f873e19f286d7dabc2c601fada6a3782eb06f18764b99d3526ab2,13876831276936707360,1,False,-0.26178379884609115,501e09457ec9cde2a126c623db69840c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_3,0.95,0.02,Mild,3,Nikon D3,FL2,0.7292022705078125,987d83cfac0f873e19f286d7dabc2c601fada6a3782eb06f18764b99d3526ab2,7450363456843579305,1,False,-0.2899980484471596,c435c28769f53568285b2847d3f77afb,0.0,0.0025389385283921683,0,False,False,0.0,0.0,0.0,0.0,0.007616815585176505,0.0
A,AM4_A_M0.95_H0.02_Mild_3,0.95,0.02,Mild,3,Nikon D3,FL11,0.7292022705078125,987d83cfac0f873e19f286d7dabc2c601fada6a3782eb06f18764b99d3526ab2,18319013294325870376,1,False,0.1850738122739094,410f0281bd0e003fb078bc2d7d89ab0b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.95_H0.02_Mild_4,0.95,0.02,Mild,4,Nikon D3,D65,0.7222137451171875,c6874287cae11edf56a29135daa14eeab353224a69a22ef5c9fdebb0a05f506c,14463053625284341777,1,False,-0.29747001363403647,77c715993e199113348f39c9abd9df4d,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
