variant,fold,split_role,scale,feature,total_n,valid_n,missing_n,statistic_population,mean,std_ddof0,min,median,q1,q3,max,nonfinite,unavailable_filled_zero_n
o_stage2a,0,val,standardized_model_input,calibrated_cheek_mean_log2_rg,100,100,0,all_cases,0.095866692395629796,0.94875246276567315,-2.8449179325024678,0.15493534229245509,-0.48797704819427129,0.74215356669609245,2.0931483864749927,0,0
o_stage2a,0,val,raw,calibrated_cheek_mean_log2_bg,100,100,0,all_cases,-0.58555640878662085,0.14172501126003159,-0.91613943628044436,-0.5795085943566467,-0.68659974813569968,-0.49441104547696357,-0.31559736862556093,0,0
o_stage2a,0,val,standardized_model_input,calibrated_cheek_mean_log2_bg,100,100,0,all_cases,0.0162955462876496,1.0775351400617397,-2.4971269305609951,0.0622770742546018,-0.75193687683808053,0.70927366600466613,2.0687938990107697,0,0
o_stage2a,0,val,raw,calibrated_forehead_minus_cheek_log2_y,100,96,4,available_only,0.071475906610841702,0.2786393837752113,-0.83070118475885601,0.051295184276982798,-0.1004580137559879,0.22676044938978579,0.81251421203268215,0,0
o_stage2a,0,val,standardized_model_input,calibrated_forehead_minus_cheek_log2_y,100,96,0,available_only,0.30223055439738911,0.83773036734252748,-2.4101683029402601,0.24155713592751529,-0.21468943127033291,0.76909412300823154,2.5301650387656758,0,4
o_stage2a,0,val,raw,calibrated_forehead_minus_cheek_log2_rg,100,96,4,available_only,-0.060050241533797399,0.1129321087430924,-0.45832104439242938,-0.065154660375221399,-0.1204968263307373,0.0111847710213507,0.19700766863805941,0,0
o_stage2a,0,val,standardized_model_input,calibrated_forehead_minus_cheek_log2_rg,100,96,0,available_only,-0.079105972437273006,1.0223124492651987,-3.6844331417674847,-0.1253134769807564,-0.62629575611565402,0.56574553143712958,2.2478983195715605,0,4
o_stage2a,0,val,raw,calibrated_forehead_minus_cheek_log2_bg,100,96,4,available_only,-0.1502321395846421,0.099089009750285201,-0.49912524865817071,-0.14914818094409521,-0.20422191888682009,-0.096027108562655006,0.0865588628730556,0,0
o_stage2a,0,val,standardized_model_input,calibrated_forehead_minus_cheek_log2_bg,100,96,0,available_only,-0.11825091872630319,0.87777746236453413,-3.2089116155161697,-0.1086486987908615,-0.59651799989824572,0.36192296430852677,1.9793561294405475,0,4
o_stage2a,0,val,raw,forehead_available,100,100,0,all_cases,0.95999999999999996,0.1959591794226542,0,1,1,1,1,0,0
o_stage2a,0,val,standardized_model_input,forehead_available,100,100,0,all_cases,0.95999999999999996,0.1959591794226542,0,1,1,1,1,0,0
o_stage2b,0,train,raw,calibrated_nn_cheek_mean_log2_y,400,400,0,all_cases,-1.9717615451900417,0.32866587139376269,-3.9548506811062478,-1.9592110504724345,-2.126846859945128,-1.7951594682420295,-0.97515858306026881,0,0
o_stage2b,0,train,standardized_model_input,calibrated_nn_cheek_mean_log2_y,400,400,0,all_cases,-3.552713678800501e-17,1,-6.0337543642927818,0.038186181803375401,-0.47186315420405678,0.53733013470215618,3.0322678710250961,0,0
o_stage2b,0,train,raw,calibrated_nn_cheek_mean_log2_rg,400,400,0,all_cases,0.96337707073021439,0.1337776936369772,0.48052190412185841,0.96765176318155965,0.87465855599933395,1.0561963387327895,1.3845867435002179,0,0
o_stage2b,0,train,standardized_model_input,calibrated_nn_cheek_mean_log2_rg,400,400,0,all_cases,7.6383344094210769e-16,1,-3.6093847448039038,0.031953701212290103,-0.66317868337324903,0.69383217395309704,3.1485792684766207,0,0
o_stage2b,0,train,raw,calibrated_nn_cheek_mean_log2_bg,400,400,0,all_cases,-0.58791664977952784,0.12889389515956351,-1.0926138399139489,-0.58551275047743856,-0.66932515706568707,-0.4975065565268923,-0.20781987096390081,0,0
o_stage2b,0,train,standardized_model_input,calibrated_nn_cheek_mean_log2_bg,400,400,0,all_cases,-3.019806626980426e-16,1,-3.9156019725343367,0.018650218453815998,-0.63159319675598335,0.70143037527660113,2.948912191264669,0,0
o_stage2b,0,train,raw,calibrated_nn_forehead_minus_cheek_log2_y,400,390,10,available_only,-0.026487040586994699,0.3322239220488713,-1.6245335277125246,-0.0068335699176957998,-0.19574258909553879,0.17131742852751181,1.2075629153807497,0,0
o_stage2b,0,train,standardized_model_input,calibrated_nn_forehead_minus_cheek_log2_y,400,390,0,available_only,-9.1095222533346178e-18,0.99999999999999978,-4.8101487613238501,0.059157301340894503,-0.50946225504991183,0.59539502120924614,3.7145126346025479,0,10
o_stage2b,0,train,raw,calibrated_nn_forehead_minus_cheek_log2_rg,400,390,10,available_only,-0.051117561281528702,0.1100496397309694,-0.36178480776552552,-0.051931058797308999,-0.1155193871537865,0.0242259265241376,0.37810417859910472,0,0
o_stage2b,0,train,standardized_model_input,calibrated_nn_forehead_minus_cheek_log2_rg,400,390,0,available_only,-6.8321416900009645e-18,1,-2.8229737711405778,-0.0073920961283387996,-0.58520705773954773,0.68463184422823387,3.9002557475873743,0,10
o_stage2b,0,train,raw,calibrated_nn_forehead_minus_cheek_log2_bg,400,390,10,available_only,-0.13728429590246541,0.1128802867906295,-0.44702501082467372,-0.13085389680305479,-0.20745843900039301,-0.0579791366863881,0.15819110177807291,0,0
o_stage2b,0,train,standardized_model_input,calibrated_nn_forehead_minus_cheek_log2_bg,400,390,0,available_only,3.188332788667116e-17,1,-2.743975265554699,0.056966537579211898,-0.62166871730301854,0.70255986648202395,2.6175996365830141,0,10
o_stage2b,0,train,raw,forehead_available,400,400,0,all_cases,0.97499999999999998,0.1561249499599599,0,1,1,1,1,0,0
o_stage2b,0,train,standardized_model_input,forehead_available,400,400,0,all_cases,0.97499999999999998,0.1561249499599599,0,1,1,1,1,0,0
o_stage2b,0,val,raw,calibrated_nn_cheek_mean_log2_y,100,100,0,all_cases,-1.9307198027972361,0.3510919010604841,-3.1313902137169078,-1.9420801055338424,-2.1000372039923629,-1.74801207406778,-1.0161132233256578,0,0
o_stage2b,0,val,standardized_model_input,calibrated_nn_cheek_mean_log2_y,100,100,0,all_cases,0.124873757712541,1.0682335210882106,-3.5282904903063601,0.090308858447425797,-0.39029199551004973,0.68078097118333103,2.9076591305686743,0,0
o_stage2b,0,val,raw,calibrated_nn_cheek_mean_log2_rg,100,100,0,all_cases,0.97585111844529382,0.13163314560419201,0.5431003382035785,0.98604115351109556,0.88937556404290208,1.0717877146841437,1.2476326845314665,0,0
o_stage2b,0,val,standardized_model_input,calibrated_nn_cheek_mean_log2_rg,100,100,0,all_cases,0.093244601367766605,0.98396931525367204,-3.1416054582844741,0.16941600774179241,-0.55316775671230212,0.81037907745752391,2.124835658870122,0,0
o_stage2b,0,val,raw,calibrated_nn_cheek_mean_log2_bg,100,100,0,all_cases,-0.58417623893452175,0.138607856603396,-0.88806382848455356,-0.57775589592205712,-0.66881811935289415,-0.49538561107311352,-0.29267320543941611,0,0
o_stage2b,0,val,standardized_model_input,calibrated_nn_cheek_mean_log2_bg,100,100,0,all_cases,0.0290193018092566,1.0753640149660084,-2.3286376622683345,0.078830373191005401,-0.62765943626123544,0.71788534741591892,2.2905929250925081,0,0
o_stage2b,0,val,raw,calibrated_nn_forehead_minus_cheek_log2_y,100,96,4,available_only,0.071604752240655101,0.27708055772806128,-0.8531302930558039,0.040854674590243702,-0.1021907133013011,0.22788152793843919,0.80068434331809346,0,0
o_stage2b,0,val,standardized_model_input,calibrated_nn_forehead_minus_cheek_log2_y,100,96,0,available_only,0.29525806637494417,0.83401747839007767,-2.4882111058432663,0.20269977779424411,-0.22786942086358861,0.7656539810760995,2.4898007909960458,0,4
o_stage2b,0,val,raw,calibrated_nn_forehead_minus_cheek_log2_rg,100,96,4,available_only,-0.059561044019656402,0.11346451230400691,-0.44761058975174728,-0.060273458968693697,-0.1167845851809719,0.0133697050957137,0.19461543411830701,0,0
o_stage2b,0,val,standardized_model_input,calibrated_nn_forehead_minus_cheek_log2_rg,100,96,0,available_only,-0.0767243105817417,1.0310302930694324,-3.6028562150634662,-0.083197888784986504,-0.59670366990727775,0.58598343924514296,2.2329286674682609,0,4
o_stage2b,0,val,raw,calibrated_nn_forehead_minus_cheek_log2_bg,100,96,4,available_only,-0.15013215272391919,0.099724765928318498,-0.50043354687799735,-0.14781567289121669,-0.20054833039008799,-0.093975963128112003,0.0862521698548539,0,0
o_stage2b,0,val,standardized_model_input,calibrated_nn_forehead_minus_cheek_log2_bg,100,96,0,available_only,-0.11381842823702271,0.88345599363410665,-3.2171184296253723,-0.093296865982320606,-0.56045246062286058,0.38366604130517268,1.9802967560840361,0,4
o_stage2b,0,val,raw,forehead_available,100,100,0,all_cases,0.95999999999999996,0.1959591794226542,0,1,1,1,1,0,0
o_stage2b,0,val,standardized_model_input,forehead_available,100,100,0,all_cases,0.95999999999999996,0.1959591794226542,0,1,1,1,1,0,0
o_mask,1,train,raw,forehead_available,400,400,0,all_cases,0.97250000000000003,0.16353516441426291,0,1,1,1,1,0,0
o_mask,1,train,standardized_model_input,forehead_available,400,400,0,all_cases,0.97250000000000003,0.16353516441426291,0,1,1,1,1,0,0
o_mask,1,val,raw,forehead_available,100,100,0,all_cases,0.96999999999999997,0.1705872210923198,0,1,1,1,1,0,0
o_mask,1,val,standardized_model_input,forehead_available,100,100,0,all_cases,0.96999999999999997,0.1705872210923198,0,1,1,1,1,0,0
o_raw,1,train,raw,cheek_mean_log2_y,400,400,0,all_cases,-1.9671159716685196,0.45975519607122572,-4.4573093916042916,-1.8399651231198844,-2.285259563252946,-1.6178072556136724,-0.98864904885959803,0,0
o_raw,1,train,standardized_model_input,cheek_mean_log2_y,400,400,0,all_cases,7.105427357601002e-17,0.99999999999999978,-5.4163464409219833,0.2765620696300658,-0.691984765594992,0.75977111088643723,2.128234615226265,0,0
o_raw,1,train,raw,cheek_mean_log2_rg,400,400,0,all_cases,0.96700681294931923,0.15006228548087919,0.38897690337880753,0.95831184352755561,0.87098436111140676,1.0669388898768477,1.4927992180506124,0,0
o_raw,1,train,standardized_model_input,cheek_mean_log2_rg,400,400,0,all_cases,1.2434497875801754e-16,1,-3.851933267031066,-0.057942403008859403,-0.63988397571185496,0.66593732467350486,3.5038277833525937,0,0
o_raw,1,train,raw,cheek_mean_log2_bg,400,400,0,all_cases,-0.58371249080319021,0.14111148231019879,-1.0548843422010488,-0.58420918194433291,-0.67871921213319752,-0.48615538286925608,-0.19672353384988661,0,0
o_raw,1,train,standardized_model_input,cheek_mean_log2_bg,400,400,0,all_cases,3.308464613382966e-16,1,-3.339004336742089,-0.0035198492214180001,-0.67327420685127803,0.6913477651625739,2.7424342131323054,0,0
o_raw,1,train,raw,forehead_minus_cheek_log2_y,400,389,11,available_only,-0.0072462345568649004,0.32297330559294829,-1.332536600976181,-0.0169431850261345,-0.18163045315238421,0.17502901969963811,1.2722628297120335,0,0
o_raw,1,train,standardized_model_input,forehead_minus_cheek_log2_y,400,389,0,available_only,-9.1329400483303375e-18,0.99999999999999978,-4.1034052767494478,-0.030023999820873101,-0.53993384461098515,0.56436631480073285,3.9616557842755489,0,11
o_raw,1,train,raw,forehead_minus_cheek_log2_rg,400,389,11,available_only,-0.051496759450719597,0.1164695476137021,-0.4940569609269917,-0.0406918723449336,-0.1299221087711315,0.024473382845076101,0.2887594431356359,0,0
o_raw,1,train,standardized_model_input,forehead_minus_cheek_log2_rg,400,389,0,available_only,-1.3699410072495505e-17,0.99999999999999978,-3.799793255350524,0.092770061592605604,-0.6733549749890626,0.65227472633248462,2.9214177401537871,0,11
o_raw,1,train,raw,forehead_minus_cheek_log2_bg,400,389,11,available_only,-0.14339243447511121,0.1148887827018175,-0.47718516201279931,-0.1466602154920125,-0.22899978964663881,-0.060632963870035,0.1978571372089537,0,0
o_raw,1,train,standardized_model_input,forehead_minus_cheek_log2_bg,400,389,0,available_only,-6.9638667868518814e-17,1,-2.9053552460731882,-0.028442994520905301,-0.74513240682263215,0.72034422037415302,2.9702601390576522,0,11
o_raw,1,train,raw,forehead_available,400,400,0,all_cases,0.97250000000000003,0.16353516441426291,0,1,1,1,1,0,0
o_raw,1,train,standardized_model_input,forehead_available,400,400,0,all_cases,0.97250000000000003,0.16353516441426291,0,1,1,1,1,0,0
o_raw,1,val,raw,cheek_mean_log2_y,100,100,0,all_cases,-1.9833392081191772,0.40992741503271779,-3.0805020701838264,-1.8815310301979793,-2.2316977328839496,-1.7033622708013092,-1.3238537506803607,0,0
o_raw,1,val,standardized_model_input,cheek_mean_log2_y,100,100,0,all_cases,-0.035286684281746798,0.89162105950230852,-2.4216933446964681,0.18615328810178641,-0.57548400426221757,0.5736829145620993,1.3991407307303252,0,0
o_raw,1,val,raw,cheek_mean_log2_rg,100,100,0,all_cases,0.9742897017495652,0.13935437483169269,0.64458063541061605,0.97810776134294397,0.87792029203304056,1.0614465229049248,1.2743704815742052,0,0
o_raw,1,val,standardized_model_input,cheek_mean_log2_rg,100,100,0,all_cases,0.048532439559398399,0.92864355880711325,-2.1486156665245928,0.073975605249857607,-0.59366362861126643,0.62933674275965135,2.0482406198194938,0,0
o_raw,1,val,raw,cheek_mean_log2_bg,100,100,0,all_cases,-0.59737938260902168,0.1305965832055854,-0.94235528660889478,-0.58965350403872141,-0.68552104366672073,-0.51328414553690682,-0.31676976193414302,0,0
o_raw,1,val,standardized_model_input,cheek_mean_log2_bg,100,100,0,all_cases,-0.096851734402365705,0.92548516298979155,-2.5415564342050967,-0.0421015578482224,-0.7214760358035891,0.4990971968635694,1.8917151496023497,0,0
o_raw,1,val,raw,forehead_minus_cheek_log2_y,100,97,3,available_only,-0.0143885194147666,0.35032475709767458,-1.6423573811402985,0.054337760353754101,-0.16040468509122691,0.2153997348539711,0.54840231647638582,0,0
o_raw,1,val,standardized_model_input,forehead_minus_cheek_log2_y,100,97,0,available_only,-0.022114164651437999,1.084686415350989,-5.062682018198144,0.1906782815922102,-0.47421396097481677,0.68936337943496351,1.7204163359975919,0,3
o_raw,1,val,raw,forehead_minus_cheek_log2_rg,100,97,3,available_only,-0.064793150815462205,0.1169050930412841,-0.33044609463905678,-0.072574920528388404,-0.13543617335287281,-0.0026808312559495001,0.3962370708623289,0,0
o_raw,1,val,standardized_model_input,forehead_minus_cheek_log2_rg,100,97,0,available_only,-0.11416195595472819,1.0037395648605645,-2.3950409433505864,-0.18097572721394331,-0.72069837671695502,0.4191304009927061,3.8442136977990167,0,3
o_raw,1,val,raw,forehead_minus_cheek_log2_bg,100,97,3,available_only,-0.12966542815654,0.12336848446880321,-0.41225372820615452,-0.1041227486478068,-0.2259586889874729,-0.038259213985971902,0.139332851597854,0,0
o_raw,1,val,standardized_model_input,forehead_minus_cheek_log2_bg,100,97,0,available_only,0.1194808230686734,1.0738079172532795,-2.3401875048919805,0.34180609197701223,-0.71866245398956174,0.91508690419326755,2.4608606638887518,0,3
o_raw,1,val,raw,forehead_available,100,100,0,all_cases,0.96999999999999997,0.1705872210923198,0,1,1,1,1,0,0
o_raw,1,val,standardized_model_input,forehead_available,100,100,0,all_cases,0.96999999999999997,0.1705872210923198,0,1,1,1,1,0,0
o_stage2a,1,train,raw,calibrated_cheek_mean_log2_y,400,400,0,all_cases,-1.9671159716685187,0.34433753867232691,-4.159661466264291,-1.9566929780217843,-2.1292944534992646,-1.7793223352344572,-0.85816296512878831,0,0
o_stage2a,1,train,standardized_model_input,calibrated_cheek_mean_log2_y,400,400,0,all_cases,-1.8651746813702627e-16,1,-6.3674309314332644,0.030269698990481701,-0.47098693466899533,0.54537660098908625,3.2205405510405738,0,0
o_stage2a,1,train,raw,calibrated_cheek_mean_log2_rg,400,400,0,all_cases,0.96700681294931923,0.13576751836139839,0.4509198545791383,0.97145152035039217,0.87714598908254826,1.0574906777433164,1.4355837003833809,0,0
o_stage2a,1,train,standardized_model_input,calibrated_cheek_mean_log2_rg,400,400,0,all_cases,-4.7961634663806766e-16,1,-3.8012550026613376,0.032737634558818597,-0.66187277304112546,0.66646180092309748,3.4513180552270306,0,0
o_stage2a,1,train,raw,calibrated_cheek_mean_log2_bg,400,400,0,all_cases,-0.58371249080319021,0.1353878128171504,-1.0632034921620517,-0.58702602337713405,-0.67034669259403334,-0.49110133926425248,-0.2164481882560719,0,0
o_stage2a,1,train,standardized_model_input,calibrated_cheek_mean_log2_bg,400,400,0,all_cases,1.9095836023552687e-16,1,-3.5416112527531816,-0.024474378490913901,-0.63989660507957147,0.68404348672073345,2.7126836227359048,0,0
o_stage2a,1,train,raw,calibrated_forehead_minus_cheek_log2_y,400,389,11,available_only,-0.0072462345568650001,0.31685625020323238,-1.3755967371519866,-0.018524597389930501,-0.1737687931324404,0.1660387150842273,1.2272975222156837,0,0
o_stage2a,1,train,standardized_model_input,calibrated_forehead_minus_cheek_log2_y,400,389,0,available_only,0,1,-4.3185214169436703,-0.035594572699233801,-0.52554607481710502,0.54688821675427535,3.8962266200547049,0,11
o_stage2a,1,train,raw,calibrated_forehead_minus_cheek_log2_rg,400,389,11,available_only,-0.051496759450719597,0.10996475971952591,-0.44435725131087822,-0.051322258743423901,-0.1139728999703303,0.024475481501164398,0.26471332080147908,0,0
o_stage2a,1,train,standardized_model_input,calibrated_forehead_minus_cheek_log2_rg,400,389,0,available_only,-2.3973967626867133e-17,1,-3.5726035582870481,0.0015868784485203,-0.56814692887940765,0.69087806989855194,2.8755583248553287,0,11
o_stage2a,1,train,raw,calibrated_forehead_minus_cheek_log2_bg,400,389,11,available_only,-0.1433924344751111,0.1086393935963887,-0.49728057067180592,-0.13963827216804181,-0.2140261017139963,-0.071807313182902802,0.16558358576597501,0,0
o_stage2a,1,train,standardized_model_input,calibrated_forehead_minus_cheek_log2_bg,400,389,0,available_only,-2.4887261631700167e-16,1,-3.2574568439827738,0.034556178774493497,-0.65016625093931901,0.65892416113953645,2.8440514072545127,0,11
o_stage2a,1,train,raw,forehead_available,400,400,0,all_cases,0.97250000000000003,0.16353516441426291,0,1,1,1,1,0,0
o_stage2a,1,train,standardized_model_input,forehead_available,400,400,0,all_cases,0.97250000000000003,0.16353516441426291,0,1,1,1,1,0,0
o_stage2a,1,val,raw,calibrated_cheek_mean_log2_y,100,100,0,all_cases,-1.9996122441501936,0.33008394266972452,-2.7814032156621207,-2.0170605235904944,-2.2147393160140738,-1.7783036386915718,-1.1631752853778139,0,0
o_stage2a,1,val,standardized_model_input,calibrated_cheek_mean_log2_y,100,100,0,all_cases,-0.094373307676448595,0.95860574464939119,-2.3647937054242609,-0.14504532998216799,-0.71912968101103347,0.54833502529220823,2.3347459861346644,0,0
o_stage2a,1,val,raw,calibrated_cheek_mean_log2_rg,100,100,0,all_cases,0.97883725985013581,0.13625613698338129,0.57668649001485806,0.98052968331287405,0.89173818006443684,1.0722595153047672,1.2284883561028188,0,0
o_stage2a,1,val,standardized_model_input,calibrated_cheek_mean_log2_rg,100,100,0,all_cases,0.087137535130643803,1.0035989360922273,-2.8749168258012245,0.099603134289885903,-0.55439352352692584,0.77524214647038636,1.9259506714814081,0,0
o_stage2a,1,val,raw,calibrated_cheek_mean_log2_bg,100,100,0,all_cases,-0.59705758595658875,0.124273984655721,-0.97008811410170681,-0.58974483943447897,-0.67933335185953181,-0.50213121185432452,-0.31965620957229302,0,0
o_stage2a,1,val,standardized_model_input,calibrated_cheek_mean_log2_bg,100,100,0,all_cases,-0.098569397612043502,0.91791116253248484,-2.8538434535488109,-0.044556068273559998,-0.70627377063461005,0.60257476098713714,1.9503696509782709,0,0
o_stage2a,1,val,raw,calibrated_forehead_minus_cheek_log2_y,100,97,3,available_only,-0.0074990131520612999,0.35354294039437961,-1.6490391524359236,0.064710308131237307,-0.1326960166187228,0.20133796222004441,0.66862402532017151,0,0
o_stage2a,1,val,standardized_model_input,calibrated_forehead_minus_cheek_log2_y,100,97,0,available_only,-0.00079777058219349995,1.1157833881061721,-5.1815071245273154,0.22709522896250009,-0.3959201750995725,0.65829282724618166,2.1330501116627221,0,3
o_stage2a,1,val,raw,calibrated_forehead_minus_cheek_log2_rg,100,97,3,available_only,-0.0682712615803482,0.1136858022066702,-0.3267967771293589,-0.0715997689998462,-0.13778031717226721,-0.0113291855526813,0.37867282419182802,0,0
o_stage2a,1,val,standardized_model_input,calibrated_forehead_minus_cheek_log2_rg,100,97,0,available_only,-0.15254434395540281,1.0338384996851278,-2.5035294796334235,-0.18281319943226371,-0.7846473537669777,0.36527678503994349,3.9118858145075759,0,3
o_stage2a,1,val,raw,calibrated_forehead_minus_cheek_log2_bg,100,97,3,available_only,-0.130405193460012,0.1166500162969677,-0.40852761430962897,-0.112768349835033,-0.2022323281199386,-0.045182701812791701,0.1208430550812382,0,0
o_stage2a,1,val,standardized_model_input,calibrated_forehead_minus_cheek_log2_bg,100,97,0,available_only,0.1195444910466702,1.0737358929886851,-2.4405068093396576,0.2818874777030802,-0.54160734607398786,0.90399743050097481,2.4322253724834195,0,3
o_stage2a,1,val,raw,forehead_available,100,100,0,all_cases,0.96999999999999997,0.1705872210923198,0,1,1,1,1,0,0
o_stage2a,1,val,standardized_model_input,forehead_available,100,100,0,all_cases,0.96999999999999997,0.1705872210923198,0,1,1,1,1,0,0
o_stage2b,1,train,raw,calibrated_nn_cheek_mean_log2_y,400,400,0,all_cases,-1.9647203209875392,0.33718903399512667,-4.0010069600107592,-1.9535440469838177,-2.1228403625532297,-1.7952152375374366,-0.96225055579331942,0,0
o_stage2b,1,train,standardized_model_input,calibrated_nn_cheek_mean_log2_y,400,400,0,all_cases,4.8849813083506882e-16,1,-6.0390061174191363,0.033145425494125601,-0.46893589537071267,0.50270046282867065,2.9730200692372102,0,0
o_stage2b,1,train,raw,calibrated_nn_cheek_mean_log2_rg,400,400,0,all_cases,0.96722708563641602,0.1320391041976211,0.49741165790508701,0.97634677230241962,0.87811042673024386,1.0579813316510531,1.4072527594985456,0,0
o_stage2b,1,train,standardized_model_input,calibrated_nn_cheek_mean_log2_rg,400,400,0,all_cases,-6.7501559897209518e-16,1,-3.5581537044371525,0.069068074351325406,-0.67492626103243025,0.68732854987267,3.3325405873971174,0,0
o_stage2b,1,train,raw,calibrated_nn_cheek_mean_log2_bg,400,400,0,all_cases,-0.58323212442778583,0.13145653956319389,-1.0348078987188001,-0.57862732842241504,-0.66900706385814412,-0.4935225863307755,-0.18307773358615581,0,0
o_stage2b,1,train,standardized_model_input,calibrated_nn_cheek_mean_log2_bg,400,400,0,all_cases,-4.707345624410664e-16,0.99999999999999956,-3.4351716224352007,0.0350290371302312,-0.65249655677361307,0.68242735123789733,3.044005206369115,0,0
o_stage2b,1,train,raw,calibrated_nn_forehead_minus_cheek_log2_y,400,389,11,available_only,-0.0098110854050632006,0.3171599785613084,-1.3894755496009492,-0.0151880773097283,-0.17927165068908271,0.16935181516659681,1.2190381032856594,0,0
o_stage2b,1,train,standardized_model_input,calibrated_nn_forehead_minus_cheek_log2_y,400,389,0,available_only,0,1,-4.3500585113363881,-0.0169535637158762,-0.53430627045922197,0.56489756804869695,3.8745405213639863,0,11
o_stage2b,1,train,raw,calibrated_nn_forehead_minus_cheek_log2_rg,400,389,11,available_only,-0.049597418809477101,0.11047113567518529,-0.45982373045636782,-0.048452062257374501,-0.1162254066204734,0.0315323889069829,0.27691179914757802,0,0
o_stage2b,1,train,standardized_model_input,calibrated_nn_forehead_minus_cheek_log2_rg,400,389,0,available_only,3.196529016915618e-17,1,-3.7134253136770994,0.010367925930175201,-0.60312576134729257,0.73439824095774064,2.9556066022266614,0,11
o_stage2b,1,train,raw,calibrated_nn_forehead_minus_cheek_log2_bg,400,389,11,available_only,-0.14492801509971759,0.1097472222804476,-0.4825822159965738,-0.14478241148820981,-0.2187540448730014,-0.069387940720529298,0.17897883419192301,0,0
o_stage2b,1,train,standardized_model_input,calibrated_nn_forehead_minus_cheek_log2_bg,400,389,0,available_only,1.3699410072495505e-17,1,-3.0766537310075672,0.0013267179659067999,-0.67269155646262246,0.68830967025437217,2.9513899537605623,0,11
o_stage2b,1,train,raw,forehead_available,400,400,0,all_cases,0.97250000000000003,0.16353516441426291,0,1,1,1,1,0,0
o_stage2b,1,train,standardized_model_input,forehead_available,400,400,0,all_cases,0.97250000000000003,0.16353516441426291,0,1,1,1,1,0,0
o_stage2b,1,val,raw,calibrated_nn_cheek_mean_log2_y,100,100,0,all_cases,-1.9863635646860396,0.32605498211655443,-2.8761500702958318,-1.9964947438856071,-2.161114870642181,-1.760288364573136,-1.3113127160950515,0,0
o_stage2b,1,val,standardized_model_input,calibrated_nn_cheek_mean_log2_y,100,100,0,all_cases,-0.064187270392703805,0.96697979247233357,-2.7030231040119324,-0.094233262931460504,-0.58244643168757293,0.60628293272834544,1.9378079920058464,0,0
o_stage2b,1,val,raw,calibrated_nn_cheek_mean_log2_rg,100,100,0,all_cases,0.97809783114567383,0.13495560528008291,0.56520959376122715,0.98557543327895281,0.88541419104625796,1.0778858053747926,1.258135138162281,0,0
o_stage2b,1,val,standardized_model_input,calibrated_nn_cheek_mean_log2_rg,100,100,0,all_cases,0.082329742959992305,1.0220881616865314,-3.0446850902100526,0.1389614671656306,-0.61961109996406472,0.83807535965069324,2.2031961992900744,0,0
o_stage2b,1,val,raw,calibrated_nn_cheek_mean_log2_bg,100,100,0,all_cases,-0.59802326283994101,0.1225755595207771,-1.0100748891810474,-0.60069557981934585,-0.66981904532476344,-0.50893760505802865,-0.3248068056267911,0,0
o_stage2b,1,val,standardized_model_input,calibrated_nn_cheek_mean_log2_bg,100,100,0,all_cases,-0.1125173267248893,0.93244170223918355,-3.2470257179413209,-0.13284584737730051,-0.65867336219780392,0.56516411900559782,1.9658612622825369,0,0
o_stage2b,1,val,raw,calibrated_nn_forehead_minus_cheek_log2_y,100,97,3,available_only,-0.0084440346254831006,0.35476432942792541,-1.669428705323051,0.073422309076580497,-0.1385565423202843,0.1977287967989157,0.68171837496826915,0,0
o_stage2b,1,val,standardized_model_input,calibrated_nn_forehead_minus_cheek_log2_y,100,97,0,available_only,0.0043102877789977997,1.1185658765560418,-5.232746033866869,0.26243347240469811,-0.40593222858455358,0.65436970687605378,2.1803805874569284,0,3
o_stage2b,1,val,raw,calibrated_nn_forehead_minus_cheek_log2_rg,100,97,3,available_only,-0.066220939073492704,0.113652816234801,-0.31793720458499081,-0.0691802637032609,-0.1276578355702255,-0.0092013566626408007,0.39179659809863282,0,0
o_stage2b,1,val,standardized_model_input,calibrated_nn_forehead_minus_cheek_log2_rg,100,97,0,available_only,-0.15047840472006349,1.0288010125013165,-2.4290488563863799,-0.17726662058913309,-0.70661368948235392,0.36567074195391153,3.995559692677789,0,3
o_stage2b,1,val,raw,calibrated_nn_forehead_minus_cheek_log2_bg,100,97,3,available_only,-0.1317417559884845,0.11866679993162731,-0.4195941081317795,-0.1058781015208187,-0.21593571515362231,-0.0436562679697464,0.1030510069782176,0,0
o_stage2b,1,val,standardized_model_input,calibrated_nn_forehead_minus_cheek_log2_bg,100,97,0,available_only,0.12015118776798731,1.0812738351444249,-2.5027156708365799,0.35581687415387081,-0.64701136464713338,0.9227727593066698,2.2595471386442063,0,3
o_stage2b,1,val,raw,forehead_available,100,100,0,all_cases,0.96999999999999997,0.1705872210923198,0,1,1,1,1,0,0
o_stage2b,1,val,standardized_model_input,forehead_available,100,100,0,all_cases,0.96999999999999997,0.1705872210923198,0,1,1,1,1,0,0
o_mask,2,train,raw,forehead_available,400,400,0,all_cases,0.97250000000000003,0.16353516441426291,0,1,1,1,1,0,0
o_mask,2,train,standardized_model_input,forehead_available,400,400,0,all_cases,0.97250000000000003,0.16353516441426291,0,1,1,1,1,0,0
o_mask,2,val,raw,forehead_available,100,100,0,all_cases,0.96999999999999997,0.1705872210923198,0,1,1,1,1,0,0
o_mask,2,val,standardized_model_input,forehead_available,100,100,0,all_cases,0.96999999999999997,0.1705872210923198,0,1,1,1,1,0,0
