camera_name,light_name,latent_id,exposure_ev,appearance_id,overall_low_clip_fraction,overall_high_clip_fraction,nonfinite_count,all_zero_fraction,all_one_fraction,m_base,h_base,channel,pre_min,pre_p01,pre_p05,pre_median,pre_p95,pre_max,pre_mean,pre_std,pre_negative_fraction,pre_le_minus_1e6_fraction,pre_gt_one_fraction,post_exact_zero_fraction,post_le_1e6_fraction,post_exact_one_fraction,post_ge_1me6_fraction,post_mean,post_std,post_min,post_max
Canon 300D,FL2,HM09,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.1875,G,0.19464842975139618,0.20720583945512772,0.21624788269400597,0.24883533269166946,0.2769298329949379,0.36925962567329407,0.24858789145946503,0.020190782845020294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24858789145946503,0.020190782845020294,0.19464842975139618,0.36925962567329407
Canon 300D,FL2,HM09,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.1875,B,0.0029478054493665695,0.0036175951128825544,0.004415424191392958,0.007192322984337807,0.02411904465407133,0.28197845816612244,0.012380926869809628,0.027353348210453987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012380926869809628,0.027353348210453987,0.0029478054493665695,0.28197845816612244
Canon 300D,FL11,HM09,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.1875,R,0.3573707938194275,0.37795437425374984,0.3926383778452873,0.44594094157218933,0.4902002289891243,0.5144995450973511,0.44442009925842285,0.029560107737779617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44442009925842285,0.029560107737779617,0.3573707938194275,0.5144995450973511
Canon 300D,FL11,HM09,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.1875,G,0.17833253741264343,0.1903560481965542,0.1988052912056446,0.22935505211353302,0.25592418760061264,0.3580905795097351,0.22930797934532166,0.019605787470936775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22930797934532166,0.019605787470936775,0.17833253741264343,0.3580905795097351
Canon 300D,FL11,HM09,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.1875,B,0.005167595110833645,0.006279754266142845,0.0073347254656255245,0.010836549568921328,0.027370651252567768,0.28212809562683105,0.015769440680742264,0.026943359524011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015769440680742264,0.026943359524011612,0.005167595110833645,0.28212809562683105
Canon 300D,D65,HM10,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.5,R,0.37034308910369873,0.38790683895349504,0.40013936907052994,0.4368470460176468,0.467513270676136,0.49560877680778503,0.4354863464832306,0.020754322409629822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4354863464832306,0.020754322409629822,0.37034308910369873,0.49560877680778503
Canon 300D,D65,HM10,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.5,G,0.17453332245349884,0.1829315222799778,0.1890145279467106,0.20878194272518158,0.22824638709425926,0.30129197239875793,0.20874062180519104,0.012390565127134323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20874062180519104,0.012390565127134323,0.17453332245349884,0.30129197239875793
Canon 300D,D65,HM10,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.5,B,0.020911000669002533,0.02365416344255209,0.025772530119866133,0.0313193891197443,0.03870726376771927,0.220254048705101,0.03317250311374664,0.01420107763260603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03317250311374664,0.01420107763260603,0.020911000669002533,0.220254048705101
Canon 300D,A,HM10,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.5,R,0.40391919016838074,0.42309899777174,0.43646451085805893,0.47605000436306,0.5089330226182938,0.539341390132904,0.4745265245437622,0.022361071780323982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4745265245437622,0.022361071780323982,0.40391919016838074,0.539341390132904
Canon 300D,A,HM10,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.5,G,0.17546886205673218,0.18373722434043885,0.18970264494419098,0.20954538881778717,0.22910300642251968,0.302001953125,0.2095421552658081,0.01243393961340189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2095421552658081,0.01243393961340189,0.17546886205673218,0.302001953125
Canon 300D,A,HM10,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.5,B,0.05353638902306557,0.05913886148482561,0.06293153576552868,0.07269810140132904,0.0829444769769907,0.22986911237239838,0.07357413321733475,0.01190441194921732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07357413321733475,0.01190441194921732,0.05353638902306557,0.22986911237239838
Canon 300D,FL2,HM10,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.5,R,0.3362674415111542,0.3521667167544365,0.3632723018527031,0.3970387130975723,0.42552826553583145,0.45124897360801697,0.3958666920661926,0.019148502498865128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958666920661926,0.019148502498865128,0.3362674415111542,0.45124897360801697
Canon 300D,FL2,HM10,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.5,G,0.1956966668367386,0.20487347170710563,0.2115144357085228,0.23307888209819794,0.2537895664572716,0.3183140754699707,0.23288124799728394,0.013104594312608242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23288124799728394,0.013104594312608242,0.1956966668367386,0.3183140754699707
Canon 300D,FL2,HM10,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.5,B,0.009272287599742413,0.011005532136186958,0.01245673350058496,0.01538598956540227,0.01962421927601099,0.2166525423526764,0.017606204375624657,0.0151493726298213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017606204375624657,0.0151493726298213,0.009272287599742413,0.2166525423526764
Canon 300D,FL11,HM10,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.5,R,0.37266436219215393,0.39047244638204576,0.40292200446128845,0.4398156851530075,0.4706244170665741,0.4989132881164551,0.43842822313308716,0.020879412069916725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43842822313308716,0.020879412069916725,0.37266436219215393,0.4989132881164551
Canon 300D,FL11,HM10,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.5,G,0.1784055233001709,0.18677680492401122,0.1928376778960228,0.21291331946849823,0.2326437458395958,0.30453401803970337,0.212890163064003,0.012528465129435062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212890163064003,0.012528465129435062,0.1784055233001709,0.30453401803970337
Canon 300D,FL11,HM10,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.5,B,0.010514822788536549,0.012233550008386374,0.01362754194997251,0.01674019545316696,0.021334325894713402,0.2166539877653122,0.018943211063742638,0.0150454081594944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018943211063742638,0.0150454081594944,0.010514822788536549,0.2166539877653122
Canon 300D,D65,HM11,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.8125,R,0.34041285514831543,0.35505382269620894,0.3720097169280052,0.4306850731372833,0.4752410277724266,0.5028964877128601,0.4288405776023865,0.02955561690032482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4288405776023865,0.02955561690032482,0.34041285514831543,0.5028964877128601
Canon 300D,D65,HM11,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.8125,G,0.14911328256130219,0.15831355676054953,0.16750555485486984,0.1983768716454506,0.22184493765234947,0.3455074727535248,0.19787098467350006,0.017986025661230087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19787098467350006,0.017986025661230087,0.14911328256130219,0.3455074727535248
Canon 300D,D65,HM11,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.8125,B,0.019252093508839607,0.022003636695444584,0.02470792131498456,0.03406543284654617,0.04361883644014597,0.29648345708847046,0.03670565038919449,0.021506495773792267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03670565038919449,0.021506495773792267,0.019252093508839607,0.29648345708847046
Canon 300D,A,HM11,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.8125,R,0.3735504746437073,0.38915211111307146,0.40751541405916214,0.47095878422260284,0.5191863477230072,0.5494124293327332,0.46900665760040283,0.031966496258974075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46900665760040283,0.031966496258974075,0.3735504746437073,0.5494124293327332
Canon 300D,A,HM11,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.8125,G,0.14882320165634155,0.15808089673519135,0.16723136231303215,0.19806811958551407,0.22134870663285255,0.3454636335372925,0.1975277066230774,0.0179691631346941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1975277066230774,0.0179691631346941,0.14882320165634155,0.3454636335372925
Canon 300D,A,HM11,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.8125,B,0.050400301814079285,0.05510204546153545,0.06005672086030245,0.07643203809857368,0.09030299447476864,0.30217209458351135,0.07788871228694916,0.018786393105983734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07788871228694916,0.018786393105983734,0.050400301814079285,0.30217209458351135
Canon 300D,FL2,HM11,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.8125,R,0.3065667152404785,0.3203237593173981,0.3358602896332741,0.3896235376596451,0.4304054528474808,0.4638272821903229,0.38792678713798523,0.027144869789481163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38792678713798523,0.027144869789481163,0.3065667152404785,0.4638272821903229
Canon 300D,FL2,HM11,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.8125,G,0.16855747997760773,0.1783176563680172,0.18824592977762222,0.22197271883487701,0.24744562059640884,0.35730019211769104,0.22121791541576385,0.018726054579019547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22121791541576385,0.018726054579019547,0.16855747997760773,0.35730019211769104
Canon 300D,FL2,HM11,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.8125,B,0.011681108735501766,0.013309443462640047,0.01519117713905871,0.021004107780754566,0.027673866599798203,0.29472798109054565,0.024119818583130836,0.02243633009493351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024119818583130836,0.02243633009493351,0.011681108735501766,0.29472798109054565
Canon 300D,FL11,HM11,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.8125,R,0.3433257043361664,0.3581598728895187,0.375271774828434,0.4343947768211365,0.47934440523386,0.5071626901626587,0.43255603313446045,0.02978256531059742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43255603313446045,0.02978256531059742,0.3433257043361664,0.5071626901626587
Canon 300D,FL11,HM11,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.8125,G,0.15167103707790375,0.16091108918190003,0.17017852514982224,0.20143765211105347,0.225046768784523,0.34741726517677307,0.20086681842803955,0.018077870830893517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20086681842803955,0.018077870830893517,0.15167103707790375,0.34741726517677307
Canon 300D,FL11,HM11,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.9791666667,0.8125,B,0.01148136891424656,0.013252471713349223,0.01513266284018755,0.02090072352439165,0.027424984611570835,0.2942729592323303,0.023972537368535995,0.022404013201594353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023972537368535995,0.022404013201594353,0.01148136891424656,0.2942729592323303
Canon 40D,D65,HM00,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.1875,R,0.4105418920516968,0.44562675058841705,0.4772980585694313,0.5284207463264465,0.5720357149839401,0.6154919266700745,0.52690589427948,0.029813481494784355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52690589427948,0.029813481494784355,0.4105418920516968,0.6154919266700745
Canon 40D,D65,HM00,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.1875,G,0.2190963625907898,0.24540065228939056,0.2667955309152603,0.30106179416179657,0.3326588347554207,0.36638888716697693,0.30019116401672363,0.020707791671156883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30019116401672363,0.020707791671156883,0.2190963625907898,0.36638888716697693
Canon 40D,D65,HM00,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.1875,B,0.06641548871994019,0.08022921122610568,0.0896870605647564,0.11355821415781975,0.13631950318813324,0.16454650461673737,0.11322437226772308,0.014311267994344234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11322437226772308,0.014311267994344234,0.06641548871994019,0.16454650461673737
Canon 40D,A,HM00,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.1875,R,0.4434562623500824,0.480074043571949,0.5135308653116226,0.5680965185165405,0.6143282502889633,0.6620187759399414,0.5664184093475342,0.03166309744119644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5664184093475342,0.03166309744119644,0.4434562623500824,0.6620187759399414
Canon 40D,A,HM00,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.1875,G,0.2193221151828766,0.2456239178776741,0.2670740783214569,0.30122724175453186,0.3328559622168541,0.3659447431564331,0.3003798723220825,0.020635714754462242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3003798723220825,0.020635714754462242,0.2193221151828766,0.3659447431564331
Canon 40D,A,HM00,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.1875,B,0.09004377573728561,0.10609503313899041,0.11656014434993267,0.14070957154035568,0.1637422777712345,0.1928846389055252,0.14037805795669556,0.014660569839179516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14037805795669556,0.014660569839179516,0.09004377573728561,0.1928846389055252
Canon 40D,FL2,HM00,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.1875,R,0.3769835829734802,0.4109831914305687,0.440506711602211,0.488502562046051,0.5295596420764923,0.5681870579719543,0.4871358275413513,0.028054606169462204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4871358275413513,0.028054606169462204,0.3769835829734802,0.5681870579719543
Canon 40D,FL2,HM00,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.1875,G,0.2390885204076767,0.2662287726998329,0.28883925825357437,0.3244938552379608,0.35700150579214096,0.39001309871673584,0.3235466480255127,0.021370934322476387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235466480255127,0.021370934322476387,0.2390885204076767,0.39001309871673584
Canon 40D,FL2,HM00,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.1875,B,0.04320714250206947,0.05313212387263775,0.06365826167166233,0.08729872852563858,0.11040538921952248,0.13747099041938782,0.08701638877391815,0.014233524911105633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08701638877391815,0.014233524911105633,0.04320714250206947,0.13747099041938782
Canon 40D,FL11,HM00,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.1875,R,0.410171240568161,0.4457476645708084,0.4774536043405533,0.5287582576274872,0.5724557936191559,0.6148213744163513,0.5272566676139832,0.029963066801428795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272566676139832,0.029963066801428795,0.410171240568161,0.6148213744163513
Canon 40D,FL11,HM00,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.1875,G,0.2240402102470398,0.25037687718868257,0.27213478088378906,0.30650730431079865,0.3381713181734085,0.37091320753097534,0.30563944578170776,0.02071317471563816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30563944578170776,0.02071317471563816,0.2240402102470398,0.37091320753097534
Canon 40D,FL11,HM00,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.1875,B,0.04279089719057083,0.05269399378448725,0.06354755163192749,0.08767053112387657,0.11112224496901035,0.13846644759178162,0.08736258745193481,0.01446437556296587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08736258745193481,0.01446437556296587,0.04279089719057083,0.13846644759178162
Canon 40D,D65,HM01,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.5,R,0.42438796162605286,0.44513657242059707,0.46058300882577896,0.5182311236858368,0.5822610408067703,0.6192590594291687,0.5193409323692322,0.0373016782104969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5193409323692322,0.0373016782104969,0.42438796162605286,0.6192590594291687
Canon 40D,D65,HM01,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.5,G,0.22259223461151123,0.2337102137506008,0.24273309484124184,0.2817947119474411,0.32638952136039734,0.375334233045578,0.282870352268219,0.025640156120061874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282870352268219,0.025640156120061874,0.22259223461151123,0.375334233045578
Canon 40D,D65,HM01,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.5,B,0.07444164156913757,0.08016076944768429,0.08723835833370686,0.11281352862715721,0.14406101033091545,0.25450077652931213,0.11413909494876862,0.019789544865489006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11413909494876862,0.019789544865489006,0.07444164156913757,0.25450077652931213
Canon 40D,A,HM01,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.5,R,0.45964670181274414,0.48186260759830474,0.49812281876802444,0.5598986446857452,0.6277795433998108,0.666628897190094,0.5609517097473145,0.03968910127878189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5609517097473145,0.03968910127878189,0.45964670181274414,0.666628897190094
Canon 40D,A,HM01,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.5,G,0.22127671539783478,0.23243147283792495,0.2414666898548603,0.28008629381656647,0.3244948983192444,0.3742571175098419,0.2812049984931946,0.02547447942197323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2812049984931946,0.02547447942197323,0.22127671539783478,0.3742571175098419
Canon 40D,A,HM01,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.5,B,0.10439164936542511,0.10806688591837883,0.1148326937109232,0.14253907650709152,0.17506645992398262,0.2700798809528351,0.14371275901794434,0.019903557375073433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14371275901794434,0.019903557375073433,0.10439164936542511,0.2700798809528351
Canon 40D,FL2,HM01,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.5,R,0.3885754644870758,0.4079112812876701,0.42236825078725815,0.47620663046836853,0.5365906804800034,0.5721368789672852,0.47734105587005615,0.03504388406872749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47734105587005615,0.03504388406872749,0.3885754644870758,0.5721368789672852
Canon 40D,FL2,HM01,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.5,G,0.24166277050971985,0.2540320947766304,0.26406320184469223,0.303823858499527,0.34974803775548935,0.3961030840873718,0.3049180507659912,0.026371285319328308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049180507659912,0.026371285319328308,0.24166277050971985,0.3961030840873718
Canon 40D,FL2,HM01,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.5,B,0.05147954821586609,0.05938532240688801,0.06632491201162338,0.09059131518006325,0.12090915068984032,0.24460987746715546,0.09202191978693008,0.019857412204146385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09202191978693008,0.019857412204146385,0.05147954821586609,0.24460987746715546
Canon 40D,FL11,HM01,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.5,R,0.4254826307296753,0.44621292501688004,0.461807556450367,0.5200738906860352,0.5845469385385513,0.6226658225059509,0.5211271047592163,0.03763126954436302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211271047592163,0.03763126954436302,0.4254826307296753,0.6226658225059509
Canon 40D,FL11,HM01,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.5,G,0.22584910690784454,0.23735391944646836,0.24669690802693367,0.28523722290992737,0.329755961894989,0.3793874680995941,0.2863478660583496,0.025533447042107582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2863478660583496,0.025533447042107582,0.22584910690784454,0.3793874680995941
Canon 40D,FL11,HM01,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.5,B,0.04879489541053772,0.05727750156074762,0.06460112892091274,0.08918839320540428,0.11995561979711056,0.24402190744876862,0.09063588827848434,0.020137807354331017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09063588827848434,0.020137807354331017,0.04879489541053772,0.24402190744876862
Canon 40D,D65,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.8125,R,0.44129887223243713,0.4467739164829254,0.4628550559282303,0.5123562514781952,0.5641712546348572,0.5899303555488586,0.5129103064537048,0.030425388365983963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5129103064537048,0.030425388365983963,0.44129887223243713,0.5899303555488586
Canon 40D,D65,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.8125,G,0.22045479714870453,0.22781057506799698,0.23676738515496254,0.2679479420185089,0.301224447786808,0.32427462935447693,0.2680943012237549,0.019307386130094528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680943012237549,0.019307386130094528,0.22045479714870453,0.32427462935447693
Canon 40D,D65,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.8125,B,0.08108513802289963,0.08466344252228737,0.09119478985667229,0.11158349364995956,0.1327575147151947,0.16183564066886902,0.1116303876042366,0.012748832814395428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1116303876042366,0.012748832814395428,0.08108513802289963,0.16183564066886902
Canon 40D,A,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.8125,R,0.4791891872882843,0.4852088734507561,0.5024984627962112,0.5556642115116119,0.610933318734169,0.6384227871894836,0.5561599731445312,0.03259462118148804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5561599731445312,0.03259462118148804,0.4791891872882843,0.6384227871894836
Canon 40D,A,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.8125,G,0.21774660050868988,0.2250774510204792,0.23391683772206306,0.26474516093730927,0.29773446917533875,0.3198646306991577,0.2649061679840088,0.019088424742221832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649061679840088,0.019088424742221832,0.21774660050868988,0.3198646306991577
Canon 40D,A,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.8125,B,0.11030618846416473,0.11466142646968365,0.12147007510066032,0.14332103729248047,0.16592970117926598,0.19408562779426575,0.14333634078502655,0.01365350466221571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14333634078502655,0.01365350466221571,0.11030618846416473,0.19408562779426575
Canon 40D,FL2,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.8125,R,0.40227779746055603,0.4075617015361786,0.4224444329738617,0.46843259036540985,0.5168796479701996,0.5410088896751404,0.4690088927745819,0.028320355340838432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4690088927745819,0.028320355340838432,0.40227779746055603,0.5410088896751404
Canon 40D,FL2,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.8125,G,0.24028606712818146,0.24703314974904061,0.2565494477748871,0.2891092747449875,0.3237026631832123,0.3437345623970032,0.28932711482048035,0.01999974437057972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28932711482048035,0.01999974437057972,0.24028606712818146,0.3437345623970032
Canon 40D,FL2,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.8125,B,0.06254372745752335,0.06627325266599655,0.07257994823157787,0.09184851869940758,0.11200254410505295,0.14099711179733276,0.09192908555269241,0.012070819735527039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09192908555269241,0.012070819735527039,0.06254372745752335,0.14099711179733276
Canon 40D,FL11,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.8125,R,0.4433797299861908,0.44884224981069565,0.4648880884051323,0.5148726403713226,0.567272812128067,0.5932846665382385,0.5154625177383423,0.0307193361222744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154625177383423,0.0307193361222744,0.4433797299861908,0.5932846665382385
Canon 40D,FL11,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.8125,G,0.22300125658512115,0.22995564863085746,0.23893855512142181,0.26999665796756744,0.3031136319041252,0.32388195395469666,0.27017876505851746,0.019154611974954605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27017876505851746,0.019154611974954605,0.22300125658512115,0.32388195395469666
Canon 40D,FL11,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.75,0.8125,B,0.059224311262369156,0.06318475976586342,0.06952787935733795,0.08925126865506172,0.10975923575460911,0.1395353525876999,0.08931940048933029,0.01228953804820776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08931940048933029,0.01228953804820776,0.059224311262369156,0.1395353525876999
Canon 40D,D65,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.1875,R,0.42156296968460083,0.44184480160474776,0.45071111619472504,0.49233758449554443,0.5372652560472488,0.5794329047203064,0.4925392270088196,0.025551272556185722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925392270088196,0.025551272556185722,0.42156296968460083,0.5794329047203064
Canon 40D,D65,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.1875,G,0.21555188298225403,0.23031353428959847,0.23644746467471123,0.26361605525016785,0.2954453378915787,0.3940264582633972,0.26448240876197815,0.018875880166888237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26448240876197815,0.018875880166888237,0.21555188298225403,0.3940264582633972
Canon 40D,D65,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.1875,B,0.055965911597013474,0.060450580157339576,0.06474773585796356,0.08025172352790833,0.10147386603057384,0.2942369282245636,0.08331514149904251,0.02157466858625412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08331514149904251,0.02157466858625412,0.055965911597013474,0.2942369282245636
Canon 40D,A,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.1875,R,0.4565211534500122,0.4773848667740822,0.4870803877711296,0.5312929153442383,0.578719362616539,0.6150493025779724,0.5315099954605103,0.027064038440585136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315099954605103,0.027064038440585136,0.4565211534500122,0.6150493025779724
Canon 40D,A,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.1875,G,0.21601082384586334,0.23097656592726706,0.23705176636576653,0.2643064260482788,0.29610108584165573,0.3946600556373596,0.26516193151474,0.01888895407319069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26516193151474,0.01888895407319069,0.21601082384586334,0.3946600556373596
Canon 40D,A,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.1875,B,0.08198703080415726,0.08772567063570022,0.09181283786892891,0.10827023908495903,0.13137976825237274,0.3029884696006775,0.11091740429401398,0.01972806081175804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11091740429401398,0.01972806081175804,0.08198703080415726,0.3029884696006775
Canon 40D,FL2,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.1875,R,0.3853831887245178,0.40493145734071734,0.4132509306073189,0.45225168764591217,0.49478716403245926,0.5445398688316345,0.4525160491466522,0.02410302124917507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525160491466522,0.02410302124917507,0.3853831887245178,0.5445398688316345
