latent_id,M_mean,H_mean,camera,light,latent_split,acquisition_role,attempt_count,rejection_reason,final_exposure,final_P_mean,final_P_max,final_S_mean
R1V101,0.3434920012950897,0.21969646215438843,Nikon D80,D65,light_ood,appearance_only,1,,-0.10142948052444994,0.0005136072868481278,0.034695543348789215,1.0
R1V101,0.3434920012950897,0.21969646215438843,Olympus E-PL2,FL11,light_ood,joint,1,,-0.05864927631036637,0.0004838962631765753,0.07257447391748428,1.0
R1V102,0.4072536528110504,0.6571193933486938,Olympus E-PL2,A,light_ood,reference,1,,0.07667978392321517,9.678096830612049e-05,0.029209010303020477,0.9999999403953552
R1V102,0.4072536528110504,0.6571193933486938,Canon 300D,A,light_ood,camera_only,1,,-0.44192165556656376,9.678096830612049e-05,0.029209010303020477,0.9999999403953552
R1V102,0.4072536528110504,0.6571193933486938,Olympus E-PL2,FL11,light_ood,light_only,1,,-0.3235770553387603,9.678096830612049e-05,0.029209010303020477,0.9999999403953552
R1V102,0.4072536528110504,0.6571193933486938,Olympus E-PL2,A,light_ood,appearance_only,1,,-0.08308611491521894,0.0,0.0,1.0
R1V102,0.4072536528110504,0.6571193933486938,Canon 300D,FL11,light_ood,joint,1,,-0.35024607338959945,0.0004884335212409496,0.04771266505122185,1.0
R1V103,0.4684005379676819,0.09385950863361359,Canon 300D,FL2,light_ood,reference,1,,0.19045048799233832,0.00034965481609106064,0.057019732892513275,1.0
R1V103,0.4684005379676819,0.09385950863361359,Canon 5DMarkII,FL2,light_ood,camera_only,1,,0.0965357758773383,0.00034965481609106064,0.057019732892513275,1.0
R1V103,0.4684005379676819,0.09385950863361359,Canon 300D,FL11,light_ood,light_only,1,,-0.19087517240614327,0.00034965481609106064,0.057019732892513275,1.0
R1V103,0.4684005379676819,0.09385950863361359,Canon 300D,FL2,light_ood,appearance_only,1,,0.19536167318065567,0.0005049490137025714,0.04505142569541931,1.0
R1V103,0.4684005379676819,0.09385950863361359,Canon 5DMarkII,FL11,light_ood,joint,1,,-0.32491624130662017,0.0,0.0,1.0
R1V104,0.5313714146614075,0.5317986011505127,Canon 5DMarkII,A,light_ood,reference,1,,-0.02013821814458916,0.0,0.0,1.0
R1V104,0.5313714146614075,0.5317986011505127,Nikon D80,A,light_ood,camera_only,1,,-0.07831986640910499,0.0,0.0,1.0
R1V104,0.5313714146614075,0.5317986011505127,Canon 5DMarkII,FL11,light_ood,light_only,1,,0.04169559964877767,0.0,0.0,1.0
R1V104,0.5313714146614075,0.5317986011505127,Canon 5DMarkII,A,light_ood,appearance_only,1,,0.2868753684907991,0.0,0.0,1.0
R1V104,0.5313714146614075,0.5317986011505127,Nikon D80,FL11,light_ood,joint,1,,-0.4526201772238994,0.0,0.0,1.0
R1V105,0.5943762063980103,0.9686672687530518,Nikon D80,FL2,light_ood,reference,1,,0.2884479574588452,0.0,0.0,0.9999999403953552
R1V105,0.5943762063980103,0.9686672687530518,Olympus E-PL2,FL2,light_ood,camera_only,1,,0.08822975912831066,0.0,0.0,0.9999999403953552
R1V105,0.5943762063980103,0.9686672687530518,Nikon D80,FL11,light_ood,light_only,1,,-0.4917606097117369,0.0,0.0,0.9999999403953552
R1V105,0.5943762063980103,0.9686672687530518,Nikon D80,FL2,light_ood,appearance_only,1,,-0.3257682236011846,0.00015019129205029458,0.02548694796860218,1.0
R1V105,0.5943762063980103,0.9686672687530518,Olympus E-PL2,FL11,light_ood,joint,1,,-0.09583807840830683,0.0002466108126100153,0.0456354096531868,1.0
R1V106,0.6565955281257629,0.4061390161514282,Olympus E-PL2,D65,light_ood,reference,1,,-0.06079889620114082,0.00010540436051087454,0.0462665893137455,1.0
R1V106,0.6565955281257629,0.4061390161514282,Canon 300D,D65,light_ood,camera_only,1,,0.09467102503691627,0.00010540436051087454,0.0462665893137455,1.0
R1V106,0.6565955281257629,0.4061390161514282,Olympus E-PL2,FL11,light_ood,light_only,1,,-0.2991057393605856,0.00010540436051087454,0.0462665893137455,1.0
R1V106,0.6565955281257629,0.4061390161514282,Olympus E-PL2,D65,light_ood,appearance_only,1,,0.15480255846348678,9.244430111721158e-05,0.020040448755025864,1.0
R1V106,0.6565955281257629,0.4061390161514282,Canon 300D,FL11,light_ood,joint,1,,-0.0736523320262793,0.0003449676441960037,0.05001407861709595,1.0
R1V107,0.719028651714325,0.8435177206993103,Canon 300D,A,light_ood,reference,1,,-0.42454218533810245,0.00033371595782227814,0.03010101057589054,1.0
R1V107,0.719028651714325,0.8435177206993103,Canon 5DMarkII,A,light_ood,camera_only,1,,-0.041901060333313145,0.00033371595782227814,0.03010101057589054,1.0
R1V107,0.719028651714325,0.8435177206993103,Canon 300D,FL11,light_ood,light_only,1,,-0.09299875410659747,0.00033371595782227814,0.03010101057589054,1.0
R1V107,0.719028651714325,0.8435177206993103,Canon 300D,A,light_ood,appearance_only,1,,0.20625998167999637,0.0,0.0,1.0
R1V107,0.719028651714325,0.8435177206993103,Canon 5DMarkII,FL11,light_ood,joint,1,,0.03700958221674888,0.000581808970309794,0.06907710433006287,1.0
R1V108,0.7815386056900024,0.2814769744873047,Canon 5DMarkII,D65,light_ood,reference,1,,-0.17236087447956427,0.0006079334416426718,0.0764470174908638,1.0
R1V108,0.7815386056900024,0.2814769744873047,Nikon D80,D65,light_ood,camera_only,1,,0.2204646703867209,0.0006079334416426718,0.0764470174908638,1.0
R1V108,0.7815386056900024,0.2814769744873047,Canon 5DMarkII,FL11,light_ood,light_only,1,,0.29596512540685205,0.0006079334416426718,0.0764470174908638,1.0
R1V108,0.7815386056900024,0.2814769744873047,Canon 5DMarkII,D65,light_ood,appearance_only,1,,-0.1459817669177959,0.0002852640172932297,0.03254019841551781,1.0
R1V108,0.7815386056900024,0.2814769744873047,Nikon D80,FL11,light_ood,joint,1,,-0.3408432373705805,0.0,0.0,1.0
R1V109,0.8438920974731445,0.7195565700531006,Nikon D80,A,light_ood,reference,1,,-0.23665063829451088,0.0,0.0,1.0
R1V109,0.8438920974731445,0.7195565700531006,Olympus E-PL2,A,light_ood,camera_only,1,,0.05436537300164279,0.0,0.0,1.0
R1V109,0.8438920974731445,0.7195565700531006,Nikon D80,FL11,light_ood,light_only,1,,-0.07977815180821957,0.0,0.0,1.0
R1V109,0.8438920974731445,0.7195565700531006,Nikon D80,A,light_ood,appearance_only,1,,0.10894753085092501,0.00033644167706370354,0.023867476731538773,1.0
R1V109,0.8438920974731445,0.7195565700531006,Olympus E-PL2,FL11,light_ood,joint,1,,0.1690568969589944,8.18309054011479e-05,0.02058473974466324,1.0
R1V110,0.9061444997787476,0.15564683079719543,Olympus E-PL2,FL2,light_ood,reference,1,,-0.2924527522902869,0.00017655624833423644,0.021089676767587662,1.0
R1V110,0.9061444997787476,0.15564683079719543,Canon 300D,FL2,light_ood,camera_only,1,,-0.4732814962380859,0.00017655624833423644,0.021089676767587662,1.0
R1V110,0.9061444997787476,0.15564683079719543,Olympus E-PL2,FL11,light_ood,light_only,1,,-0.17604410992799246,0.00017655624833423644,0.021089676767587662,1.0
R1V110,0.9061444997787476,0.15564683079719543,Olympus E-PL2,FL2,light_ood,appearance_only,1,,0.22077764701699754,0.00020289003441575915,0.015530171804130077,1.0
R1V110,0.9061444997787476,0.15564683079719543,Canon 300D,FL11,light_ood,joint,1,,0.05870361551781689,0.00030895828967913985,0.024239232763648033,1.0
R1V111,0.9688063859939575,0.5924780368804932,Canon 300D,D65,light_ood,reference,1,,-0.22671360412646258,0.0006482707685790956,0.07000810652971268,1.0
R1V111,0.9688063859939575,0.5924780368804932,Canon 5DMarkII,D65,light_ood,camera_only,1,,-0.18649513912009252,0.0006482707685790956,0.07000810652971268,1.0
R1V111,0.9688063859939575,0.5924780368804932,Canon 300D,FL11,light_ood,light_only,1,,0.23905223028898803,0.0006482707685790956,0.07000810652971268,1.0
R1V111,0.9688063859939575,0.5924780368804932,Canon 300D,D65,light_ood,appearance_only,1,,0.15654563302258528,0.0003932873660232872,0.0373581163585186,1.0
R1V111,0.9688063859939575,0.5924780368804932,Canon 5DMarkII,FL11,light_ood,joint,1,,-0.4248179245862016,0.00035410572309046984,0.037793636322021484,1.0
R1V112,0.031034912914037704,0.03120189905166626,Canon 5DMarkII,D65,joint_ood,reference,1,,-0.13246967816137495,0.0003792069328483194,0.04651188850402832,0.9999999403953552
R1V112,0.031034912914037704,0.03120189905166626,Canon 1DMarkIII,D65,joint_ood,camera_only,1,,0.09750444321508411,0.0003792069328483194,0.04651188850402832,0.9999999403953552
R1V112,0.031034912914037704,0.03120189905166626,Canon 5DMarkII,FL11,joint_ood,light_only,1,,-0.47066663442919865,0.0003792069328483194,0.04651188850402832,0.9999999403953552
R1V112,0.031034912914037704,0.03120189905166626,Canon 5DMarkII,D65,joint_ood,appearance_only,1,,-0.39202582263360874,0.0009203164954669774,0.0716552734375,1.0
R1V112,0.031034912914037704,0.03120189905166626,Canon 1DMarkIII,FL11,joint_ood,joint,1,,-0.13795912686325762,0.0,0.0,1.0
R1V113,0.09353527426719666,0.4683305323123932,Nikon D80,A,joint_ood,reference,1,,-0.016379429253822853,0.00030861652339808643,0.06394683569669724,1.0
R1V113,0.09353527426719666,0.4683305323123932,Nikon D5100,A,joint_ood,camera_only,1,,0.2460005433216329,0.00030861652339808643,0.06394683569669724,1.0
R1V113,0.09353527426719666,0.4683305323123932,Nikon D80,FL11,joint_ood,light_only,1,,-0.14837371064612903,0.00030861652339808643,0.06394683569669724,1.0
R1V113,0.09353527426719666,0.4683305323123932,Nikon D80,A,joint_ood,appearance_only,1,,-0.24353216718295728,0.0007855839794501662,0.06141028553247452,1.0
R1V113,0.09353527426719666,0.4683305323123932,Nikon D5100,FL11,joint_ood,joint,1,,-0.1033960132057834,0.0001488289562985301,0.03288339823484421,1.0
R1V114,0.1566316783428192,0.9058892726898193,Olympus E-PL2,FL2,joint_ood,reference,1,,0.2876769439960021,0.00018596931477077305,0.04776477813720703,1.0
R1V114,0.1566316783428192,0.9058892726898193,Canon 1DMarkIII,FL2,joint_ood,camera_only,1,,-0.2509485158492436,0.00018596931477077305,0.04776477813720703,1.0
R1V114,0.1566316783428192,0.9058892726898193,Olympus E-PL2,FL11,joint_ood,light_only,1,,0.06855146012906699,0.00018596931477077305,0.04776477813720703,1.0
R1V114,0.1566316783428192,0.9058892726898193,Olympus E-PL2,FL2,joint_ood,appearance_only,1,,-0.269176762645136,0.00013647339073941112,0.044606808573007584,1.0
R1V114,0.1566316783428192,0.9058892726898193,Canon 1DMarkIII,FL11,joint_ood,joint,1,,0.25116477586640684,0.0001082746748579666,0.019580461084842682,1.0
R1V115,0.2186255007982254,0.34415489435195923,Canon 300D,D65,joint_ood,reference,1,,0.00903847525848922,0.0009073290857486427,0.07691769301891327,1.0
R1V115,0.2186255007982254,0.34415489435195923,Nikon D5100,D65,joint_ood,camera_only,1,,0.24870507676826648,0.0009073290857486427,0.07691769301891327,1.0
R1V115,0.2186255007982254,0.34415489435195923,Canon 300D,FL11,joint_ood,light_only,1,,-0.2385733447949272,0.0009073290857486427,0.07691769301891327,1.0
R1V115,0.2186255007982254,0.34415489435195923,Canon 300D,D65,joint_ood,appearance_only,1,,0.16246093508863158,0.00044546989374794066,0.07912186533212662,1.0
R1V115,0.2186255007982254,0.34415489435195923,Nikon D5100,FL11,joint_ood,joint,1,,0.018868714595119185,0.0,0.0,1.0
R1V116,0.28136080503463745,0.7814634442329407,Canon 5DMarkII,FL2,joint_ood,reference,1,,0.2604341427753373,0.0007325644255615771,0.07646292448043823,1.0
R1V116,0.28136080503463745,0.7814634442329407,Canon 1DMarkIII,FL2,joint_ood,camera_only,1,,0.2737166809371643,0.0007325644255615771,0.07646292448043823,1.0
R1V116,0.28136080503463745,0.7814634442329407,Canon 5DMarkII,FL11,joint_ood,light_only,1,,0.026483646406049055,0.0007325644255615771,0.07646292448043823,1.0
R1V116,0.28136080503463745,0.7814634442329407,Canon 5DMarkII,FL2,joint_ood,appearance_only,1,,0.21895488866769341,0.0,0.0,1.0
R1V116,0.28136080503463745,0.7814634442329407,Canon 1DMarkIII,FL11,joint_ood,joint,1,,-0.42365828242574716,0.0,0.0,1.0
R1V117,0.34443557262420654,0.21986258029937744,Nikon D80,D65,joint_ood,reference,1,,-0.44191244075860664,0.0,0.0,1.0
R1V117,0.34443557262420654,0.21986258029937744,Nikon D5100,D65,joint_ood,camera_only,1,,-0.2104287229309818,0.0,0.0,1.0
R1V117,0.34443557262420654,0.21986258029937744,Nikon D80,FL11,joint_ood,light_only,1,,-0.2611330531661883,0.0,0.0,1.0
R1V117,0.34443557262420654,0.21986258029937744,Nikon D80,D65,joint_ood,appearance_only,1,,0.30498527165646594,0.0005567078478634357,0.05073655769228935,1.0
R1V117,0.34443557262420654,0.21986258029937744,Nikon D5100,FL11,joint_ood,joint,1,,-0.33137966847549283,0.0,0.0,1.0
R1V118,0.407156765460968,0.6555435657501221,Olympus E-PL2,A,joint_ood,reference,1,,-0.28412870963765186,0.0,0.0,0.9999999403953552
R1V118,0.407156765460968,0.6555435657501221,Canon 1DMarkIII,A,joint_ood,camera_only,1,,0.2711462135364697,0.0,0.0,0.9999999403953552
R1V118,0.407156765460968,0.6555435657501221,Olympus E-PL2,FL11,joint_ood,light_only,1,,-0.37641255301652954,0.0,0.0,0.9999999403953552
R1V118,0.407156765460968,0.6555435657501221,Olympus E-PL2,A,joint_ood,appearance_only,1,,-0.4436292600968327,0.00020854524336755276,0.02916894480586052,1.0
R1V118,0.407156765460968,0.6555435657501221,Canon 1DMarkIII,FL11,joint_ood,joint,1,,0.26372934432062645,0.0,0.0,1.0
R1V119,0.4689885675907135,0.09386122226715088,Canon 300D,FL2,joint_ood,reference,1,,0.22128859930297307,0.0,0.0,1.0
R1V119,0.4689885675907135,0.09386122226715088,Nikon D5100,FL2,joint_ood,camera_only,1,,0.2583596719145397,0.0,0.0,1.0
R1V119,0.4689885675907135,0.09386122226715088,Canon 300D,FL11,joint_ood,light_only,1,,0.03178804726261775,0.0,0.0,1.0
R1V119,0.4689885675907135,0.09386122226715088,Canon 300D,FL2,joint_ood,appearance_only,1,,0.25142275678889203,0.0005821724771521986,0.07943350821733475,1.0
R1V119,0.4689885675907135,0.09386122226715088,Nikon D5100,FL11,joint_ood,joint,1,,-0.17553178814356535,0.0005333300796337426,0.05605105310678482,0.9999999403953552
R1V120,0.5315425395965576,0.5314177870750427,Canon 5DMarkII,A,joint_ood,reference,1,,0.17378360857459618,0.0009965962963178754,0.07491642236709595,1.0
R1V120,0.5315425395965576,0.5314177870750427,Canon 1DMarkIII,A,joint_ood,camera_only,1,,-0.17791087304345782,0.0009965962963178754,0.07491642236709595,1.0
R1V120,0.5315425395965576,0.5314177870750427,Canon 5DMarkII,FL11,joint_ood,light_only,1,,-0.03253579013121072,0.0009965962963178754,0.07491642236709595,1.0
R1V120,0.5315425395965576,0.5314177870750427,Canon 5DMarkII,A,joint_ood,appearance_only,1,,-0.14553186607628082,0.0,0.0,1.0
R1V120,0.5315425395965576,0.5314177870750427,Canon 1DMarkIII,FL11,joint_ood,joint,1,,-0.041161312008660744,0.00038230916834436357,0.06514272093772888,1.0
R1V121,0.5940350294113159,0.9686667919158936,Nikon D80,FL2,joint_ood,reference,1,,0.15576580024180486,0.0,0.0,1.0
R1V121,0.5940350294113159,0.9686667919158936,Nikon D5100,FL2,joint_ood,camera_only,1,,-0.4449290288166791,0.0,0.0,1.0
R1V121,0.5940350294113159,0.9686667919158936,Nikon D80,FL11,joint_ood,light_only,1,,0.10603946394744945,0.0,0.0,1.0
R1V121,0.5940350294113159,0.9686667919158936,Nikon D80,FL2,joint_ood,appearance_only,1,,0.24779171258489063,0.0,0.0,1.0
R1V121,0.5940350294113159,0.9686667919158936,Nikon D5100,FL11,joint_ood,joint,1,,-0.08202344281823026,0.0,0.0,1.0
R1V122,0.6573868989944458,0.40640562772750854,Olympus E-PL2,D65,joint_ood,reference,1,,-0.38622724441075085,0.0,0.0,1.0
R1V122,0.6573868989944458,0.40640562772750854,Canon 1DMarkIII,D65,joint_ood,camera_only,1,,-0.48829512225499694,0.0,0.0,1.0
R1V122,0.6573868989944458,0.40640562772750854,Olympus E-PL2,FL11,joint_ood,light_only,1,,-0.24786571234411353,0.0,0.0,1.0
R1V122,0.6573868989944458,0.40640562772750854,Olympus E-PL2,D65,joint_ood,appearance_only,1,,-0.22476574810590022,0.0,0.0,1.0
R1V122,0.6573868989944458,0.40640562772750854,Canon 1DMarkIII,FL11,joint_ood,joint,1,,-0.317128488154641,0.0,0.0,1.0
R1V123,0.7184657454490662,0.8440520763397217,Canon 300D,A,joint_ood,reference,1,,-0.2423294677717357,0.0005716764135286212,0.049298420548439026,1.0
R1V123,0.7184657454490662,0.8440520763397217,Nikon D5100,A,joint_ood,camera_only,1,,0.08652864636413382,0.0005716764135286212,0.049298420548439026,1.0
R1V123,0.7184657454490662,0.8440520763397217,Canon 300D,FL11,joint_ood,light_only,1,,0.17995066996060494,0.0005716764135286212,0.049298420548439026,1.0
R1V123,0.7184657454490662,0.8440520763397217,Canon 300D,A,joint_ood,appearance_only,1,,-0.04095430095950392,0.0006077282596379519,0.05854038521647453,1.0
R1V123,0.7184657454490662,0.8440520763397217,Nikon D5100,FL11,joint_ood,joint,1,,-0.40214910344467253,0.0007939948118291795,0.059830423444509506,1.0
R1V124,0.7802630662918091,0.2821195721626282,Canon 5DMarkII,D65,joint_ood,reference,1,,0.08374062409064054,0.00016324463649652898,0.020923158153891563,1.0
R1V124,0.7802630662918091,0.2821195721626282,Canon 1DMarkIII,D65,joint_ood,camera_only,1,,0.18082856226063815,0.00016324463649652898,0.020923158153891563,1.0
R1V124,0.7802630662918091,0.2821195721626282,Canon 5DMarkII,FL11,joint_ood,light_only,1,,-0.4197589183295814,0.00016324463649652898,0.020923158153891563,1.0
R1V124,0.7802630662918091,0.2821195721626282,Canon 5DMarkII,D65,joint_ood,appearance_only,1,,0.1162690554167386,0.00042247612145729363,0.040454570204019547,1.0
R1V124,0.7802630662918091,0.2821195721626282,Canon 1DMarkIII,FL11,joint_ood,joint,1,,0.03172903512364589,0.00023608430637978017,0.04956577345728874,1.0
R1V125,0.8440945148468018,0.7188535928726196,Nikon D80,A,joint_ood,reference,1,,-0.16761796448090505,0.00017274351557716727,0.019515855237841606,1.0
R1V125,0.8440945148468018,0.7188535928726196,Nikon D5100,A,joint_ood,camera_only,1,,-0.36962677266882715,0.00017274351557716727,0.019515855237841606,1.0
R1V125,0.8440945148468018,0.7188535928726196,Nikon D80,FL11,joint_ood,light_only,1,,-0.4067594937481154,0.00017274351557716727,0.019515855237841606,1.0
R1V125,0.8440945148468018,0.7188535928726196,Nikon D80,A,joint_ood,appearance_only,1,,0.05728119204656135,0.0002161183365387842,0.03320370614528656,1.0
R1V125,0.8440945148468018,0.7188535928726196,Nikon D5100,FL11,joint_ood,joint,1,,-0.2149996738863898,0.0,0.0,1.0
R1V126,0.906386137008667,0.1559305489063263,Olympus E-PL2,FL2,joint_ood,reference,1,,-0.43694213256434,0.0,0.0,1.0
R1V126,0.906386137008667,0.1559305489063263,Canon 1DMarkIII,FL2,joint_ood,camera_only,1,,0.007791282133681854,0.0,0.0,1.0
R1V126,0.906386137008667,0.1559305489063263,Olympus E-PL2,FL11,joint_ood,light_only,1,,-0.24722684509163617,0.0,0.0,1.0
R1V126,0.906386137008667,0.1559305489063263,Olympus E-PL2,FL2,joint_ood,appearance_only,1,,-0.2975468759785394,0.00024223637592513114,0.06532929092645645,1.0
R1V126,0.906386137008667,0.1559305489063263,Canon 1DMarkIII,FL11,joint_ood,joint,1,,-0.17415934682317757,0.0001743306202115491,0.061446137726306915,1.0
R1V127,0.9687070250511169,0.5950084924697876,Canon 300D,D65,joint_ood,reference,1,,-0.12136971042651817,0.0,0.0,1.0
R1V127,0.9687070250511169,0.5950084924697876,Nikon D5100,D65,joint_ood,camera_only,1,,-0.1454681819349291,0.0,0.0,1.0
R1V127,0.9687070250511169,0.5950084924697876,Canon 300D,FL11,joint_ood,light_only,1,,-0.008788962981629955,0.0,0.0,1.0
R1V127,0.9687070250511169,0.5950084924697876,Canon 300D,D65,joint_ood,appearance_only,1,,-0.27347500238547257,0.0008383405511267483,0.06500375270843506,0.9999999403953552
R1V127,0.9687070250511169,0.5950084924697876,Nikon D5100,FL11,joint_ood,joint,1,,0.19449136019809643,8.673276170156896e-05,0.023899555206298828,1.0
