candidate,subject_id,outer_fold,setting,value,f_mel,f_blood,logrmse,rmse,sam_deg,delta_f_mel,delta_f_blood,logrmse_change,boundary_any,converged,prediction_above_one_count
V2R-PS,p004,1,bandwidth_420_680,260.0,0.09849210848647087,0.05540228931757373,0.05475530015956079,0.016683258703580995,3.1695802321997926,4.4444234403862026e-10,-1.885328448913981e-09,2.7755575615628914e-17,False,True,0
V2R-PS,p004,1,bandwidth_430_670,240.0,0.10049998539944956,0.04823135173763493,0.04882946333751724,0.015644421949960997,2.915266437468545,0.0020078773574210285,-0.0071709394652672495,-0.00592583682204352,False,True,0
V2R-PS,p004,1,bandwidth_440_660,220.0,0.10119563718985078,0.047070154101856304,0.047917176196018235,0.014531941047939688,2.82273257956073,0.0027035291478222506,-0.008332137101045876,-0.006838123963542525,False,True,0
V2R-PS,p005,4,diameter_um,0.0,0.1124748145196755,0.07843097581180139,0.05965805178422945,0.01651909370620228,3.447438226730461,-0.0002920924120601437,-0.0066046182619745875,-0.0005360991688466848,False,True,0
V2R-PS,p005,4,diameter_um,7.5,0.11262374891845628,0.0817186356799996,0.05979116618700859,0.01676980588254125,3.480155538752664,-0.00014315801327936806,-0.0033169583937763814,-0.0004029847660675448,False,True,0
V2R-PS,p005,4,diameter_um,15.0,0.1127669070085883,0.08503559355366191,0.06019415095307621,0.017074355950981113,3.5239709884737547,7.685264924450763e-11,-5.201140629296219e-10,7.632783294297951e-17,False,True,0
V2R-PS,p005,4,diameter_um,30.0,0.11303880640049818,0.09162769711027051,0.061708853465185155,0.017810141294288952,3.639536716024868,0.0002718994687625348,0.0065921030364945316,0.0015147025121090216,False,True,0
V2R-PS,p005,4,s0,0.5,0.11386528540050185,0.06760478931416175,0.0673104625979287,0.0197304047894834,3.9839324768661744,0.0010983784687662035,-0.017430804759614227,0.00711631164485256,False,True,0
V2R-PS,p005,4,s0,0.7,0.1127669070085883,0.08503559355366191,0.06019415095307621,0.017074355950981113,3.5239709884737547,7.685264924450763e-11,-5.201140629296219e-10,7.632783294297951e-17,False,True,0
V2R-PS,p005,4,s0,0.9,0.11341087521744177,0.09999999999999999,0.05598407308026251,0.014858119463760696,3.181112264504058,0.0006439682857061202,0.014964405926224014,-0.0042100778728136265,True,True,0
V2R-PS,p005,4,epidermis_thickness_mm,0.05,0.12031056943951696,0.09999999999999999,0.05941903098834454,0.015316006003066871,3.288537846904456,0.00754366250778131,0.014964405926224014,-0.000775119964731591,True,True,0
V2R-PS,p005,4,epidermis_thickness_mm,0.06,0.1127669070085883,0.08503559355366191,0.06019415095307621,0.017074355950981113,3.5239709884737547,7.685264924450763e-11,-5.201140629296219e-10,7.632783294297951e-17,False,True,0
V2R-PS,p005,4,epidermis_thickness_mm,0.07,0.10818489742298502,0.06179916763807436,0.07248374966680912,0.02186846980435567,4.368680570142188,-0.004582009508750623,-0.023236426435701618,0.012289598713732988,False,True,0
V2R-PS,p005,4,whole_blood_hb_g_l,100.0,0.11541653507161727,0.09999999999999999,0.06762506499878271,0.020499005042812043,3.5014152822486406,0.0026496281398816213,0.014964405926224014,0.007430914045706574,True,True,0
V2R-PS,p005,4,whole_blood_hb_g_l,150.0,0.1127669070085883,0.08503559355366191,0.06019415095307621,0.017074355950981113,3.5239709884737547,7.685264924450763e-11,-5.201140629296219e-10,7.632783294297951e-17,False,True,0
V2R-PS,p005,4,whole_blood_hb_g_l,200.0,0.11286207474306947,0.0651997650320779,0.064793180036383,0.016866781269533605,3.618565452573339,9.516781133382668e-05,-0.019835829041698075,0.004599029083306866,False,True,0
V2R-PS,p005,4,scattering_amplitude_multiplier,0.9,0.1038736157676494,0.0918259254263174,0.05784052399695152,0.015498194327491952,3.285374439602168,-0.008893291164086242,0.006790331352541423,-0.0023536269561246145,False,True,0
V2R-PS,p005,4,scattering_amplitude_multiplier,1.0,0.1127669070085883,0.08503559355366191,0.06019415095307621,0.017074355950981113,3.5239709884737547,7.685264924450763e-11,-5.201140629296219e-10,7.632783294297951e-17,False,True,0
