camera_name,light_name,latent_id,exposure_ev,appearance_id,overall_low_clip_fraction,overall_high_clip_fraction,nonfinite_count,all_zero_fraction,all_one_fraction,m_base,h_base,AUDIT_ONLY,channel,pre_min,pre_p01,pre_p05,pre_median,pre_p95,pre_max,pre_mean,pre_std,pre_negative_fraction,pre_le_minus_1e6_fraction,pre_gt_one_fraction,post_exact_zero_fraction,post_le_1e6_fraction,post_exact_one_fraction,post_ge_1me6_fraction,post_mean,post_std,post_min,post_max
Nikon D80,FL2,HM03,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,B,0.023266460746526718,0.035975863598287104,0.03986430540680885,0.05670497007668018,0.07474777102470398,0.09685530513525009,0.05707450211048126,0.01078206580132246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05707450211048126,0.01078206580132246,0.023266460746526718,0.09685530513525009
Nikon D80,FL11,HM03,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,R,0.3412501811981201,0.40580507516860964,0.42615658044815063,0.49182458221912384,0.5397788286209106,0.5867025256156921,0.4884057343006134,0.03526066243648529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4884057343006134,0.03526066243648529,0.3412501811981201,0.5867025256156921
Nikon D80,FL11,HM03,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,G,0.17483535408973694,0.21833665519952775,0.22913729026913643,0.26912643015384674,0.3001793175935745,0.3338407278060913,0.2669893503189087,0.02189127542078495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2669893503189087,0.02189127542078495,0.17483535408973694,0.3338407278060913
Nikon D80,FL11,HM03,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,B,0.028444377705454826,0.04456505235284567,0.048292484134435654,0.06558337807655334,0.08353946171700954,0.10607829689979553,0.06582912802696228,0.01095405500382185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06582912802696228,0.01095405500382185,0.028444377705454826,0.10607829689979553
Nikon D80,D65,HM03,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,R,0.4022449851036072,0.4765659436583519,0.5000167489051819,0.5757888555526733,0.6308786123991013,0.6842983365058899,0.5718443989753723,0.04061231017112732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5718443989753723,0.04061231017112732,0.4022449851036072,0.6842983365058899
Nikon D80,D65,HM03,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,G,0.2051103264093399,0.2546245753765106,0.26682010293006897,0.3121197819709778,0.3478228449821472,0.3869396448135376,0.3097817897796631,0.0249495729804039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097817897796631,0.0249495729804039,0.2051103264093399,0.3869396448135376
Nikon D80,D65,HM03,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,B,0.052248355001211166,0.07552858144044876,0.07945122197270393,0.10094251483678818,0.12225510738790035,0.1491280049085617,0.10100613534450531,0.013252741657197475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10100613534450531,0.013252741657197475,0.052248355001211166,0.1491280049085617
Nikon D80,A,HM03,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,R,0.4343075752258301,0.5128879547119141,0.5379944890737534,0.618887335062027,0.6773923188447952,0.7335293292999268,0.6146612167358398,0.04326983541250229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6146612167358398,0.04326983541250229,0.4343075752258301,0.7335293292999268
Nikon D80,A,HM03,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,G,0.20849165320396423,0.25849016904830935,0.2708877846598625,0.3167721778154373,0.3525768890976906,0.39161598682403564,0.3143388628959656,0.02517399564385414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143388628959656,0.02517399564385414,0.20849165320396423,0.39161598682403564
Nikon D80,A,HM03,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,B,0.0690753236413002,0.09516182243824005,0.09960430860519409,0.12325849756598473,0.145839873701334,0.17433206737041473,0.12310396879911423,0.014311285689473152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12310396879911423,0.014311285689473152,0.0690753236413002,0.17433206737041473
Nikon D80,FL2,HM03,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,R,0.36942631006240845,0.43969826549291613,0.4612552151083946,0.5319205224514008,0.5836530774831772,0.6346736550331116,0.5282799601554871,0.03795421123504639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5282799601554871,0.03795421123504639,0.36942631006240845,0.6346736550331116
Nikon D80,FL2,HM03,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,G,0.22732272744178772,0.27969988286495207,0.29320188611745834,0.341958686709404,0.3794630393385887,0.41963085532188416,0.33933302760124207,0.026599088683724403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33933302760124207,0.026599088683724403,0.22732272744178772,0.41963085532188416
Nikon D80,FL2,HM03,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,B,0.03290374577045441,0.05002169013023376,0.05461022909730673,0.0740586407482624,0.09490443579852581,0.12044643610715866,0.07448159158229828,0.012467403896152973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448159158229828,0.012467403896152973,0.03290374577045441,0.12044643610715866
Nikon D80,FL11,HM03,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,R,0.4028087258338928,0.47739237248897554,0.5009055435657501,0.5767752230167389,0.6321792900562286,0.6863927245140076,0.5728253126144409,0.04073850065469742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5728253126144409,0.04073850065469742,0.4028087258338928,0.6863927245140076
Nikon D80,FL11,HM03,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,G,0.21054089069366455,0.2608002558350563,0.27327878028154373,0.31948035955429077,0.3553573936223984,0.39424818754196167,0.3170112371444702,0.02529214322566986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170112371444702,0.02529214322566986,0.21054089069366455,0.39424818754196167
Nikon D80,FL11,HM03,0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.1875,True,B,0.040226422250270844,0.06003275346010924,0.06433924846351147,0.08431633189320564,0.10506193526089191,0.13110224902629852,0.0845995619893074,0.012658028863370419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845995619893074,0.012658028863370419,0.040226422250270844,0.13110224902629852
Nikon D80,D65,HM04,-0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.356315016746521,0.3704924762248993,0.3817801997065544,0.409040167927742,0.4381600543856621,0.46648702025413513,0.40940383076667786,0.01814144477248192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40940383076667786,0.01814144477248192,0.356315016746521,0.46648702025413513
Nikon D80,D65,HM04,-0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.1690114289522171,0.1818406693637371,0.18770180270075798,0.2049998864531517,0.22435367852449417,0.3029223084449768,0.20572617650032043,0.013062281534075737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20572617650032043,0.013062281534075737,0.1690114289522171,0.3029223084449768
Nikon D80,D65,HM04,-0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.0409790500998497,0.045531532168388365,0.05104115605354309,0.06233447790145874,0.07846901193261147,0.22969277203083038,0.06453600525856018,0.015048402361571789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06453600525856018,0.015048402361571789,0.0409790500998497,0.22969277203083038
Nikon D80,A,HM04,-0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.38697391748428345,0.4015189200639725,0.4135829508304596,0.44264473021030426,0.4735371321439743,0.4971882700920105,0.44307082891464233,0.019292308017611504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44307082891464233,0.019292308017611504,0.38697391748428345,0.4971882700920105
Nikon D80,A,HM04,-0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.17128440737724304,0.18428192362189294,0.1901082508265972,0.20737376064062119,0.22667870670557022,0.3044285774230957,0.208078995347023,0.01302207913249731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208078995347023,0.01302207913249731,0.17128440737724304,0.3044285774230957
Nikon D80,A,HM04,-0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.05777423456311226,0.06277127675712109,0.06832891702651978,0.08061621710658073,0.09682443179190159,0.23537620902061462,0.08243989199399948,0.014192466624081135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08243989199399948,0.014192466624081135,0.05777423456311226,0.23537620902061462
Nikon D80,FL2,HM04,-0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.32466578483581543,0.33872836977243426,0.34918443858623505,0.37467922270298004,0.4020276814699173,0.4363282322883606,0.37495309114456177,0.017041809856891632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37495309114456177,0.017041809856891632,0.32466578483581543,0.4363282322883606
Nikon D80,FL2,HM04,-0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.18886803090572357,0.20199939385056495,0.20833178237080574,0.2263806238770485,0.2463924139738083,0.31781005859375,0.22698631882667542,0.013245892710983753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22698631882667542,0.013245892710983753,0.18886803090572357,0.31781005859375
Nikon D80,FL2,HM04,-0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.026210032403469086,0.0298076250590384,0.03510767873376608,0.04610474035143852,0.0623664828017354,0.22506166994571686,0.048564665019512177,0.016063518822193146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048564665019512177,0.016063518822193146,0.026210032403469086,0.22506166994571686
Nikon D80,FL11,HM04,-0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.35738492012023926,0.3717236191034317,0.38314639776945114,0.4107886850833893,0.44001298397779465,0.4683074951171875,0.41105613112449646,0.018295837566256523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41105613112449646,0.018295837566256523,0.35738492012023926,0.4683074951171875
Nikon D80,FL11,HM04,-0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.17291900515556335,0.18589448258280755,0.1917228326201439,0.20892854034900665,0.228165652602911,0.3058570623397827,0.20963603258132935,0.012994706630706787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20963603258132935,0.012994706630706787,0.17291900515556335,0.3058570623397827
Nikon D80,FL11,HM04,-0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.03171926736831665,0.035656134225428106,0.04129489231854677,0.05243452452123165,0.0685697291046381,0.22674517333507538,0.054774194955825806,0.015638427808880806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054774194955825806,0.015638427808880806,0.03171926736831665,0.22674517333507538
Nikon D80,D65,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.420213907957077,0.43659388870000837,0.44963518530130386,0.48113006353378296,0.514773815870285,0.5475014448165894,0.4815501868724823,0.02095976658165455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4815501868724823,0.02095976658165455,0.420213907957077,0.5475014448165894
Nikon D80,D65,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.20381221175193787,0.21863450333476067,0.22540618106722832,0.2453915700316429,0.2677520290017128,0.3585265278816223,0.24623069167137146,0.015091542154550552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24623069167137146,0.015091542154550552,0.20381221175193787,0.3585265278816223
Nikon D80,D65,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.05588965490460396,0.06114937588572502,0.06751493364572525,0.08056270331144333,0.09920378401875496,0.27392056584358215,0.08310624957084656,0.017386212944984436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08310624957084656,0.017386212944984436,0.05588965490460396,0.27392056584358215
Nikon D80,A,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.45563575625419617,0.47244037985801696,0.48637858033180237,0.5199551582336426,0.5556467920541763,0.5829722285270691,0.5204474925994873,0.022289419546723366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5204474925994873,0.022289419546723366,0.45563575625419617,0.5829722285270691
Nikon D80,A,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.20643830299377441,0.22145501971244813,0.2281864732503891,0.24813423305749893,0.2704382464289665,0.3602668046951294,0.24894903600215912,0.015045094303786755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24894903600215912,0.015045094303786755,0.20643830299377441,0.3602668046951294
Nikon D80,A,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.07529401779174805,0.08106735982000828,0.08748839981853962,0.1016845591366291,0.12041076831519604,0.28048694133758545,0.10379154980182648,0.016397304832935333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10379154980182648,0.016397304832935333,0.07529401779174805,0.28048694133758545
Nikon D80,FL2,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.3836478888988495,0.39989514499902723,0.41197559237480164,0.44143106043338776,0.47302816808223724,0.5126574039459229,0.4417474865913391,0.019689301028847694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4417474865913391,0.019689301028847694,0.3836478888988495,0.5126574039459229
Nikon D80,FL2,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.2267535924911499,0.24192494451999663,0.24924108386039734,0.2700938582420349,0.2932145521044731,0.375727117061615,0.2707936465740204,0.015303677879273891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2707936465740204,0.015303677879273891,0.2267535924911499,0.375727117061615
Nikon D80,FL2,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.03706658259034157,0.042105551809072495,0.04895815160125494,0.06181163527071476,0.08059968240559101,0.2685700058937073,0.06462408602237701,0.01859205588698387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06462408602237701,0.01859205588698387,0.03706658259034157,0.2685700058937073
Nikon D80,FL11,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.42145001888275146,0.43801628351211547,0.45121361315250397,0.4831501990556717,0.5169146060943604,0.5496047139167786,0.4834591746330261,0.0211381446570158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4834591746330261,0.0211381446570158,0.42145001888275146,0.5496047139167786
Nikon D80,FL11,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.20832683145999908,0.22331808730959893,0.2300518862903118,0.24993055313825607,0.2721561938524246,0.3619171977043152,0.250747948884964,0.015013468451797962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250747948884964,0.015013468451797962,0.20832683145999908,0.3619171977043152
Nikon D80,FL11,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.04465344175696373,0.04963177889585495,0.056254563853144646,0.06912476941943169,0.0877666212618351,0.2705150544643402,0.07182495296001434,0.018071932718157768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07182495296001434,0.018071932718157768,0.04465344175696373,0.2705150544643402
Nikon D80,D65,HM04,0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.4940396845340729,0.5129643380641937,0.5280316174030304,0.56441929936409,0.6032897084951401,0.6411016583442688,0.5649046897888184,0.024215923622250557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649046897888184,0.024215923622250557,0.4940396845340729,0.6411016583442688
Nikon D80,D65,HM04,0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.24401938915252686,0.2611443683505058,0.26896805316209793,0.29205819964408875,0.317892424762249,0.4227689802646637,0.29302769899368286,0.017436053603887558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29302769899368286,0.017436053603887558,0.24401938915252686,0.4227689802646637
Nikon D80,D65,HM04,0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.07311666011810303,0.0791934933513403,0.08654795959591866,0.10162273794412613,0.12315976247191429,0.3250192403793335,0.10456141829490662,0.020087208598852158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10456141829490662,0.020087208598852158,0.07311666011810303,0.3250192403793335
Nikon D80,A,HM04,0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.534964382648468,0.5543796598911286,0.5704831928014755,0.6092759966850281,0.6505124121904373,0.6820828914642334,0.6098448038101196,0.02575214020907879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098448038101196,0.02575214020907879,0.534964382648468,0.6820828914642334
Nikon D80,A,HM04,0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.24705344438552856,0.26440304666757586,0.2721802666783333,0.29522696137428284,0.3209959641098976,0.42477962374687195,0.29616832733154297,0.017382390797138214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29616832733154297,0.017382390797138214,0.24705344438552856,0.42477962374687195
Nikon D80,A,HM04,0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.09553554654121399,0.10220579206943511,0.10962435230612755,0.12602593004703522,0.14766130968928337,0.3326057493686676,0.12846025824546814,0.018944671377539635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12846025824546814,0.018944671377539635,0.09553554654121399,0.3326057493686676
Nikon D80,FL2,HM04,0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.45179301500320435,0.47056433409452436,0.4845215007662773,0.5185529589653015,0.5550587922334671,0.6008445024490356,0.518918514251709,0.022748088464140892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518918514251709,0.022748088464140892,0.45179301500320435,0.6008445024490356
Nikon D80,FL2,HM04,0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.2705247700214386,0.28805302977561953,0.29650574922561646,0.3205980807542801,0.3473106101155281,0.4426417350769043,0.3214065432548523,0.017681146040558815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214065432548523,0.017681146040558815,0.2705247700214386,0.4426417350769043
Nikon D80,FL2,HM04,0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.05133683234453201,0.0571911621838808,0.06510833092033863,0.07995863631367683,0.10166545957326889,0.3188374638557434,0.08320802450180054,0.021480368450284004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08320802450180054,0.021480368450284004,0.05133683234453201,0.3188374638557434
Nikon D80,FL11,HM04,0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.4954678416252136,0.5146076768636704,0.5298552513122559,0.5667532980442047,0.6057630628347397,0.6435316801071167,0.5671103000640869,0.024422012269496918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5671103000640869,0.024422012269496918,0.4954678416252136,0.6435316801071167
Nikon D80,FL11,HM04,0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.2492353767156601,0.266555555164814,0.27433547377586365,0.29730232059955597,0.3229807913303375,0.4266864061355591,0.29824671149253845,0.0173458531498909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29824671149253845,0.0173458531498909,0.2492353767156601,0.4266864061355591
Nikon D80,FL11,HM04,0.5,appearance0,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.060134872794151306,0.0658866062760353,0.07353825680911541,0.08840788900852203,0.10994580388069153,0.3210846781730652,0.091527558863163,0.020879456773400307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091527558863163,0.020879456773400307,0.060134872794151306,0.3210846781730652
Nikon D80,D65,HM04,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.30404767394065857,0.3367135852575302,0.36588694155216217,0.4113074541091919,0.44319037348032,0.4845106303691864,0.4085788130760193,0.02404652163386345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085788130760193,0.02404652163386345,0.30404767394065857,0.4845106303691864
Nikon D80,D65,HM04,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.14259444177150726,0.16430558562278746,0.17905231565237045,0.2054731622338295,0.22653552889823914,0.2519136965274811,0.20458368957042694,0.014510423876345158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20458368957042694,0.014510423876345158,0.14259444177150726,0.2519136965274811
Nikon D80,D65,HM04,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.031297117471694946,0.04168609231710434,0.04814859014004469,0.06250260770320892,0.07627529464662075,0.08847037702798843,0.062348417937755585,0.008421843871474266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062348417937755585,0.008421843871474266,0.031297117471694946,0.08847037702798843
Nikon D80,A,HM04,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.33053281903266907,0.3650951489806175,0.39656902104616165,0.4452344477176666,0.47917086631059647,0.5231414437294006,0.4422531723976135,0.025708621367812157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422531723976135,0.025708621367812157,0.33053281903266907,0.5231414437294006
Nikon D80,A,HM04,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.14456142485141754,0.16638153418898582,0.18129024282097816,0.2078707441687584,0.22897737100720406,0.2544694244861603,0.20694789290428162,0.014582392759621143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20694789290428162,0.014582392759621143,0.14456142485141754,0.2544694244861603
Nikon D80,A,HM04,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.04520562291145325,0.057900783605873585,0.06504080444574356,0.08074719458818436,0.09524285420775414,0.10911241918802261,0.0804818719625473,0.009047075174748898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804818719625473,0.009047075174748898,0.04520562291145325,0.10911241918802261
Nikon D80,FL2,HM04,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.2767873704433441,0.3076632425189018,0.3343590497970581,0.3765697777271271,0.4064687117934227,0.44516894221305847,0.37410804629325867,0.02238420397043228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37410804629325867,0.02238420397043228,0.2767873704433441,0.44516894221305847
Nikon D80,FL2,HM04,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.15968911349773407,0.18257783874869346,0.1987803615629673,0.22700389474630356,0.2490456886589527,0.2759409546852112,0.22591206431388855,0.015395904891192913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22591206431388855,0.015395904891192913,0.15968911349773407,0.2759409546852112
Nikon D80,FL2,HM04,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.02110329270362854,0.02797866901382804,0.03305967338383198,0.04625711031258106,0.05945832096040249,0.07023028284311295,0.04615144804120064,0.007909917272627354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04615144804120064,0.007909917272627354,0.02110329270362854,0.07023028284311295
Nikon D80,FL11,HM04,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.3050664961338043,0.3380907267332077,0.36732131987810135,0.4129486382007599,0.4450318217277527,0.48676803708076477,0.41022640466690063,0.024182910099625587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41022640466690063,0.024182910099625587,0.3050664961338043,0.48676803708076477
Nikon D80,FL11,HM04,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.1459275484085083,0.16776052340865136,0.1827908381819725,0.20945119857788086,0.23055146634578705,0.2560667395591736,0.20850709080696106,0.014606430195271969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20850709080696106,0.014606430195271969,0.1459275484085083,0.2560667395591736
Nikon D80,FL11,HM04,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.02485809661448002,0.03311476930975914,0.038829030469059944,0.0525959562510252,0.06593874283134937,0.07714343070983887,0.052447013556957245,0.008102767169475555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052447013556957245,0.008102767169475555,0.02485809661448002,0.07714343070983887
Nikon D80,D65,HM04,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.3598266839981079,0.3975673571228981,0.43127286434173584,0.4837495684623718,0.5205856263637543,0.5683250427246094,0.48059698939323425,0.02778221294283867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48059698939323425,0.02778221294283867,0.3598266839981079,0.5683250427246094
Nikon D80,D65,HM04,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.17329126596450806,0.198375304043293,0.21541297063231468,0.24593836814165115,0.2702728286385536,0.2995935380458832,0.24491071701049805,0.016764655709266663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24491071701049805,0.016764655709266663,0.17329126596450806,0.2995935380458832
Nikon D80,D65,HM04,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.044098664075136185,0.056706536933779715,0.06417300179600716,0.08075695484876633,0.09666926600039005,0.11075888574123383,0.08057774603366852,0.009733909741044044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08057774603366852,0.009733909741044044,0.044098664075136185,0.11075888574123383
Nikon D80,A,HM04,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.3904263973236084,0.4303580537438393,0.46672148257493973,0.5229471921920776,0.5621557682752609,0.6129572987556458,0.5195027589797974,0.029702525585889816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5195027589797974,0.029702525585889816,0.3904263973236084,0.6129572987556458
Nikon D80,A,HM04,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.17556382715702057,0.20077375397086145,0.21799857169389725,0.24870842695236206,0.2730940133333206,0.30254632234573364,0.24764220416545868,0.01684780791401863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24764220416545868,0.01684780791401863,0.17556382715702057,0.30254632234573364
Nikon D80,A,HM04,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,B,0.060772836208343506,0.07544022463262082,0.08368946984410286,0.10183588787913322,0.11858348548412323,0.13460773229599,0.10152934491634369,0.010452562011778355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10152934491634369,0.010452562011778355,0.060772836208343506,0.13460773229599
Nikon D80,FL2,HM04,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,R,0.32833144068717957,0.3640039637684822,0.3948470503091812,0.44361530244350433,0.4781591072678566,0.5228714942932129,0.4407711327075958,0.025861650705337524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4407711327075958,0.025861650705337524,0.32833144068717957,0.5228714942932129
Nikon D80,FL2,HM04,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.85,0.5,True,G,0.19304165244102478,0.2194862000644207,0.23820583149790764,0.2708139568567276,0.29628000408411026,0.32735350728034973,0.2695525288581848,0.01778770051896572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695525288581848,0.01778770051896572,0.19304165244102478,0.32735350728034973
