candidate,subject_id,outer_fold,start_index,selected,success,valid,logrmse,cost,nfev,status,optimality,initial_theta,final_theta
V2R-PSG,p012,4,1,False,True,True,0.04783598091653396,0.030891794448334516,21,1,1.6742058560716377e-09,"[0.35398253984749317,0.010720488522201777]","[0.08027356799608033,0.09999999864237047]"
V2R-PSG,p012,4,2,False,True,True,0.04783598092128016,0.030891794454464577,19,1,7.1378085212354685e-09,"[0.2845177645329386,0.0706031451933086]","[0.08027357049741059,0.09999998076968541]"
V2R-PSG,p012,4,3,False,True,True,0.047835980918947335,0.030891794451451567,18,1,5.066418927774607e-09,"[0.04390428541228175,0.026415099296718838]","[0.08027356926496378,0.09999998955320535]"
V2R-PSG,p012,4,4,False,True,True,0.04783598092346849,0.03089179445729096,16,1,3.803849932730104e-09,"[0.08321210113354027,0.05326228374615312]","[0.08027357159400243,0.09999997253141352]"
V2R-PSG,p012,4,5,False,True,True,0.047835980916490474,0.030891794448278345,19,1,2.032143630384728e-09,"[0.21968477504327893,0.049793839734047655]","[0.08027356798223086,0.09999999880612112]"
V2R-PSG,p012,4,6,False,True,True,0.04783598091629564,0.03089179444802671,20,1,1.4655252675938292e-09,"[0.4183938357885927,0.08152977013960482]","[0.08027356788766776,0.0999999995402497]"
V2R-PSG,p012,4,7,False,True,True,0.047835980925771605,0.030891794460265597,18,1,8.278586113878216e-09,"[0.12486976470798254,0.015463672857731581]","[0.08027357281062883,0.09999996386277256]"
V2R-PSG,p012,4,8,False,True,True,0.04783598094476882,0.03089179448480185,17,1,8.753355850734643e-09,"[0.15211113470606505,0.06275444300845266]","[0.08027358259398064,0.09999989242608114]"
V2R-PSG,p012,4,9,False,True,True,0.047835980928605595,0.030891794463925894,20,1,9.051458264048388e-09,"[0.392728098705411,0.03419168060645461]","[0.0802735742678549,0.09999995319786731]"
V2R-PSG,p012,4,10,False,True,True,0.04783598092961458,0.030891794465229078,18,1,7.390111262561585e-09,"[0.24535551317967474,0.09698544563725592]","[0.08027357479482201,0.09999994940232426]"
V2R-PSG,p012,4,11,False,True,True,0.047835980916551064,0.030891794448356602,19,1,6.808892423213095e-10,"[0.055969222169369455,0.006020342465490103]","[0.08027356800539878,0.09999999857807348]"
V2R-PSG,p012,4,12,False,True,True,0.047835980926125087,0.030891794460722138,16,1,5.9213786852668095e-09,"[0.018444508584216236,0.07683088770136237]","[0.08027357298496707,0.09999996253245952]"
V2R-PSG,p012,4,13,False,True,True,0.047835980923322856,0.03089179445710286,20,1,6.206672073466615e-09,"[0.31197124438360335,0.0201400731690228]","[0.08027357153531989,0.09999997307940094]"
V2R-PSG,p012,4,14,False,True,True,0.047835980916293486,0.030891794448023927,20,1,1.966546944899441e-09,"[0.32653062022291124,0.061037076916545634]","[0.08027356788957057,0.09999999954836748]"
V2R-PSG,p012,4,15,False,True,True,0.04783598091625744,0.03089179444797737,19,1,4.623190209394752e-09,"[0.19005404975265264,0.0419439216144383]","[0.08027356784566124,0.09999999968408459]"
V2R-PSG,p012,4,16,True,True,True,0.04783598091623515,0.030891794447948578,19,1,5.374579429585584e-09,"[0.21421790784224867,0.05924745965749026]","[0.08027356782735326,0.09999999976784864]"
V2R-PSG,p012,4,17,False,True,True,0.04783598091950102,0.030891794452166686,20,1,5.6652715730535835e-09,"[0.34397183255292474,0.03771585300564766]","[0.08027356955854255,0.09999998746815458]"
V2R-PSG,p012,4,18,False,True,True,0.04783598092084122,0.03089179445389765,19,1,4.250143168611628e-09,"[0.3075246424973011,0.0809612961485982]","[0.08027357026073831,0.09999998242233404]"
V2R-PSG,p012,4,19,False,True,True,0.0478359809162397,0.030891794447954465,19,1,1.5521605664593677e-09,"[0.00728182221762836,0.02202734872698784]","[0.0802735678442028,0.09999999975079175]"
V2R-PSG,p012,4,20,False,True,True,0.047835980920202394,0.03089179445307256,12,1,3.202902472681289e-09,"[0.08060508389025926,0.09517408460378647]","[0.08027356990261837,0.09999998482752327]"
V2R-PSG,p012,4,21,False,True,True,0.04783598091630231,0.030891794448035324,21,1,9.840895067520879e-09,"[0.26326954930089413,0.0017644265666604043]","[0.08027356785928405,0.09999999951507199]"
V2R-PSG,p012,4,22,False,True,True,0.04783598091655602,0.030891794448363,20,1,1.339251193989398e-10,"[0.38864852318540216,0.06691269874572754]","[0.08027356800202777,0.09999999855946208]"
V2R-PSG,p012,4,23,False,True,True,0.047835980919981175,0.03089179445278684,18,1,1.8362577496712097e-09,"[0.14131629486568273,0.03610069993883371]","[0.08027356977607567,0.09999998566056019]"
V2R-PSG,p012,4,24,False,True,True,0.047835980916632576,0.03089179444846188,16,1,5.409159927444327e-10,"[0.11585651403293014,0.08568488247692585]","[0.08027356804360716,0.0999999982710314]"
V2R-PSG,p012,4,25,False,True,True,0.04783598091673235,0.030891794448590748,21,1,8.403233471671229e-10,"[0.41610200063325464,0.017375837080180645]","[0.08027356809855925,0.09999999789519635]"
V2R-PSG,p012,4,26,False,True,True,0.04783598091771491,0.030891794449859806,19,1,3.573839885132669e-09,"[0.23581762567162515,0.05144777335226536]","[0.08027356862709736,0.09999999419479882]"
V2R-PSG,p012,4,27,False,True,True,0.04783598091632108,0.03089179444805957,17,1,3.0465680199396713e-09,"[0.10605980600230396,0.04554107468575239]","[0.08027356789859406,0.09999999944445212]"
V2R-PSG,p012,4,28,False,True,True,0.04783598092328084,0.030891794457048594,16,1,8.253720524618436e-09,"[0.03452319461852312,0.07473651375621558]","[0.08027357152012901,0.09999997323730958]"
V2R-PSG,p012,4,29,False,True,True,0.04783598091683671,0.03089179444872554,20,1,1.9310401744355047e-09,"[0.2818589094188064,0.02829941622912884]","[0.0802735681599702,0.09999999750223063]"
V2R-PSG,p012,4,30,False,True,True,0.047835980925395816,0.03089179445978024,19,1,5.078250606335709e-09,"[0.3696425730921328,0.09052421804517508]","[0.08027357259238363,0.09999996527686789]"
V2R-PSG,p012,4,31,False,True,True,0.047835980917160785,0.03089179444914411,20,1,3.125169545846559e-09,"[0.18697503288276493,0.00648946724832058]","[0.08027356833465461,0.09999999628135842]"
V2R-PSG,p012,4,32,False,True,True,0.04783598091633571,0.030891794448078456,19,1,1.929405703234855e-09,"[0.215,0.05]","[0.08027356789150283,0.09999999938914]"
V2R-PSG,p025,4,0,False,True,True,0.0593856619344555,0.04760986738581138,7,2,7.184281098888222e-08,"[0.09338425538502633,0.035076582338660955]","[0.1016275799103844,0.04479461999470389]"
V2R-PSG,p025,4,1,False,True,True,0.059385661934450155,0.04760986738580282,10,2,5.6813054429241984e-08,"[0.3170796560496092,0.05149874687194825]","[0.10162757820945377,0.04479462759236044]"
V2R-PSG,p025,4,2,False,True,True,0.05938566193444588,0.047609867385795965,11,2,4.703432189648489e-08,"[0.4049610889516771,0.021437369287014008]","[0.10162757645850133,0.04479463522727722]"
V2R-PSG,p025,4,3,False,True,True,0.05938566193446388,0.04760986738582484,8,2,7.09725595393452e-08,"[0.2054112281370908,0.09257316729053855]","[0.10162755899313938,0.044794712476052684]"
V2R-PSG,p025,4,4,False,True,True,0.05938566193444207,0.04760986738578986,9,2,2.7411520042834886e-08,"[0.13324232552200554,0.01044774316251278]","[0.10162757421104397,0.04479464521400514]"
V2R-PSG,p025,4,5,False,True,True,0.059385661934440157,0.04760986738578679,9,2,1.2642324078565716e-08,"[0.3293113259505481,0.07524867979809642]","[0.10162757225474159,0.0447946539205859]"
V2R-PSG,p025,4,6,False,True,True,0.059385661934465324,0.04760986738582714,9,2,8.982193001481568e-08,"[0.2315617434028536,0.045931913238018755]","[0.10162758249624992,0.0447946085983598]"
V2R-PSG,p025,4,7,False,True,True,0.0593856619344556,0.04760986738581155,9,2,8.696888168349094e-08,"[0.004208531249314546,0.06856690458953381]","[0.1016275799041844,0.04479461998634806]"
V2R-PSG,p025,4,8,False,True,True,0.05938566193445192,0.04760986738580565,8,2,4.736590838328031e-08,"[0.053522525364533065,0.01261334363371134]","[0.10162756235164551,0.04479469767980287]"
V2R-PSG,p025,4,9,False,True,True,0.05938566193444072,0.047609867385787694,9,2,1.637958455769871e-08,"[0.24943416001275182,0.09779008673503996]","[0.10162756819655461,0.044794671841687124]"
V2R-PSG,p025,4,10,False,True,True,0.059385661934445104,0.04760986738579472,10,2,4.1614752152704476e-08,"[0.36503113348037003,0.031007002759724858]","[0.10162757605848495,0.04479463709935698]"
V2R-PSG,p025,4,11,False,True,True,0.05938566193445916,0.04760986738581728,7,2,7.886300298338704e-08,"[0.13783528710715473,0.05839432571083308]","[0.1016275809555257,0.04479461539256182]"
V2R-PSG,p025,4,12,False,True,True,0.059385661934465636,0.04760986738582766,8,2,7.228049666244407e-08,"[0.17315654417499898,0.03876728052273393]","[0.10162755860511292,0.04479471429189069]"
V2R-PSG,p025,4,13,False,True,True,0.05938566193444568,0.047609867385795646,10,2,4.6054930219631205e-08,"[0.3969043365586549,0.07231974359601737]","[0.10162757635452209,0.04479463575060175]"
V2R-PSG,p025,4,14,False,True,True,0.059385661934440864,0.047609867385787936,10,2,1.6511581001985384e-08,"[0.27143921024166046,0.004718770645558834]","[0.10162756801105838,0.044794672717151124]"
V2R-PSG,p025,4,15,False,True,True,0.059385661934440157,0.04760986738578679,9,2,1.099488229056858e-08,"[0.07183695770800114,0.0836083390749991]","[0.10162756893282623,0.0447946685370171]"
V2R-PSG,p025,4,16,False,True,True,0.05938566193446507,0.04760986738582673,9,2,9.054415516014788e-08,"[0.06528402778320014,0.0030328533612191677]","[0.10162758243954922,0.04479460894893319]"
V2R-PSG,p025,4,17,False,True,True,0.05938566193444394,0.047609867385792856,9,2,3.883170264179086e-08,"[0.2914300374314189,0.08666752353310586]","[0.10162757543550281,0.044794639803134105]"
V2R-PSG,p025,4,18,False,True,True,0.05938566193444019,0.04760986738578686,11,1,8.857238794548467e-09,"[0.3767918173409998,0.040981128066778186]","[0.10162756884152133,0.04479466892915387]"
V2R-PSG,p025,4,19,False,True,True,0.05938566193444005,0.04760986738578664,9,1,7.58645108932615e-09,"[0.17983034596778452,0.06990445619449019]","[0.10162756913999277,0.04479466774614932]"
V2R-PSG,p025,4,20,False,True,True,0.05938566193444637,0.047609867385796756,9,2,5.877306050908593e-08,"[0.15803566515445708,0.02684229500591755]","[0.10162757663357946,0.04479463453003706]"
V2R-PSG,p025,4,21,False,True,True,0.05938566193444895,0.0476098673858009,10,2,5.50393600501453e-08,"[0.358267832538113,0.06197917563840747]","[0.10162757774135506,0.044794629587936785]"
V2R-PSG,p025,4,22,False,True,True,0.05938566193444657,0.04760986738579707,10,2,5.652613430751672e-08,"[0.25631915298290553,0.017037426959723236]","[0.10162757670670043,0.04479463411026037]"
V2R-PSG,p025,4,23,False,True,True,0.059385661934446866,0.04760986738579756,9,2,3.886649286781845e-08,"[0.03320127544924617,0.09433643855154515]","[0.10162756427481019,0.04479468919733634]"
V2R-PSG,p025,4,24,False,True,True,0.059385661934450606,0.04760986738580354,8,2,4.778904194512409e-08,"[0.024513377966359256,0.049319566972553734]","[0.10162756280161989,0.044794695697265574]"
V2R-PSG,p025,4,25,False,True,True,0.05938566193444259,0.0476098673857907,9,2,2.9946822414638635e-08,"[0.2246931536309421,0.06420881571248174]","[0.10162757460420502,0.04479464353087208]"
V2R-PSG,p025,4,26,False,True,True,0.05938566193444452,0.047609867385793786,11,2,4.145812239332492e-08,"[0.3360910300910473,0.006800713855773211]","[0.10162757571940126,0.04479463851500609]"
V2R-PSG,p025,4,27,False,True,True,0.05938566193445068,0.04760986738580367,8,2,5.8690304219829616e-08,"[0.113025544276461,0.0794755669310689]","[0.10162757839719458,0.0447946267972498]"
V2R-PSG,p025,4,28,False,True,True,0.05938566193444003,0.04760986738578659,10,1,5.494968817668198e-09,"[0.19875382954254747,0.023911784682422877]","[0.10162756921478149,0.044794667198249094]"
V2R-PSG,p025,4,29,False,True,True,0.05938566193445081,0.047609867385803875,9,2,4.5847065066647396e-08,"[0.42505720497108995,0.0903001917526126]","[0.10162756275587996,0.04479469585953178]"
V2R-PSG,p025,4,30,True,True,True,0.05938566193443991,0.0476098673857864,11,1,9.537240828130003e-09,"[0.2970724256616086,0.032074236683547495]","[0.10162756939489039,0.04479466647858504]"
V2R-PSG,p025,4,31,False,True,True,0.059385661934447394,0.04760986738579839,6,2,4.1363479727577646e-08,"[0.09995358850806951,0.05312782535329461]","[0.10162756402455947,0.04479469026288629]"
V2R-PSG,p025,4,32,False,True,True,0.05938566193444909,0.04760986738580111,9,2,5.370557237510542e-08,"[0.215,0.05]","[0.10162757780228542,0.0447946293704422]"
V2R-PSG,p026,4,0,False,True,True,0.05765276975414204,0.04487186511437556,10,1,3.4143542902246306e-09,"[0.17190266063436865,0.013940098509192467]","[0.11972228495065874,0.09999999999999232]"
V2R-PSG,p026,4,1,False,True,True,0.057652769754141506,0.04487186511437473,12,1,6.340401106461948e-10,"[0.4216039216611534,0.056092127691954374]","[0.11972228489012422,0.09999999999999999]"
V2R-PSG,p026,4,2,False,True,True,0.057652769754141464,0.04487186511437465,12,1,5.962485550248095e-10,"[0.25885122410953043,0.02655496019870043]","[0.11972228487484646,0.09999999999999999]"
V2R-PSG,p026,4,3,False,True,True,0.05765276975414156,0.04487186511437481,9,1,1.2720251171361085e-10,"[0.012260394720360637,0.09367111967876554]","[0.11972228491566099,0.09999999999999999]"
V2R-PSG,p026,4,4,False,True,True,0.05765276975414158,0.04487186511437484,10,2,1.1744518902941649e-08,"[0.06119209500029683,0.04416227666661143]","[0.1197222848792013,0.09999999999999999]"
V2R-PSG,p026,4,5,False,True,True,0.057652769754141533,0.04487186511437477,12,1,2.990038730886322e-09,"[0.31112238568253814,0.08641577698290348]","[0.11972228491090277,0.09999999999999998]"
V2R-PSG,p026,4,6,False,True,True,0.05765276975414147,0.04487186511437467,17,2,1.3134372912797275e-08,"[0.3630420342460275,0.0067794320173561575]","[0.1197222848502441,0.09999999999999991]"
V2R-PSG,p026,4,7,False,True,True,0.0576527697541416,0.044871865114374875,8,1,8.675079623245055e-09,"[0.1166675220336765,0.07399553600698709]","[0.11972228488320714,0.09999999999999999]"
V2R-PSG,p026,4,8,False,True,True,0.05765276975414161,0.04487186511437488,9,2,1.3479005871130437e-08,"[0.14164855814538896,0.03359781932085753]","[0.11972228486357082,0.09999999999999999]"
V2R-PSG,p026,4,9,False,True,True,0.057652769754141533,0.044871865114374763,15,1,1.8538715605712564e-09,"[0.3376385709270835,0.09773852610960604]","[0.11972228489276998,0.09999999999999915]"
V2R-PSG,p026,4,10,False,True,True,0.057652769754141735,0.04487186511437509,11,1,1.96225652837139e-09,"[0.28234691818244756,0.021225629746913912]","[0.1197222849269456,0.09999999999999515]"
V2R-PSG,p026,4,11,False,True,True,0.057652769754141575,0.04487186511437481,10,3,1.014968646417461e-08,"[0.08954525062814354,0.06030452763661742]","[0.11972228486590497,0.09999999999999999]"
V2R-PSG,p026,4,12,False,True,True,0.057652769754141554,0.0448718651143748,12,1,5.806492815652404e-09,"[0.037669144226238134,0.001811708603054285]","[0.11972228487399775,0.09999999999999999]"
V2R-PSG,p026,4,13,False,True,True,0.05765276975414152,0.04487186511437475,10,1,1.3853137155675542e-09,"[0.23386317178606986,0.06585094537585974]","[0.11972228487566831,0.09999999999999999]"
V2R-PSG,p026,4,14,False,True,True,0.05765276975414164,0.04487186511437494,12,2,1.3060971092555835e-08,"[0.3932692901138216,0.03944028159603477]","[0.11972228488743658,0.09999999999999999]"
V2R-PSG,p026,4,15,False,True,True,0.057652769754141575,0.04487186511437483,11,1,3.047523017978354e-11,"[0.20065810469910503,0.0784192331135273]","[0.11972228489296495,0.09999999999999999]"
V2R-PSG,p026,4,16,False,True,True,0.05765276975414157,0.04487186511437481,11,1,1.6444148427578894e-09,"[0.20590498082339764,0.041238964069634676]","[0.1197222849146065,0.09999999999999999]"
V2R-PSG,p026,4,17,False,True,True,0.05765276975414156,0.044871865114374805,12,1,4.8869213623039046e-09,"[0.3892813450377434,0.07720507998019457]","[0.1197222848956269,0.09999999999999999]"
V2R-PSG,p026,4,18,False,True,True,0.05765276975414154,0.044871865114374784,12,1,3.844596086587262e-09,"[0.22650234630331398,0.003818663489073515]","[0.11972228487239397,0.09999999999999999]"
V2R-PSG,p026,4,19,False,True,True,0.05765276975414162,0.04487186511437488,10,1,3.807394850863453e-10,"[0.046288903960958125,0.06482215188443662]","[0.11972228493915207,0.09999999999999999]"
V2R-PSG,p026,4,20,False,True,True,0.05765276975414156,0.04487186511437481,11,1,2.2753740365951533e-09,"[0.09519421014934779,0.023125689662992957]","[0.11972228492402165,0.09999999999999999]"
V2R-PSG,p026,4,21,True,True,True,0.05765276975414145,0.044871865114374646,13,1,3.0184663059965063e-09,"[0.2788000140991062,0.05899186106398702]","[0.11972228490371804,0.09999999999999998]"
V2R-PSG,p026,4,22,False,True,True,0.05765276975414147,0.044871865114374666,15,1,6.482361397649383e-10,"[0.330693361479789,0.03570462204515934]","[0.11972228488956801,0.09999999999999999]"
V2R-PSG,p026,4,23,False,True,True,0.05765276975414158,0.044871865114374854,8,1,1.2207559720304057e-09,"[0.15069582623429595,0.0966066393069923]","[0.11972228491206573,0.09999999999999998]"
V2R-PSG,p026,4,24,False,True,True,0.05765276975414155,0.044871865114374784,11,1,7.767117628913211e-10,"[0.12192692001350224,0.011033993121236563]","[0.11972228490525985,0.09999999999999999]"
V2R-PSG,p026,4,25,False,True,True,0.05765276975414162,0.0448718651143749,11,2,1.0024305239088149e-08,"[0.35903995582833886,0.06876295655965806]","[0.11972228487521742,0.09999999999999999]"
V2R-PSG,p026,4,26,False,True,True,0.05765276975414155,0.044871865114374784,11,1,2.2944096260533914e-09,"[0.30377448893152176,0.048602268937975174]","[0.11972228492563794,0.09999999999999999]"
V2R-PSG,p026,4,27,False,True,True,0.0576527697541416,0.04487186511437488,9,1,1.259118722712395e-09,"[0.06979730810970068,0.08139149378985167]","[0.11972228491253283,0.09999999999999999]"
V2R-PSG,p026,4,28,False,True,True,0.057652769754141533,0.04487186511437477,11,1,2.0206829907670102e-09,"[0.017947711134329438,0.03071100786328316]","[0.11972228489718921,0.09999999999999999]"
V2R-PSG,p026,4,29,False,True,True,0.057652769754141533,0.04487186511437476,8,1,3.1829669064246523e-09,"[0.25526435164734723,0.08853991767391563]","[0.11972228492642836,0.09999999999999999]"
V2R-PSG,p026,4,30,False,True,True,0.05765276975414157,0.04487186511437481,12,1,3.5107821028273595e-10,"[0.4146966558229178,0.018276997469365598]","[0.11972228492940665,0.09999999999999999]"
V2R-PSG,p026,4,31,False,True,True,0.057652769754141804,0.04487186511437518,9,1,7.591122180016032e-10,"[0.1809103672206402,0.05116769233718515]","[0.1197222848927421,0.09999999999999622]"
V2R-PSG,p026,4,32,False,True,True,0.05765276975414158,0.04487186511437484,11,3,1.0358088120069353e-08,"[0.215,0.05]","[0.11972228484944955,0.09999999999999998]"
V2R-PSG,p027,4,0,False,True,True,0.05310009469983512,0.038064870771274684,9,2,8.298912237860861e-08,"[0.18799584003165365,0.01775358468294144]","[0.11956042729045566,0.06485869053938617]"
V2R-PSG,p027,4,1,False,True,True,0.053100094699834996,0.0380648707712745,9,2,2.065326230753651e-08,"[0.32782069051638246,0.09572238791733981]","[0.11956042671027153,0.06485869488200223]"
V2R-PSG,p027,4,2,False,True,True,0.053100094699835225,0.03806487077127483,9,2,5.666018084056968e-08,"[0.23645665198564528,0.03615427669137716]","[0.11956042790908081,0.06485868749982819]"
V2R-PSG,p027,4,3,False,True,True,0.053100094699835045,0.03806487077127456,7,2,2.998045639820917e-08,"[0.053753617033362386,0.05192939974367619]","[0.11956042696173455,0.06485869319070035]"
V2R-PSG,p027,4,4,False,True,True,0.05310009469983503,0.038064870771274545,7,2,1.3539610395209588e-08,"[0.04624318685382604,0.04524204107001424]","[0.11956042637320766,0.06485869676639693]"
V2R-PSG,p027,4,5,False,True,True,0.053100094699835065,0.0380648707712746,9,2,9.862737189971503e-08,"[0.3078115751221776,0.06706495573744178]","[0.11956042732551557,0.06485868994035192]"
V2R-PSG,p027,4,6,False,True,True,0.053100094699834996,0.03806487077127452,11,2,5.229481802408561e-08,"[0.4177010173164308,0.0008502881042659283]","[0.1195604273303788,0.06485869078625804]"
V2R-PSG,p027,4,7,False,True,True,0.053100094699835024,0.03806487077127454,6,1,5.387856615929982e-09,"[0.1417972910217941,0.08528344715014101]","[0.11956042648491279,0.06485869638575952]"
V2R-PSG,p027,4,8,False,True,True,0.053100094699835114,0.03806487077127467,7,2,1.0027933283162908e-07,"[0.12617077780887484,0.025478634983301163]","[0.11956042757025859,0.06485868865002002]"
V2R-PSG,p027,4,9,True,True,True,0.05310009469983484,0.03806487077127429,10,2,1.2787767385803409e-08,"[0.3894456817768514,0.05987519714981318]","[0.1195604268679566,0.06485869387173387]"
V2R-PSG,p027,4,10,False,True,True,0.05310009469983494,0.03806487077127442,10,2,2.1366965758179003e-08,"[0.2825547442212701,0.019050991348922255]","[0.11956042694966028,0.0648586934026142]"
V2R-PSG,p027,4,11,False,True,True,0.05310009469983507,0.03806487077127461,9,1,2.0107206509865432e-09,"[0.008301762752234935,0.09091055057942868]","[0.11956042650699444,0.064858696419848]"
V2R-PSG,p027,4,12,False,True,True,0.05310009469983499,0.03806487077127449,8,2,2.3275000889679116e-08,"[0.10659570641815662,0.012345135677605867]","[0.11956042669474894,0.06485869483025357]"
V2R-PSG,p027,4,13,False,True,True,0.05310009469983537,0.03806487077127503,8,2,1.055039037797955e-07,"[0.24807258322834969,0.07808361416682602]","[0.11956042801434598,0.06485868591000027]"
V2R-PSG,p027,4,14,False,True,True,0.053100094699835065,0.03806487077127461,10,2,5.5762452856716584e-08,"[0.370136847589165,0.043125047069042924]","[0.1195604276770436,0.06485868870563526]"
V2R-PSG,p027,4,15,False,True,True,0.05310009469983544,0.03806487077127514,7,2,1.0637348259800408e-07,"[0.18914160983636974,0.07113044718280435]","[0.1195604282912478,0.06485868431050869]"
V2R-PSG,p027,4,16,False,True,True,0.05310009469983499,0.0380648707712745,9,2,1.6021068377583803e-08,"[0.20978436844423412,0.03910626135766507]","[0.1195604265006166,0.06485869602431821]"
V2R-PSG,p027,4,17,False,True,True,0.05310009469983516,0.03806487077127474,9,2,9.511684627918279e-08,"[0.3496090138889849,0.07358827274292708]","[0.11956042753934773,0.06485868889715263]"
V2R-PSG,p027,4,18,False,True,True,0.053100094699835336,0.038064870771274996,10,2,1.083903807916124e-07,"[0.2684315665066242,0.008545313216745854]","[0.11956042806329993,0.06485868563359497]"
V2R-PSG,p027,4,19,False,True,True,0.05310009469983491,0.03806487077127439,7,1,5.997404398388387e-09,"[0.08572832651436328,0.08031942322850227]","[0.11956042662866605,0.06485869572969494]"
V2R-PSG,p027,4,20,False,True,True,0.0531000946998351,0.03806487077127465,9,2,1.6285453805862668e-08,"[0.014373355321586132,0.022948469314724208]","[0.11956042724212959,0.06485869206184582]"
V2R-PSG,p027,4,21,False,True,True,0.05310009469983518,0.03806487077127477,8,2,4.21045514741181e-08,"[0.2759419486299157,0.08857708452269436]","[0.1195604275118921,0.06485868996596804]"
V2R-PSG,p027,4,22,False,True,True,0.05310009469983514,0.03806487077127471,10,2,6.652268017154791e-08,"[0.3958076109550893,0.02939976518973708]","[0.11956042781071062,0.06485868770822394]"
V2R-PSG,p027,4,23,False,True,True,0.05310009469983513,0.0380648707712747,5,2,9.385244242808812e-08,"[0.11990408970043064,0.05751502858474851]","[0.11956042740743658,0.06485868963947482]"
V2R-PSG,p027,4,24,False,True,True,0.05310009469983508,0.03806487077127463,9,2,1.0358721953690246e-08,"[0.14794946430251002,0.0032592598348855973]","[0.11956042755095084,0.06485869028050419]"
V2R-PSG,p027,4,25,False,True,True,0.05310009469983498,0.03806487077127448,10,1,5.364019471971641e-09,"[0.41122416323050853,0.08131351228803396]","[0.1195604272600269,0.06485869194960207]"
V2R-PSG,p027,4,26,False,True,True,0.05310009469983503,0.038064870771274545,10,1,6.45473580222218e-09,"[0.31451325554400683,0.04752665329724551]","[0.11956042677682914,0.06485869467858187]"
V2R-PSG,p027,4,27,False,True,True,0.0531000946998351,0.038064870771274656,7,2,1.4683739335808262e-08,"[0.04026006903499365,0.06321632713079453]","[0.11956042690845044,0.06485869389687003]"
V2R-PSG,p027,4,28,False,True,True,0.053100094699835,0.03806487077127452,8,2,3.4275181222250165e-08,"[0.0747422780841589,0.03396731996908784]","[0.11956042675095058,0.06485869432236682]"
V2R-PSG,p027,4,29,False,True,True,0.05310009469983558,0.038064870771275336,8,2,9.764398250289843e-08,"[0.21621935993432997,0.05568037135526538]","[0.11956042846647225,0.06485868365715489]"
V2R-PSG,p027,4,30,False,True,True,0.05310009469983529,0.038064870771274927,10,2,1.0309622301559344e-07,"[0.3482532831467688,0.015246957447379828]","[0.1195604278332469,0.0648586870906698]"
V2R-PSG,p027,4,31,False,True,True,0.05310009469983501,0.03806487077127452,7,2,1.1120705729196744e-08,"[0.16725825043395162,0.0997899797745049]","[0.11956042716517497,0.06485869241472107]"
V2R-PSG,p027,4,32,False,True,True,0.053100094699835336,0.038064870771274996,8,2,1.0999933538482459e-07,"[0.215,0.05]","[0.11956042787432132,0.06485868681836832]"
V2R-PSG,p029,4,0,False,True,True,0.055026332180260644,0.04087661264836725,15,1,7.741474615694143e-09,"[0.3734658306185156,0.023398451507091522]","[0.11531237120420064,0.07818298658461005]"
V2R-PSG,p029,4,1,False,True,True,0.055026332180271705,0.04087661264838367,9,2,1.2979146209398034e-08,"[0.14280577374622225,0.08774085147306324]","[0.1153123771978213,0.07818294839337303]"
V2R-PSG,p029,4,2,False,True,True,0.055026332180291695,0.04087661264841338,11,2,2.0352785141966757e-08,"[0.09827040011063218,0.04386637043207884]","[0.11531238344712526,0.07818290870760129]"
V2R-PSG,p029,4,3,False,True,True,0.0550263321802805,0.040876612648396746,13,2,1.649371562654908e-08,"[0.2986831132043153,0.0668822486884892]","[0.11531238025780277,0.07818292890090792]"
V2R-PSG,p029,4,4,False,True,True,0.05502633218027455,0.04087661264838789,13,2,1.3923692330392021e-08,"[0.23923224933445453,0.03697527162730694]","[0.11531237829402088,0.078182941579985]"
V2R-PSG,p029,4,5,False,True,True,0.05502633218033225,0.04087661264847363,11,2,2.7982954581033e-08,"[0.008808501837775111,0.05227612173184753]","[0.11531239193406723,0.07818285495680294]"
V2R-PSG,p029,4,6,False,True,True,0.05502633218029411,0.040876612648416966,13,2,2.029777259236618e-08,"[0.17927876680158078,0.008206500299274921]","[0.11531238406501915,0.07818290472576894]"
V2R-PSG,p029,4,7,True,True,True,0.05502633218025872,0.0408766126483644,14,1,8.716451496636887e-09,"[0.379455375559628,0.0806541838683188]","[0.11531236927271368,0.07818299881997333]"
V2R-PSG,p029,4,8,False,True,True,0.055026332180308675,0.0408766126484386,14,2,2.391491181498362e-08,"[0.411682585766539,0.0428903790190816]","[0.11531238738102144,0.07818288379358543]"
V2R-PSG,p029,4,9,False,True,True,0.05502633218026188,0.04087661264836909,12,1,7.500557300342972e-09,"[0.21213288594037294,0.07137310141697527]","[0.11531237225956557,0.07818297991168005]"
V2R-PSG,p029,4,10,False,True,True,0.055026332180285784,0.040876612648404594,13,2,1.8276151923623406e-08,"[0.029911062195897103,0.015000205859541893]","[0.11531238184033055,0.07818291895108424]"
V2R-PSG,p029,4,11,False,True,True,0.05502633218027174,0.04087661264838373,12,2,1.2547417198053502e-08,"[0.25970851588062943,0.0988727099262178]","[0.11531237722355792,0.07818294820641047]"
V2R-PSG,p029,4,12,False,True,True,0.05502633218026458,0.04087661264837307,15,1,8.363820784799452e-09,"[0.27737694734707474,0.0033246425911784175]","[0.1153123739323,0.07818296936947058]"
V2R-PSG,p029,4,13,False,True,True,0.055026332180294985,0.040876612648418256,9,2,7.69540251590025e-08,"[0.07801086162216961,0.08280243026092649]","[0.11531234716175309,0.07818313964401913]"
