model_type,feature_group,metric,oof_value,fold_mean,fold_std,bootstrap_ci_low_95,bootstrap_ci_high_95,bootstrap_valid_repeats,bootstrap_requested_repeats,bootstrap_seed,bootstrap_unit
random_forest_shallow,E0_log2_iso_gain,severe_auc,0.547422066953317,0.5581422558338537,0.0976617824884216,0.4923683908497416,0.6029891144333794,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_iso_gain,macro_auc,0.6146304681562788,0.6257526911495657,0.03096596280777255,0.5838156886609922,0.6483509597237592,2000,2000,2026,patient_group_id
random_forest_shallow,E1_four_core_transformed,accuracy,0.5,0.5,0.03162277660168382,0.4563448586605957,0.542922806298871,2000,2000,2026,patient_group_id
random_forest_shallow,E1_four_core_transformed,balanced_accuracy,0.5802731460133771,0.5799481907982178,0.0354679887837286,0.5462456399101991,0.6142494299153538,2000,2000,2026,patient_group_id
random_forest_shallow,E1_four_core_transformed,macro_precision,0.5167262689001819,0.5193350538833696,0.03742389084542669,0.47219268380185575,0.5592595974307953,2000,2000,2026,patient_group_id
random_forest_shallow,E1_four_core_transformed,macro_recall,0.5802731460133771,0.5799481907982178,0.0354679887837286,0.5462456399101991,0.6142494299153538,2000,2000,2026,patient_group_id
random_forest_shallow,E1_four_core_transformed,macro_f1,0.49823716581818944,0.49634566598571084,0.03483113680563386,0.4556656050836433,0.5393711871149965,2000,2000,2026,patient_group_id
random_forest_shallow,E1_four_core_transformed,normal_auc,0.8595821569734613,0.867871259175607,0.01460749104491984,0.8263893269320625,0.8894880495875097,2000,2000,2026,patient_group_id
random_forest_shallow,E1_four_core_transformed,mild_auc,0.6382538383789769,0.6494010649878023,0.03965606127666219,0.5910336328519621,0.6853869951511399,2000,2000,2026,patient_group_id
random_forest_shallow,E1_four_core_transformed,severe_auc,0.6429668304668306,0.652377552672356,0.062206472941688656,0.5919662166019426,0.6968608252212748,2000,2000,2026,patient_group_id
random_forest_shallow,E1_four_core_transformed,macro_auc,0.7136009419397563,0.7232166256119217,0.0202170552558009,0.6871560751115923,0.7393097850100706,2000,2000,2026,patient_group_id
random_forest_shallow,E2_compact_physical,accuracy,0.47,0.47000000000000003,0.02449489742783178,0.42655935613682094,0.5130260521042084,2000,2000,2026,patient_group_id
random_forest_shallow,E2_compact_physical,balanced_accuracy,0.5602213661101939,0.5599924948873081,0.028817913156724967,0.5264341751117887,0.592517327088896,2000,2000,2026,patient_group_id
random_forest_shallow,E2_compact_physical,macro_precision,0.48483851239240855,0.4967416642133851,0.04474743744562871,0.4379992156085533,0.530760196410502,2000,2000,2026,patient_group_id
random_forest_shallow,E2_compact_physical,macro_recall,0.5602213661101939,0.5599924948873081,0.028817913156724967,0.5264341751117887,0.592517327088896,2000,2000,2026,patient_group_id
random_forest_shallow,E2_compact_physical,macro_f1,0.4670505587265872,0.4653131528101248,0.02720403427945294,0.4251585831672629,0.5068121698949271,2000,2000,2026,patient_group_id
random_forest_shallow,E2_compact_physical,normal_auc,0.8588029361942405,0.864652738565782,0.019914118156376462,0.8253771305652035,0.8884059591211614,2000,2000,2026,patient_group_id
random_forest_shallow,E2_compact_physical,mild_auc,0.6320530715053505,0.641822757439603,0.04552727268287258,0.5844006463077718,0.6813480021846784,2000,2000,2026,patient_group_id
random_forest_shallow,E2_compact_physical,severe_auc,0.6287430896805896,0.635097203913134,0.0652396186257919,0.5784825604327793,0.6819409884290026,2000,2000,2026,patient_group_id
random_forest_shallow,E2_compact_physical,macro_auc,0.7065330324600603,0.7138575666395063,0.018941462013253238,0.6813706178811494,0.7318331839974269,2000,2000,2026,patient_group_id
random_forest_shallow,E3_device_centered_physical,accuracy,0.438,0.438,0.034205262752974135,0.3951600584718481,0.48105834701564604,2000,2000,2026,patient_group_id
