cohort,level,variable,camera_id,total_n,n,missing_or_invalid_n,unique_n,min,p1,p5,p25,median,p75,p95,p99,max,mean,std,iqr,mad,mode,mode_proportion
formal_global_meanbg_500,image,log2_fnumber,Xiaomi/M2006J10C,233,233,0,1,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463481,3.115316886748132e-15,0.0,0.0,0.9183862344463479,1.0
formal_global_meanbg_500,image,aperture_value_from_f,Xiaomi/M2006J10C,233,233,0,1,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926963,6.230633773496264e-15,0.0,0.0,1.8367724688926959,1.0
formal_global_meanbg_500,image,time_value_from_t,Xiaomi/M2006J10C,233,233,0,8,4.321668433148858,4.643567679616601,4.643567679616601,5.058605178895445,5.643567679616601,5.643567679616601,6.643481139549093,6.643567679616601,6.87900051852002,5.442644232346077,0.5224591678982643,0.5849625007211561,0.5849625007211561,5.643567679616601,0.463519313304721
formal_global_meanbg_500,image,EV100,Xiaomi/M2006J10C,233,233,0,8,6.158440902041554,6.480340148509297,6.480340148509297,6.895377647788141,7.480340148509297,7.480340148509297,8.480253608441789,8.480340148509297,8.715772987412716,7.279416701238774,0.5224591678982645,0.5849625007211561,0.5849625007211561,7.480340148509297,0.463519313304721
formal_global_meanbg_500,image,relative_optical_exposure,Xiaomi/M2006J10C,233,233,0,8,-8.715772987412716,-8.480340148509297,-8.480253608441789,-7.480340148509297,-7.480340148509297,-6.895377647788141,-6.480340148509297,-6.480340148509297,-6.158440902041554,-7.279416701238774,0.5224591678982645,0.5849625007211561,0.5849625007211561,-7.480340148509297,0.463519313304721
formal_global_meanbg_500,image,combined_exposure_gain,Xiaomi/M2006J10C,233,233,0,188,-9.715772987412716,-9.259850947186026,-8.51125865729998,-7.0907733367465715,-6.369308836120553,-5.494839718204412,-4.3136247035428745,-3.7267845092703564,-2.6794690970086115,-6.356831435043371,1.254469669307003,1.5959336185421593,0.8187596853298533,-7.766644333665939,0.017167381974248927
formal_global_meanbg_500,image,sensitivity_value,Xiaomi/M2006J10C,233,233,0,165,4.0,4.220344967877423,4.596427794489779,5.4329594072761065,5.910732661902912,6.400537929583729,7.217843903185683,7.75355563923894,8.478971805032943,5.922585266195402,0.8043508304824474,0.9675785223076225,0.47883414985981343,4.7136958148433585,0.017167381974248927
formal_global_meanbg_500,image,brightness_apex_pred,Xiaomi/M2006J10C,233,233,0,188,-2.320530902991389,-1.273215490729642,-0.6863752964571246,0.4948397182044122,1.3693088361205534,2.0907733367465715,3.511258657299977,4.259850947186027,4.715772987412716,1.3568314350433703,1.2544696693070028,1.5959336185421593,0.8187596853298533,2.7666443336659388,0.017167381974248927
formal_global_meanbg_500,image,brightness_residual,Xiaomi/M2006J10C,233,233,0,212,3.1995098512188385,3.6990725412707177,5.7667671355384575,6.046168381299382,6.170157098574836,6.300616165321759,6.48369439353617,6.640641207528528,6.908693675880719,6.115700753797831,0.44110122258197626,0.25444778402237667,0.12674788677586069,6.133355666334062,0.012875536480686695
formal_global_meanbg_500,image,device_centered_brightness,Xiaomi/M2006J10C,233,233,0,56,-2.1176470588235285,-1.4117647058823524,-1.1411764705882348,-0.47058823529411775,0.0,0.5294117647058822,1.2823529411764667,1.8047058823529403,2.0588235294117636,0.04266599343600078,0.7452112221067972,1.0,0.47058823529411775,-0.11764705882352944,0.055793991416309016
formal_global_meanbg_500,patient_group_median,ExposureTime,HONOR/BVL-AN00,251,251,0,34,0.0022222222222222222,0.0037857142857142855,0.0058823529411764705,0.01,0.015,0.02,0.030303030303030304,0.04,0.04,0.01631713094734948,0.008163738831949428,0.01,0.005000000000000001,0.01,0.3705179282868526
formal_global_meanbg_500,patient_group_median,FNumber,HONOR/BVL-AN00,251,251,0,3,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,1.9045816733067726,0.020710487748694974,0.0,0.0,1.9,0.952191235059761
formal_global_meanbg_500,patient_group_median,ISOSpeedRatings,HONOR/BVL-AN00,251,251,0,26,50.0,50.0,80.0,200.0,320.0,500.0,1000.0,1250.0,1600.0,393.4322709163347,284.4537245219728,300.0,160.0,400.0,0.13147410358565736
formal_global_meanbg_500,patient_group_median,BrightnessValue,HONOR/BVL-AN00,251,251,0,209,-2.67,-2.39,-1.76,-0.62,0.55,1.525,3.355,4.385,5.43,0.5455179282868526,1.575144733247485,2.145,1.03,-1.43,0.01195219123505976
formal_global_meanbg_500,patient_group_median,log2_exposure_time,HONOR/BVL-AN00,251,251,0,34,-8.813781191217037,-8.047533650803526,-7.409390936137702,-6.643856189774724,-6.143856189774724,-5.643856189774724,-5.044394119358453,-4.643856189774724,-4.643856189774724,-6.13017929672184,0.7639188212198251,1.0,0.5,-6.643856189774724,0.3705179282868526
formal_global_meanbg_500,patient_group_median,log2_iso_gain,HONOR/BVL-AN00,251,251,0,24,-1.0,-1.0,-0.3219280948873623,1.0,1.6780719051126378,2.321928094887362,3.321928094887362,3.643856189774725,4.0,1.5937339537327284,1.088780401505932,1.3219280948873622,0.6780719051126378,2.0,0.13147410358565736
formal_global_meanbg_500,patient_group_median,log2_fnumber,HONOR/BVL-AN00,251,251,0,3,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,1.0,1.0,0.9293898834430895,0.015325881353876513,0.0,0.0,0.925999418556223,0.952191235059761
formal_global_meanbg_500,patient_group_median,aperture_value_from_f,HONOR/BVL-AN00,251,251,0,3,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,2.0,2.0,1.858779766886179,0.030651762707753025,0.0,0.0,1.851998837112446,0.952191235059761
formal_global_meanbg_500,patient_group_median,time_value_from_t,HONOR/BVL-AN00,251,251,0,34,4.643856189774724,4.643856189774724,5.044394119358453,5.643856189774724,6.143856189774724,6.643856189774724,7.409390936137702,8.047533650803526,8.813781191217037,6.13017929672184,0.7639188212198251,1.0,0.5,6.643856189774724,0.3705179282868526
formal_global_meanbg_500,patient_group_median,EV100,HONOR/BVL-AN00,251,251,0,36,6.643856189774724,6.643856189774724,6.8963929564708994,7.49585502688717,7.99585502688717,8.49585502688717,9.261389773250148,9.899532487915973,10.665780028329483,7.98895906360802,0.7539753739525223,1.0,0.5,8.49585502688717,0.3705179282868526
formal_global_meanbg_500,patient_group_median,relative_optical_exposure,HONOR/BVL-AN00,251,251,0,36,-10.665780028329483,-9.899532487915973,-9.261389773250148,-8.49585502688717,-7.99585502688717,-7.49585502688717,-6.8963929564708994,-6.643856189774724,-6.643856189774724,-7.98895906360802,0.7539753739525223,1.0,0.5,-8.49585502688717,0.3705179282868526
formal_global_meanbg_500,patient_group_median,combined_exposure_gain,HONOR/BVL-AN00,251,251,0,71,-10.261389773250148,-9.53104969083287,-9.110264372135111,-7.49585502688717,-6.49585502688717,-5.173926931999809,-4.218321051358261,-3.5744648615835373,-3.2525367666961746,-6.395225109875291,1.5054067876360353,2.3219280948873617,1.0,-6.49585502688717,0.08764940239043825
formal_global_meanbg_500,patient_group_median,sensitivity_value,HONOR/BVL-AN00,251,251,0,23,4.0,4.0,4.678071905112637,6.0,6.678071905112637,7.321928094887363,8.321928094887362,8.643856189774725,9.0,6.593733953732729,1.088780401505932,1.3219280948873626,0.6780719051126374,7.0,0.13147410358565736
formal_global_meanbg_500,patient_group_median,brightness_apex_pred,HONOR/BVL-AN00,251,251,0,72,-1.7474632333038258,-1.4255351384164623,-0.7816789486417379,0.1739269319998078,1.4958550268871704,2.4958550268871704,4.110264372135111,4.5310496908328695,5.261389773250148,1.3952251098752906,1.5054067876360333,2.3219280948873626,1.0,1.4958550268871704,0.08764940239043825
formal_global_meanbg_500,patient_group_median,brightness_residual,HONOR/BVL-AN00,251,251,0,186,-1.527783121774533,-1.311639647873407,-1.063926931999808,-0.9680520865663975,-0.8939269319998078,-0.7948909794434891,-0.7133210513582621,0.4901465198353545,2.9341449731128293,-0.8497071815884383,0.3408988602939825,0.17316110712290844,0.0880719051126373,-0.9839269319998079,0.0199203187250996
formal_global_meanbg_500,patient_group_median,device_centered_brightness,HONOR/BVL-AN00,251,251,0,210,-1.4884792626728112,-1.359447004608295,-1.069124423963134,-0.5437788018433181,-0.00460829493087558,0.4447004608294931,1.2880184331797235,1.762672811059908,2.2442396313364052,-0.006673765766427387,0.7258731489619746,0.9884792626728112,0.4746543778801844,-0.9170506912442397,0.01195219123505976
formal_global_meanbg_500,patient_group_median,ExposureTime,Xiaomi/M2006J10C,230,230,0,8,0.008496,0.010002,0.01000245,0.020004,0.020004,0.030006,0.040008,0.040008,0.050009,0.024428956521739133,0.008081634944614478,0.010002,0.010001000000000001,0.020004,0.4608695652173913
formal_global_meanbg_500,patient_group_median,FNumber,Xiaomi/M2006J10C,230,230,0,1,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,9.346213394823592e-15,0.0,0.0,1.89,1.0
formal_global_meanbg_500,patient_group_median,ISOSpeedRatings,Xiaomi/M2006J10C,230,230,0,163,50.0,58.16,75.45,135.0,187.5,263.5,460.39999999999986,677.6700000000006,1115.0,221.3978260869565,142.83218921072887,128.5,59.5,82.0,0.017391304347826087
formal_global_meanbg_500,patient_group_median,BrightnessValue,Xiaomi/M2006J10C,230,230,0,56,3.8,5.0,5.445,6.6,7.4,8.3,9.609999999999996,10.471,10.9,7.478695652173912,1.2699854015178094,1.700000000000001,0.8000000000000007,7.2,0.05652173913043478
formal_global_meanbg_500,patient_group_median,log2_exposure_time,Xiaomi/M2006J10C,230,230,0,8,-6.87900051852002,-6.643567679616601,-6.64350277456597,-5.643567679616601,-5.643567679616601,-5.058605178895445,-4.643567679616601,-4.643567679616601,-4.321668433148858,-5.442566806950032,0.5249218000207524,0.5849625007211561,0.5849625007211561,-5.643567679616601,0.4608695652173913
formal_global_meanbg_500,patient_group_median,log2_iso_gain,Xiaomi/M2006J10C,230,230,0,163,-1.0,-0.7825904518245212,-0.4064385289523767,0.43295940727610627,0.9068854660079123,1.397795150128478,2.2028338639195733,2.7585993220031906,3.4789718050329426,0.9160745431629738,0.8047497045494771,0.9648357428523717,0.48816690466531487,-0.2863041851566411,0.017391304347826087
formal_global_meanbg_500,patient_group_median,log2_fnumber,Xiaomi/M2006J10C,230,230,0,1,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.918386234446348,3.1154044649411976e-15,0.0,0.0,0.9183862344463479,1.0
formal_global_meanbg_500,patient_group_median,aperture_value_from_f,Xiaomi/M2006J10C,230,230,0,1,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.836772468892696,6.230808929882395e-15,0.0,0.0,1.8367724688926959,1.0
formal_global_meanbg_500,patient_group_median,time_value_from_t,Xiaomi/M2006J10C,230,230,0,8,4.321668433148858,4.643567679616601,4.643567679616601,5.058605178895445,5.643567679616601,5.643567679616601,6.64350277456597,6.643567679616601,6.87900051852002,5.442566806950032,0.5249218000207524,0.5849625007211561,0.5849625007211561,5.643567679616601,0.4608695652173913
formal_global_meanbg_500,patient_group_median,EV100,Xiaomi/M2006J10C,230,230,0,8,6.158440902041554,6.480340148509297,6.480340148509297,6.895377647788141,7.480340148509297,7.480340148509297,8.480275243458665,8.480340148509297,8.715772987412716,7.2793392758427276,0.5249218000207527,0.5849625007211561,0.5849625007211561,7.480340148509297,0.4608695652173913
formal_global_meanbg_500,patient_group_median,relative_optical_exposure,Xiaomi/M2006J10C,230,230,0,8,-8.715772987412716,-8.480340148509297,-8.480275243458665,-7.480340148509297,-7.480340148509297,-6.895377647788141,-6.480340148509297,-6.480340148509297,-6.158440902041554,-7.2793392758427276,0.5249218000207527,0.5849625007211561,0.5849625007211561,-7.480340148509297,0.4608695652173913
formal_global_meanbg_500,patient_group_median,combined_exposure_gain,Xiaomi/M2006J10C,230,230,0,186,-9.715772987412716,-9.26278636688797,-8.533566530170274,-7.115840587899659,-6.372656162407558,-5.497582497659663,-4.3136247035428745,-3.7217408265061067,-2.6794690970086115,-6.363264732679754,1.2575496763605745,1.618258090239996,0.8333782959424019,-7.766644333665939,0.017391304347826087
formal_global_meanbg_500,patient_group_median,sensitivity_value,Xiaomi/M2006J10C,230,230,0,163,4.0,4.217409548175479,4.593561471047623,5.4329594072761065,5.906885466007912,6.397795150128478,7.202833863919573,7.758599322003191,8.478971805032943,5.916074543162973,0.8047497045494773,0.9648357428523715,0.4881669046653152,4.7136958148433585,0.017391304347826087
formal_global_meanbg_500,patient_group_median,brightness_apex_pred,Xiaomi/M2006J10C,230,230,0,186,-2.320530902991389,-1.2782591734938917,-0.6863752964571246,0.497582497659663,1.3726561624075577,2.115840587899659,3.533566530170273,4.262786366887971,4.715772987412716,1.3632647326797545,1.2575496763605745,1.6182580902399961,0.8333782959424019,2.7666443336659388,0.017391304347826087
formal_global_meanbg_500,patient_group_median,brightness_residual,Xiaomi/M2006J10C,230,230,0,210,3.1995098512188385,3.694071552697678,5.788682988051428,6.046988998276861,6.166711800770576,6.300454611624838,6.484069444615547,6.640823925798749,6.908693675880719,6.115430919494158,0.44275993831743793,0.2534656133479771,0.12694437583129936,6.133355666334062,0.013043478260869565
formal_global_meanbg_500,patient_group_median,device_centered_brightness,Xiaomi/M2006J10C,230,230,0,57,-2.1176470588235285,-1.4117647058823524,-1.1499999999999995,-0.47058823529411775,0.0,0.5294117647058822,1.2999999999999967,1.8064705882352934,2.0588235294117636,0.04629156010230158,0.7470502361869459,1.0,0.47058823529411775,-0.11764705882352944,0.05652173913043478
