cohort,level,variable,camera_id,label_3class,label_3class_name,total_n,n,missing_or_invalid_n,unique_n,min,p1,p5,p25,median,p75,p95,p99,max,mean,std,iqr,mad,mode,mode_proportion
formal_global_meanbg_500,image,time_value_from_t,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,4.321668433148858,4.643567679616601,4.643567679616601,5.058605178895445,5.643567679616601,5.643567679616601,6.643466716204508,6.643567679616601,6.79010001393109,5.496655609160432,0.5089397722419063,0.5849625007211561,0.0,5.643567679616601,0.5478260869565217
formal_global_meanbg_500,image,EV100,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,6.158440902041554,6.480340148509297,6.480340148509297,6.895377647788141,7.480340148509297,7.480340148509297,8.480239185097204,8.480340148509297,8.626872482823785,7.333428078053129,0.5089397722419056,0.5849625007211561,0.0,7.480340148509297,0.5478260869565217
formal_global_meanbg_500,image,relative_optical_exposure,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,-8.626872482823785,-8.480340148509297,-8.480239185097204,-7.480340148509297,-7.480340148509297,-6.895377647788141,-6.480340148509297,-6.480340148509297,-6.158440902041554,-7.333428078053129,0.5089397722419056,0.5849625007211561,0.0,-7.480340148509297,0.5478260869565217
formal_global_meanbg_500,image,combined_exposure_gain,Xiaomi/M2006J10C,0.0,normal,115,115,0,100,-9.626872482823785,-9.274179209202334,-8.530638048028909,-7.223342158825791,-6.539233837562866,-5.797782602655216,-4.3136247035428745,-3.899321331124028,-2.6794690970086115,-6.504378706467865,1.2179704923981842,1.4255595561705752,0.7023194513593154,-7.124196338284022,0.02608695652173913
formal_global_meanbg_500,image,sensitivity_value,Xiaomi/M2006J10C,0.0,normal,115,115,0,92,4.0,4.206016705861115,4.553738666598234,5.356143810225276,5.815575428862573,6.2326476946978975,7.189033824390017,7.58444951227648,8.478971805032943,5.829049371585263,0.7814535503138973,0.8765038844726218,0.42931163026096186,5.356143810225276,0.02608695652173913
formal_global_meanbg_500,image,brightness_apex_pred,Xiaomi/M2006J10C,0.0,normal,115,115,0,100,-2.320530902991389,-1.100678668875972,-0.6863752964571246,0.797782602655217,1.5392338375628656,2.2233421588257913,3.5306380480289095,4.274179209202334,4.626872482823785,1.504378706467864,1.2179704923981842,1.4255595561705743,0.7023194513593154,2.1241963382840217,0.02608695652173913
formal_global_meanbg_500,image,brightness_residual,Xiaomi/M2006J10C,0.0,normal,115,115,0,109,3.3977317566033403,3.6690666098324773,5.666012338019981,6.022709936172376,6.170157098574836,6.312306338313598,6.467872155273332,6.63950190049215,6.6552837612214235,6.076490858749526,0.5269052863393727,0.28959640214122206,0.14744716240246003,6.004622352211859,0.017391304347826087
formal_global_meanbg_500,image,device_centered_brightness,Xiaomi/M2006J10C,0.0,normal,115,115,0,46,-1.823529411764705,-1.4035294117647052,-1.0529411764705876,-0.32352941176470584,0.1764705882352939,0.5588235294117645,1.2705882352941162,1.8152941176470574,1.999999999999999,0.10639386189258283,0.7261409927451153,0.8823529411764703,0.4705882352941172,-0.11764705882352944,0.05217391304347826
formal_global_meanbg_500,image,ExposureTime,Xiaomi/M2006J10C,1.0,mild,78,78,0,7,0.008496,0.00965562,0.010002,0.020004,0.030006,0.030006,0.040008,0.042308230000000044,0.050009,0.025370410256410254,0.008519742044500438,0.010002,0.010002,0.030006,0.4230769230769231
formal_global_meanbg_500,image,FNumber,Xiaomi/M2006J10C,1.0,mild,78,78,0,1,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.889999999999999,1.5643726128639624e-15,0.0,0.0,1.89,1.0
formal_global_meanbg_500,image,ISOSpeedRatings,Xiaomi/M2006J10C,1.0,mild,78,78,0,75,50.0,58.47,76.4,140.5,203.5,295.75,486.6499999999994,718.5600000000019,1082.0,240.39743589743588,156.86998005574756,155.25,71.5,135.0,0.02564102564102564
formal_global_meanbg_500,image,BrightnessValue,Xiaomi/M2006J10C,1.0,mild,78,78,0,43,3.8,4.724,5.37,6.6,7.35,8.275,10.014999999999999,10.515000000000002,10.9,7.4141025641025635,1.367025813128477,1.6750000000000007,0.8499999999999996,6.6,0.07692307692307693
formal_global_meanbg_500,image,log2_exposure_time,Xiaomi/M2006J10C,1.0,mild,78,78,0,7,-6.87900051852002,-6.697717232564387,-6.643567679616601,-5.643567679616601,-5.058605178895445,-5.058605178895445,-4.643567679616601,-4.569530852929019,-4.321668433148858,-5.394969453569165,0.555308966237029,0.5849625007211561,0.4150374992788439,-5.058605178895445,0.4230769230769231
formal_global_meanbg_500,image,log2_iso_gain,Xiaomi/M2006J10C,1.0,mild,78,78,0,75,-1.0,-0.7791015162031156,-0.38861394635205593,0.4903268872716394,1.0249199194063487,1.564339290545854,2.2810484624559093,2.7989776934921378,3.4356285940520905,1.0199749529923336,0.8436863112542319,1.0740124032742147,0.5476890240386293,0.43295940727610627,0.02564102564102564
formal_global_meanbg_500,image,log2_fnumber,Xiaomi/M2006J10C,1.0,mild,78,78,0,1,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463477,1.5643726128639624e-15,0.0,0.0,0.9183862344463479,1.0
formal_global_meanbg_500,image,aperture_value_from_f,Xiaomi/M2006J10C,1.0,mild,78,78,0,1,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926954,3.128745225727925e-15,0.0,0.0,1.8367724688926959,1.0
formal_global_meanbg_500,image,time_value_from_t,Xiaomi/M2006J10C,1.0,mild,78,78,0,7,4.321668433148858,4.56953085292902,4.643567679616601,5.058605178895445,5.058605178895445,5.643567679616601,6.643567679616601,6.697717232564388,6.87900051852002,5.394969453569165,0.555308966237029,0.5849625007211561,0.4150374992788439,5.058605178895445,0.4230769230769231
formal_global_meanbg_500,image,EV100,Xiaomi/M2006J10C,1.0,mild,78,78,0,7,6.158440902041554,6.406303321821716,6.480340148509297,6.895377647788141,6.895377647788141,7.480340148509297,8.480340148509297,8.534489701457085,8.715772987412716,7.23174192246186,0.555308966237029,0.5849625007211561,0.4150374992788439,6.895377647788141,0.4230769230769231
formal_global_meanbg_500,image,relative_optical_exposure,Xiaomi/M2006J10C,1.0,mild,78,78,0,7,-8.715772987412716,-8.534489701457083,-8.480340148509297,-7.480340148509297,-6.895377647788141,-6.895377647788141,-6.480340148509297,-6.406303321821715,-6.158440902041554,-7.23174192246186,0.555308966237029,0.5849625007211561,0.4150374992788439,-6.895377647788141,0.4230769230769231
formal_global_meanbg_500,image,combined_exposure_gain,Xiaomi/M2006J10C,1.0,mild,78,78,0,76,-9.715772987412716,-9.313480157906897,-8.431545262939181,-6.990013261237658,-6.146916414784106,-5.331038357242287,-4.230602939006704,-3.6073256283295776,-2.7228123079894635,-6.211766969469527,1.3331732915114172,1.6589749039953716,0.8268429747206754,-6.409950820617899,0.02564102564102564
formal_global_meanbg_500,image,sensitivity_value,Xiaomi/M2006J10C,1.0,mild,78,78,0,75,4.0,4.220898483796884,4.611386053647944,5.490326887271639,6.024919919406349,6.564339290545854,7.281048462455908,7.798977693492137,8.43562859405209,6.019974952992334,0.8436863112542319,1.0740124032742155,0.5476890240386294,5.4329594072761065,0.02564102564102564
formal_global_meanbg_500,image,brightness_apex_pred,Xiaomi/M2006J10C,1.0,mild,78,78,0,76,-2.2771876920105365,-1.392674371670418,-0.7693970609932979,0.33103835724228725,1.1469164147841058,1.990013261237658,3.4315452629391765,4.313480157906898,4.715772987412716,1.2117669694695274,1.333173291511417,1.6589749039953707,0.8268429747206754,1.1469164147841058,0.02564102564102564
formal_global_meanbg_500,image,brightness_residual,Xiaomi/M2006J10C,1.0,mild,78,78,0,77,5.627088376682949,5.799913888002508,5.954026407207954,6.064831836484142,6.192629120135335,6.3106112821436176,6.534740846745585,6.699104232373286,6.908693675880719,6.202335594633037,0.19834196292490852,0.2457794456594753,0.12479128003646389,6.25261925876681,0.02564102564102564
formal_global_meanbg_500,image,device_centered_brightness,Xiaomi/M2006J10C,1.0,mild,78,78,0,43,-2.1176470588235285,-1.574117647058823,-1.1941176470588228,-0.47058823529411775,-0.02941176470588249,0.5147058823529409,1.5382352941176454,1.8323529411764705,2.0588235294117636,0.008295625942684582,0.8041328312520452,0.9852941176470587,0.4999999999999995,-0.47058823529411775,0.07692307692307693
formal_global_meanbg_500,image,ExposureTime,Xiaomi/M2006J10C,2.0,severe,40,40,0,5,0.010002,0.01000239,0.010003,0.020004,0.030006,0.030006,0.040008,0.040008,0.040008,0.025255099999999996,0.007507804618853092,0.010002,0.010002,0.030006,0.45
formal_global_meanbg_500,image,FNumber,Xiaomi/M2006J10C,2.0,severe,40,40,0,1,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,2.24873312656119e-16,0.0,0.0,1.89,1.0
formal_global_meanbg_500,image,ISOSpeedRatings,Xiaomi/M2006J10C,2.0,severe,40,40,0,39,75.0,75.39,81.7,162.25,215.5,269.0,424.34999999999985,609.9099999999999,700.0,229.975,127.14326413689645,106.75,54.0,233.0,0.05
formal_global_meanbg_500,image,BrightnessValue,Xiaomi/M2006J10C,2.0,severe,40,40,0,25,5.0,5.195,5.69,6.5,7.2,7.9,9.209999999999999,9.644,9.8,7.275,1.1497491365176478,1.4000000000000004,0.7000000000000002,7.2,0.15
formal_global_meanbg_500,image,log2_exposure_time,Xiaomi/M2006J10C,2.0,severe,40,40,0,5,-6.643567679616601,-6.643511428572721,-6.643423446170754,-5.643567679616601,-5.058605178895445,-5.058605178895445,-4.643567679616601,-4.643567679616601,-4.643567679616601,-5.380327342619788,0.4906004797219903,0.5849625007211561,0.4150374992788439,-5.058605178895445,0.45
formal_global_meanbg_500,image,log2_iso_gain,Xiaomi/M2006J10C,2.0,severe,40,40,0,39,-0.4150374992788438,-0.407585058329239,-0.291785409715366,0.6981719496204241,1.1076839861017396,1.4268761796202858,2.0848602451228695,2.5820257923239924,2.807354922057604,1.0015910739455403,0.7791901458403636,0.7287042299998617,0.4005094826368022,1.2203299548795556,0.05
formal_global_meanbg_500,image,log2_fnumber,Xiaomi/M2006J10C,2.0,severe,40,40,0,1,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,1.124366563280595e-16,0.0,0.0,0.9183862344463479,1.0
formal_global_meanbg_500,image,aperture_value_from_f,Xiaomi/M2006J10C,2.0,severe,40,40,0,1,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,2.24873312656119e-16,0.0,0.0,1.8367724688926959,1.0
formal_global_meanbg_500,image,time_value_from_t,Xiaomi/M2006J10C,2.0,severe,40,40,0,5,4.643567679616601,4.643567679616601,4.643567679616601,5.058605178895445,5.058605178895445,5.643567679616601,6.643423446170754,6.643511428572721,6.643567679616601,5.380327342619788,0.4906004797219903,0.5849625007211561,0.4150374992788439,5.058605178895445,0.45
formal_global_meanbg_500,image,EV100,Xiaomi/M2006J10C,2.0,severe,40,40,0,5,6.480340148509297,6.480340148509297,6.480340148509297,6.895377647788141,6.895377647788141,7.480340148509297,8.48019591506345,8.480283897465416,8.480340148509297,7.217099811512486,0.49060047972199045,0.5849625007211561,0.4150374992788439,6.895377647788141,0.45
formal_global_meanbg_500,image,relative_optical_exposure,Xiaomi/M2006J10C,2.0,severe,40,40,0,5,-8.480340148509297,-8.480283897465416,-8.48019591506345,-7.480340148509297,-6.895377647788141,-6.895377647788141,-6.480340148509297,-6.480340148509297,-6.480340148509297,-7.217099811512486,0.49060047972199045,0.5849625007211561,0.4150374992788439,-6.895377647788141,0.45
formal_global_meanbg_500,image,combined_exposure_gain,Xiaomi/M2006J10C,2.0,severe,40,40,0,40,-8.648318673871776,-8.629665549086436,-8.137345136156789,-6.782168198888874,-6.164220584202932,-5.468501468167855,-4.575940508296034,-3.9577288764704996,-3.672985226451693,-6.215508737566944,1.1786955741257086,1.3136667307210184,0.6537142625961239,-8.648318673871776,0.025
formal_global_meanbg_500,image,sensitivity_value,Xiaomi/M2006J10C,2.0,severe,40,40,0,39,4.584962500721156,4.592414941670761,4.7082145902846335,5.6981719496204235,6.10768398610174,6.426876179620286,7.0848602451228695,7.582025792323992,7.807354922057604,6.00159107394554,0.7791901458403636,0.7287042299998623,0.4005094826368021,6.220329954879555,0.05
formal_global_meanbg_500,image,brightness_apex_pred,Xiaomi/M2006J10C,2.0,severe,40,40,0,40,-1.3270147735483064,-1.0422711235295006,-0.424059491703967,0.4685014681678552,1.164220584202932,1.7821681988888733,3.137345136156786,3.629665549086436,3.648318673871776,1.2155087375669444,1.1786955741257084,1.3136667307210181,0.6537142625961239,-1.3270147735483064,0.025
formal_global_meanbg_500,image,brightness_residual,Xiaomi/M2006J10C,2.0,severe,40,40,0,40,3.1995098512188385,4.150241421754323,5.73235130490254,6.044205144133134,6.13949858583974,6.223797509196032,6.4122298610515225,6.478992046184713,6.485194597853679,6.059491262433055,0.4954360068545464,0.17959236506289855,0.08497582335868614,3.1995098512188385,0.025
formal_global_meanbg_500,image,device_centered_brightness,Xiaomi/M2006J10C,2.0,severe,40,40,0,25,-1.4117647058823524,-1.2970588235294112,-1.005882352941176,-0.5294117647058822,-0.11764705882352944,0.2941176470588234,1.0647058823529396,1.3199999999999992,1.4117647058823524,-0.07352941176470604,0.676323021480969,0.8235294117647056,0.4117647058823528,-0.11764705882352944,0.15
formal_global_meanbg_500,patient_group_median,ExposureTime,HONOR/BVL-AN00,1.0,mild,145,145,0,24,0.0035714285714285713,0.004347826086956522,0.005620915032679739,0.01,0.02,0.02,0.030303030303030304,0.04,0.04,0.01731422307585371,0.009057045710374688,0.01,0.01,0.01,0.3448275862068966
formal_global_meanbg_500,patient_group_median,FNumber,HONOR/BVL-AN00,1.0,mild,145,145,0,3,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.0,1.9072413793103444,0.02567106993129867,0.0,0.0,1.9,0.9241379310344827
formal_global_meanbg_500,patient_group_median,ISOSpeedRatings,HONOR/BVL-AN00,1.0,mild,145,145,0,18,50.0,50.0,80.0,200.0,320.0,500.0,1199.9999999999957,1250.0,1250.0,407.88275862068963,295.6484986772551,300.0,160.0,400.0,0.15862068965517243
formal_global_meanbg_500,patient_group_median,BrightnessValue,HONOR/BVL-AN00,1.0,mild,145,145,0,130,-2.67,-2.5588,-1.766,-0.76,0.24,1.49,3.1339999999999986,4.304800000000001,5.43,0.42241379310344834,1.5937486496125297,2.25,1.1400000000000001,1.28,0.020689655172413793
formal_global_meanbg_500,patient_group_median,log2_exposure_time,HONOR/BVL-AN00,1.0,mild,145,145,0,24,-8.129283016944967,-7.845490050944375,-7.47536066429128,-6.643856189774724,-5.643856189774724,-5.643856189774724,-5.044394119358453,-4.643856189774724,-4.643856189774724,-6.061291480666249,0.8007359048077629,1.0,0.599462070416271,-6.643856189774724,0.3448275862068966
formal_global_meanbg_500,patient_group_median,log2_iso_gain,HONOR/BVL-AN00,1.0,mild,145,145,0,18,-1.0,-1.0,-0.3219280948873623,1.0,1.6780719051126378,2.321928094887362,3.579470570797247,3.643856189774725,3.643856189774725,1.6538263464635754,1.089143557245306,1.3219280948873622,0.6780719051126378,2.0,0.15862068965517243
formal_global_meanbg_500,patient_group_median,log2_fnumber,HONOR/BVL-AN00,1.0,mild,145,145,0,3,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,1.0,1.0,1.0,0.9313580813504276,0.0189967410119996,0.0,0.0,0.925999418556223,0.9241379310344827
formal_global_meanbg_500,patient_group_median,aperture_value_from_f,HONOR/BVL-AN00,1.0,mild,145,145,0,3,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,2.0,2.0,2.0,1.8627161627008553,0.0379934820239992,0.0,0.0,1.851998837112446,0.9241379310344827
formal_global_meanbg_500,patient_group_median,time_value_from_t,HONOR/BVL-AN00,1.0,mild,145,145,0,24,4.643856189774724,4.643856189774724,5.044394119358453,5.643856189774724,5.643856189774724,6.643856189774724,7.475360664291279,7.845490050944375,8.129283016944967,6.061291480666249,0.8007359048077629,1.0,0.599462070416271,6.643856189774724,0.3448275862068966
formal_global_meanbg_500,patient_group_median,EV100,HONOR/BVL-AN00,1.0,mild,145,145,0,26,6.643856189774724,6.643856189774724,6.8963929564708994,7.49585502688717,7.49585502688717,8.49585502688717,9.327359501403725,9.69748888805682,9.981281854057414,7.924007643367105,0.7856675993905803,1.0,0.599462070416271,8.49585502688717,0.3448275862068966
formal_global_meanbg_500,patient_group_median,relative_optical_exposure,HONOR/BVL-AN00,1.0,mild,145,145,0,26,-9.981281854057414,-9.69748888805682,-9.327359501403727,-8.49585502688717,-7.49585502688717,-7.49585502688717,-6.8963929564708994,-6.643856189774724,-6.643856189774724,-7.924007643367105,0.7856675993905803,1.0,0.599462070416271,-8.49585502688717,0.3448275862068966
formal_global_meanbg_500,patient_group_median,combined_exposure_gain,HONOR/BVL-AN00,1.0,mild,145,145,0,54,-9.566244354778568,-9.49585502688717,-8.817783121774532,-7.173926931999808,-6.173926931999808,-5.173926931999809,-4.218321051358261,-3.3941851284466136,-3.2525367666961746,-6.270181296903528,1.5063443144680115,1.9999999999999991,1.0,-5.49585502688717,0.0896551724137931
formal_global_meanbg_500,patient_group_median,sensitivity_value,HONOR/BVL-AN00,1.0,mild,145,145,0,18,4.0,4.0,4.678071905112637,6.0,6.678071905112637,7.321928094887363,8.579470570797247,8.643856189774725,8.643856189774725,6.653826346463575,1.0891435572453059,1.3219280948873626,0.6780719051126374,7.0,0.15862068965517243
formal_global_meanbg_500,patient_group_median,brightness_apex_pred,HONOR/BVL-AN00,1.0,mild,145,145,0,54,-1.7474632333038258,-1.605814871553386,-0.7816789486417379,0.1739269319998078,1.1739269319998078,2.173926931999808,3.817783121774533,4.49585502688717,4.5662443547785685,1.2701812969035289,1.5063443144680115,2.0,1.0,0.4958550268871704,0.0896551724137931
formal_global_meanbg_500,patient_group_median,brightness_residual,HONOR/BVL-AN00,1.0,mild,145,145,0,119,-1.527783121774533,-1.3375929564708995,-1.0685543597294775,-0.9719988371124452,-0.8957842846620869,-0.7858550268871705,-0.7266143957515594,0.4975949628421683,2.9341449731128293,-0.8477675038000808,0.3971757695396505,0.1861438102252747,0.09392693199980795,-0.8939269319998078,0.027586206896551724
formal_global_meanbg_500,patient_group_median,device_centered_brightness,HONOR/BVL-AN00,1.0,mild,145,145,0,130,-1.4884792626728112,-1.4372350230414748,-1.071889400921659,-0.6082949308755761,-0.14746543778801846,0.42857142857142855,1.1861751152073727,1.7257142857142862,2.2442396313364052,-0.06340378197997779,0.7344463823099215,1.0368663594470047,0.5253456221198156,0.3317972350230415,0.020689655172413793
formal_global_meanbg_500,patient_group_median,ExposureTime,HONOR/BVL-AN00,2.0,severe,98,98,0,16,0.0022222222222222222,0.002432520325203252,0.006953781512605043,0.01,0.01125,0.02,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.01514894229913616,0.006737134213298133,0.01,0.005952380952380952,0.01,0.41836734693877553
formal_global_meanbg_500,patient_group_median,FNumber,HONOR/BVL-AN00,2.0,severe,98,98,0,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.903,2.0,1.9010204081632651,0.0101015254455221,0.0,0.0,1.9,0.9897959183673469
formal_global_meanbg_500,patient_group_median,ISOSpeedRatings,HONOR/BVL-AN00,2.0,severe,98,98,0,17,50.0,50.0,64.0,200.0,320.0,500.0,800.0,1018.0000000000007,1600.0,381.18367346938777,277.3361259212467,300.0,140.0,200.0,0.15306122448979592
formal_global_meanbg_500,patient_group_median,BrightnessValue,HONOR/BVL-AN00,2.0,severe,98,98,0,90,-2.35,-2.0589999999999997,-1.762,-0.55,0.7,1.54,3.580999999999999,4.329300000000001,4.63,0.6728571428571428,1.5879217111761976,2.09,0.99,-1.83,0.02040816326530612
formal_global_meanbg_500,patient_group_median,log2_exposure_time,HONOR/BVL-AN00,2.0,severe,98,98,0,16,-8.813781191217037,-8.683509132256793,-7.171299204823876,-6.643856189774724,-6.4828921423310435,-5.643856189774724,-5.044394119358453,-5.044394119358453,-5.044394119358453,-6.207450239142032,0.7239881320618959,1.0,0.742713413585121,-6.643856189774724,0.41836734693877553
formal_global_meanbg_500,patient_group_median,log2_iso_gain,HONOR/BVL-AN00,2.0,severe,98,98,0,16,-1.0,-1.0,-0.6438561897747247,1.0,1.6780719051126378,2.321928094887362,3.0,3.342270252040742,4.0,1.539626185685103,1.122737081067572,1.3219280948873622,0.6780719051126378,1.0,0.15306122448979592
formal_global_meanbg_500,patient_group_median,log2_fnumber,HONOR/BVL-AN00,2.0,severe,98,98,0,2,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.9282194359995364,1.0,0.9267545265301392,0.007475187564377442,0.0,0.0,0.925999418556223,0.9897959183673469
formal_global_meanbg_500,patient_group_median,aperture_value_from_f,HONOR/BVL-AN00,2.0,severe,98,98,0,2,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.8564388719990728,2.0,1.8535090530602785,0.014950375128754884,0.0,0.0,1.851998837112446,0.9897959183673469
formal_global_meanbg_500,patient_group_median,time_value_from_t,HONOR/BVL-AN00,2.0,severe,98,98,0,16,5.044394119358453,5.044394119358453,5.044394119358453,5.643856189774724,6.4828921423310435,6.643856189774724,7.171299204823875,8.683509132256793,8.813781191217037,6.207450239142032,0.7239881320618959,1.0,0.742713413585121,6.643856189774724,0.41836734693877553
formal_global_meanbg_500,patient_group_median,EV100,HONOR/BVL-AN00,2.0,severe,98,98,0,17,6.8963929564708994,6.8963929564708994,6.8963929564708994,7.49585502688717,8.33489097944349,8.49585502688717,9.02329804193632,10.535507969369238,10.665780028329483,8.060959292202309,0.7229539972791305,1.0,0.668712832141344,8.49585502688717,0.41836734693877553
formal_global_meanbg_500,patient_group_median,relative_optical_exposure,HONOR/BVL-AN00,2.0,severe,98,98,0,17,-10.665780028329483,-10.535507969369238,-9.023298041936323,-8.49585502688717,-8.33489097944349,-7.49585502688717,-6.8963929564708994,-6.8963929564708994,-6.8963929564708994,-8.060959292202309,0.7229539972791305,1.0,0.668712832141344,-8.49585502688717,0.41836734693877553
formal_global_meanbg_500,patient_group_median,combined_exposure_gain,HONOR/BVL-AN00,2.0,severe,98,98,0,33,-10.261389773250148,-10.211639221414199,-9.164236026504327,-7.49585502688717,-6.49585502688717,-5.254408955721649,-4.170031837125159,-3.8867351136242783,-3.5744648615835373,-6.521333106517207,1.5395322896043162,2.2414460711655213,1.0,-6.49585502688717,0.12244897959183673
formal_global_meanbg_500,patient_group_median,sensitivity_value,HONOR/BVL-AN00,2.0,severe,98,98,0,16,4.0,4.0,4.356143810225276,6.0,6.678071905112637,7.321928094887363,8.0,8.342270252040741,9.0,6.539626185685102,1.1227370810675719,1.3219280948873626,0.6780719051126374,6.0,0.15306122448979592
formal_global_meanbg_500,patient_group_median,brightness_apex_pred,HONOR/BVL-AN00,2.0,severe,98,98,0,33,-1.4255351384164623,-1.1132648863757215,-0.8299681628748421,0.25440895572164846,1.4958550268871704,2.4958550268871704,4.164236026504326,5.211639221414199,5.261389773250148,1.5213331065172069,1.5395322896043162,2.241446071165522,1.0,1.4958550268871704,0.12244897959183673
formal_global_meanbg_500,patient_group_median,brightness_residual,HONOR/BVL-AN00,2.0,severe,98,98,0,78,-1.2858550268871705,-1.0724550268871704,-1.0361442411202748,-0.9573010980526925,-0.8877831217745327,-0.8030297860638298,-0.6890879753375178,0.37741679344407525,0.6960730680001923,-0.8484759636600638,0.24444939365555285,0.15427131198886268,0.0812330122355458,-0.9839269319998079,0.04081632653061224
formal_global_meanbg_500,patient_group_median,device_centered_brightness,HONOR/BVL-AN00,2.0,severe,98,98,0,90,-1.3410138248847927,-1.2069124423963133,-1.0700460829493088,-0.5115207373271891,0.06451612903225802,0.4516129032258065,1.392165898617511,1.7370046082949313,1.8755760368663597,0.052007899934167226,0.7317611572240539,0.9631336405529956,0.45622119815668205,-1.1013824884792627,0.02040816326530612
formal_global_meanbg_500,patient_group_median,ExposureTime,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,0.009036,0.010002,0.0100027,0.020004,0.020004,0.030006,0.040008,0.040008,0.050009,0.023474591304347828,0.007857436900624288,0.010002,0.0,0.020004,0.5478260869565217
formal_global_meanbg_500,patient_group_median,FNumber,Xiaomi/M2006J10C,0.0,normal,115,115,0,1,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,5.35239260126032e-15,0.0,0.0,1.89,1.0
formal_global_meanbg_500,patient_group_median,ISOSpeedRatings,Xiaomi/M2006J10C,0.0,normal,115,115,0,92,50.0,57.7,73.4,128.0,176.0,235.0,456.0,602.28,1115.0,207.36521739130436,137.51620832282796,107.0,55.0,128.0,0.02608695652173913
formal_global_meanbg_500,patient_group_median,BrightnessValue,Xiaomi/M2006J10C,0.0,normal,115,115,0,46,4.3,5.014,5.61,6.85,7.7,8.350000000000001,9.559999999999999,10.486,10.8,7.580869565217393,1.2344396876666968,1.5000000000000018,0.7999999999999998,7.2,0.05217391304347826
formal_global_meanbg_500,patient_group_median,log2_exposure_time,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,-6.79010001393109,-6.643567679616601,-6.643466716204508,-5.643567679616601,-5.643567679616601,-5.058605178895445,-4.643567679616601,-4.643567679616601,-4.321668433148858,-5.49665560916043,0.5089397722419061,0.5849625007211561,0.0,-5.643567679616601,0.5478260869565217
formal_global_meanbg_500,patient_group_median,log2_iso_gain,Xiaomi/M2006J10C,0.0,normal,115,115,0,92,-1.0,-0.7939832941388845,-0.44626133340176616,0.35614381022527536,0.8155754288625726,1.2326476946978981,2.189033824390017,2.5844495122764806,3.4789718050329426,0.8290493715852637,0.7814535503138974,0.8765038844726227,0.42931163026096175,0.35614381022527536,0.02608695652173913
formal_global_meanbg_500,patient_group_median,log2_fnumber,Xiaomi/M2006J10C,0.0,normal,115,115,0,1,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.918386234446348,2.0071472254726204e-15,0.0,0.0,0.9183862344463479,1.0
formal_global_meanbg_500,patient_group_median,aperture_value_from_f,Xiaomi/M2006J10C,0.0,normal,115,115,0,1,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.836772468892696,4.014294450945241e-15,0.0,0.0,1.8367724688926959,1.0
formal_global_meanbg_500,patient_group_median,time_value_from_t,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,4.321668433148858,4.643567679616601,4.643567679616601,5.058605178895445,5.643567679616601,5.643567679616601,6.643466716204508,6.643567679616601,6.79010001393109,5.49665560916043,0.5089397722419061,0.5849625007211561,0.0,5.643567679616601,0.5478260869565217
formal_global_meanbg_500,patient_group_median,EV100,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,6.158440902041554,6.480340148509297,6.480340148509297,6.895377647788141,7.480340148509297,7.480340148509297,8.480239185097204,8.480340148509297,8.626872482823785,7.333428078053129,0.5089397722419056,0.5849625007211561,0.0,7.480340148509297,0.5478260869565217
