subject_id,capture_id,roi,mean_log_residual,centered_logrmse,sam_deg,centered_log_residual_400nm,centered_log_residual_410nm,centered_log_residual_420nm,centered_log_residual_430nm,centered_log_residual_440nm,centered_log_residual_450nm,centered_log_residual_460nm,centered_log_residual_470nm,centered_log_residual_480nm,centered_log_residual_490nm,centered_log_residual_500nm,centered_log_residual_510nm,centered_log_residual_520nm,centered_log_residual_530nm,centered_log_residual_540nm,centered_log_residual_550nm,centered_log_residual_560nm,centered_log_residual_570nm,centered_log_residual_580nm,centered_log_residual_590nm,centered_log_residual_600nm,centered_log_residual_610nm,centered_log_residual_620nm,centered_log_residual_630nm,centered_log_residual_640nm,centered_log_residual_650nm,centered_log_residual_660nm,centered_log_residual_670nm,centered_log_residual_680nm,centered_log_residual_690nm,centered_log_residual_700nm
p047,p047_neutral_front,left_cheek,0.00273114313063833,0.16940708156070988,8.599802335276816,-0.6529882127510778,-0.42926342125000666,-0.17914516305704425,-0.0416762957087305,0.012652189669343833,0.026688143516437605,0.12927287038295793,0.20573294310772677,0.2531207835330042,0.21620083472278345,0.1489900314674199,0.07435928293753186,0.026795768344149033,0.014912390294780026,0.003476527565497484,-0.06721689660193314,-0.07733386241159473,-0.00978459044791708,0.002768424110025586,0.10448341869977268,0.040930747574729746,0.07749395424538047,0.019062100395158925,-0.03217811509381225,0.031234918734242938,-0.05378980969332343,-0.02126119289737411,0.015065007546462167,0.04669907412195167,0.02682453000680623,0.08787361893665152
p047,p047_neutral_front,right_cheek,0.02422949283751441,0.30712802725024946,19.15899542412891,-1.1111792979371407,-0.8073511879411497,-0.48641333857445535,-0.310408420329217,-0.18893735805886958,-0.17395198162895453,-0.053707656532240744,0.023912758109248866,0.07151318586898947,0.1087029706530469,0.113226851746971,0.07091912521131127,0.06560754695209825,0.04357326990518273,0.0542520212293256,-0.007663385481714746,-0.03778000147738125,0.024359027659682786,0.1122690888103175,0.190090492743606,0.08701604168276544,0.1641113341937892,0.17470462142523258,0.133605830306897,0.2173079429414546,0.18260437339158142,0.22927911384518018,0.2058906162433245,0.34580131453687935,0.22236743296552386,0.3362776675387157
p048,p048_neutral_front,left_cheek,0.005491962251332721,0.16554119631994194,8.594180478783548,-0.5862762944564374,-0.4171982889015164,-0.18136893822196873,-0.0602246896083409,-0.09514132437815223,-0.004109889927380344,0.13125523972827605,0.21073269971680555,0.26769562511484396,0.18425237670313413,0.13781069059223763,0.08648727055007457,0.054149384715373367,0.03885801496232946,0.01807450923153689,-0.18151077435748372,-0.10475767786884102,-0.007024838137209304,0.02667791353597318,0.09409478197665447,0.03811907738597323,0.07666322537876583,0.006447012545901549,-0.02469322074423627,0.051016564426101724,-0.03266187408913565,0.006039980965111742,0.028906039247311527,0.08086044897338499,0.041165082145416615,0.11566187279549536
p048,p048_neutral_front,right_cheek,0.03051444242052432,0.2707163776474844,16.44759673910525,-0.9596749772347571,-0.7230123383610536,-0.42239429102425213,-0.2584747203251225,-0.20558464554278094,-0.15494286775004745,-0.01700518772032584,0.05282060270042393,0.09451092728997207,0.09915493466052921,0.10456991107146912,0.0763058022714605,0.07796195603103412,0.05452960068149087,0.04725228145751697,-0.05981394278166214,-0.06715527076164335,-0.0009362812515140775,0.09386807440603834,0.16555436265512286,0.05950553793233775,0.13732785907008932,0.14006745614027089,0.1091309931287952,0.19636740252592216,0.16240295724896475,0.20935786055711664,0.18245997487216564,0.31983138426218144,0.18773038231078615,0.2982842614794718
p049,p049_neutral_front,left_cheek,-0.0024043846639944,0.16459653236973676,7.578396386022344,-0.6206158967374432,-0.4131354284971599,-0.19390586535003063,-0.0764172254724621,0.04030668855924879,0.07207128274631136,0.11195662775177129,0.1535644193021829,0.2177571257271408,0.22632636040306864,0.19184790757737258,0.12451657949966,0.0872933262447787,0.06276825968317967,0.010383520940351224,0.012424699287547972,-0.03484213869214592,-0.014821416745273704,-0.040216538136828794,0.06878745830629118,0.08262475400277325,0.09512024990486068,0.02982374900650098,0.0377468711303075,-0.014870195371970537,-0.020468449070323854,-0.022480323521214315,-0.04653761591840189,-0.03785067690356725,-0.03538204424538294,-0.05377606541114255
p049,p049_neutral_front,right_cheek,0.017536640494247042,0.279940449393104,16.396237053347186,-1.0260388472137738,-0.7533007500164705,-0.4720694736155871,-0.334151124520171,-0.17117395674021582,-0.12889160224396087,-0.024509205103733073,0.014547513605668232,0.07057195502928375,0.1324335370793243,0.16008548731993147,0.11496356259152744,0.11707647785418278,0.11314462504207483,0.0949391349952035,0.0855615056677778,0.0016999186050001107,0.04266466093162939,0.12475282502662759,0.11679204452367335,0.060142318342862364,0.12316525456622511,0.136535692095512,0.1650148035470386,0.13802920930793974,0.19095724402640393,0.20159848081583567,0.13097316969124342,0.24419308672204457,0.148785729095419,0.18150672297148354
p050,p050_neutral_front,left_cheek,-0.0022724450431245552,0.12197514121621691,5.64595204517737,-0.3986149731772077,-0.28425826182876973,-0.10276736340260813,-0.017627073622746476,-0.010232344060669156,0.07377266723296032,0.1178688504713649,0.1596439731646885,0.21386560865750362,0.16796227344358564,0.14089305860927817,0.0973287737964214,0.06182101576573011,0.024295536283691115,-0.04038010738408844,-0.1400865566791024,-0.0942392328863167,-0.055130506806428795,-0.08547921681975852,0.029346241273522294,0.07780878848897614,0.09020479830154386,0.0029986728627296295,0.0373933821137367,-0.0029058522027542604,-0.004885536131185102,-0.0008096423010458148,-0.025798076194687065,-0.008290969701603106,-0.007057292340992909,-0.016640634925768134
p050,p050_neutral_front,right_cheek,0.021757007617737252,0.24454209262473875,14.10938127688112,-0.9031369178817168,-0.6541509622902052,-0.40602768594878336,-0.2714980964358228,-0.16965320449315613,-0.09355915651652447,0.012764534389145037,0.05799799428708196,0.09943191625090197,0.13004238110678978,0.15275568907513992,0.11389727799072091,0.12244304056905742,0.1129483415064706,0.07414015686682973,-0.0028880328176498285,-0.032311764596914545,0.024677233995840424,0.09036179746523187,0.08226609090497272,0.04667350911333578,0.09287759307610355,0.08612525943981841,0.134642007418044,0.11934651504569282,0.16173337910603325,0.18095192855997944,0.11026944655356163,0.2176740647614961,0.1341349312447787,0.1750707322537467
p051,p051_neutral_front,left_cheek,0.0005692691455644973,0.1473387213915501,7.002448776480894,-0.5451560989510221,-0.3762169900267988,-0.16422594771286242,-0.06627456214194379,-0.02375513289792326,0.0463267204056959,0.10931581013627571,0.1549421026362628,0.21459475267424893,0.19839547736692636,0.16475339926959404,0.11367722501257398,0.08185782054631567,0.059065484455571186,0.005835909441817491,-0.08240303719923077,-0.05150584039397494,0.0007270692176247117,-0.012795779333410537,0.06032602679506587,0.07473219233610044,0.08498512396102358,0.0035837696109315884,0.03291108059381614,-0.006677408846865249,-0.00828717867990054,-0.004248399718648941,-0.024517337697272334,-0.011784806364397335,-0.0075482967980676306,-0.02063314769752562
p051,p051_neutral_front,right_cheek,0.019722200911838968,0.22027326550696247,12.53176804375486,-0.8272979195005613,-0.5982054302808772,-0.33575815036019585,-0.21793487396479527,-0.12187390864308245,-0.07647491388421224,0.04652403871732624,0.07881077996412889,0.1181002663870947,0.1505983075905677,0.1594150137235395,0.10978327890262585,0.10106307108028467,0.0729537997523888,0.034673071968990714,-0.016733927428297164,-0.06887231415105965,-0.010486809424383965,0.05969100824091388,0.06696979082409826,0.035182086256528404,0.08702452181724385,0.08668545925849935,0.12089869392871555,0.0984976212326002,0.1460605995506783,0.16247407441780737,0.0869852103603369,0.20193098213140248,0.1053985256306702,0.14391804590102297
