camera_name,illuminant_name,camera_light_qualified,m,h,observation_space,sigma_max,sigma_min,sigma_ratio,condition_number,numerical_rank,finite,status
Canon 20D,FL2,True,0.35,0.5,linear_srgb_unclipped,0.859250337011,0.0332227823929,0.0386648465085,25.8632864294,2,True,PASS
Canon 20D,FL2,True,0.35,0.5,chromaticity,0.393021691153,0.0273865281642,0.0696819762896,14.3509132956,2,True,PASS
Canon 20D,FL2,True,0.35,0.65,camera_rgb_wb,0.806627639776,0.0155390508084,0.0192642181375,51.9097111994,2,True,PASS
Canon 20D,FL2,True,0.35,0.65,linear_srgb_unclipped,0.830810386504,0.0289256527137,0.0348161905334,28.7222692856,2,True,PASS
Canon 20D,FL2,True,0.35,0.65,chromaticity,0.392748133113,0.0247798074358,0.0630933805833,15.8495232108,2,True,PASS
Canon 20D,FL2,True,0.35,0.8,camera_rgb_wb,0.777943135179,0.0137897500313,0.0177259100411,56.4145929704,2,True,PASS
Canon 20D,FL2,True,0.35,0.8,linear_srgb_unclipped,0.80563095263,0.025535883051,0.0316967501902,31.5489756521,2,True,PASS
Canon 20D,FL2,True,0.35,0.8,chromaticity,0.392535929513,0.0226643581342,0.0577383022296,17.3195255382,2,True,PASS
Canon 20D,FL2,True,0.5,0.2,camera_rgb_wb,0.625679608659,0.0159900077237,0.025556223189,39.1294125351,2,True,PASS
Canon 20D,FL2,True,0.5,0.2,linear_srgb_unclipped,0.657610401966,0.0321361607078,0.048868084525,20.4632534653,2,True,PASS
Canon 20D,FL2,True,0.5,0.2,chromaticity,0.335862930889,0.0352114114134,0.104838635571,9.5384682808,2,True,PASS
Canon 20D,FL2,True,0.5,0.35,camera_rgb_wb,0.597048319565,0.0133728044626,0.0223981946258,44.646455516,2,True,PASS
Canon 20D,FL2,True,0.5,0.35,linear_srgb_unclipped,0.632633347594,0.0266920740817,0.042192012456,23.7011685812,2,True,PASS
Canon 20D,FL2,True,0.5,0.35,chromaticity,0.33554723891,0.0306710007187,0.0914059099945,10.9402116347,2,True,PASS
Canon 20D,FL2,True,0.5,0.5,camera_rgb_wb,0.572718717003,0.0114620145475,0.0200133402441,49.9666716203,2,True,PASS
Canon 20D,FL2,True,0.5,0.5,linear_srgb_unclipped,0.611302279302,0.0227415729025,0.037201845425,26.8803869425,2,True,PASS
Canon 20D,FL2,True,0.5,0.5,chromaticity,0.335347830388,0.0272683219317,0.0813135480857,12.2980736119,2,True,PASS
Canon 20D,FL2,True,0.5,0.65,camera_rgb_wb,0.551560763477,0.0100015959168,0.0181332621518,55.1472753016,2,True,PASS
Canon 20D,FL2,True,0.5,0.65,linear_srgb_unclipped,0.5926649873,0.0197384552531,0.0333045745507,30.0259052545,2,True,PASS
Canon 20D,FL2,True,0.5,0.65,chromaticity,0.335202854994,0.0246019019085,0.0733940703128,13.6250789163,2,True,PASS
Canon 20D,FL2,True,0.5,0.8,camera_rgb_wb,0.532849966183,0.00884713924059,0.0166034339909,60.22850457,2,True,PASS
Canon 20D,FL2,True,0.5,0.8,linear_srgb_unclipped,0.576109760102,0.0173760203509,0.0301609546552,33.1554492035,2,True,PASS
Canon 20D,FL2,True,0.5,0.8,chromaticity,0.335081783522,0.0224428333616,0.0669771812891,14.9304581165,2,True,PASS
Canon 20D,FL2,True,0.65,0.2,camera_rgb_wb,0.439136905163,0.0109739694303,0.0249898592017,40.0162318615,2,True,PASS
Canon 20D,FL2,True,0.65,0.2,linear_srgb_unclipped,0.482985281493,0.0226726931095,0.0469428240948,21.3025104323,2,True,PASS
Canon 20D,FL2,True,0.65,0.2,chromaticity,0.287773824208,0.0337742213832,0.117363771622,8.5205169038,2,True,PASS
Canon 20D,FL2,True,0.65,0.35,camera_rgb_wb,0.419894160374,0.00914038715656,0.0217683121585,45.9383342502,2,True,PASS
Canon 20D,FL2,True,0.65,0.35,linear_srgb_unclipped,0.465832725133,0.018772074598,0.0402978871711,24.8151967808,2,True,PASS
Canon 20D,FL2,True,0.65,0.35,chromaticity,0.28735367557,0.0293554532333,0.102157918026,9.7887664444,2,True,PASS
Canon 20D,FL2,True,0.65,0.5,camera_rgb_wb,0.403515266848,0.00780674667977,0.0193468434063,51.688018505,2,True,PASS
Canon 20D,FL2,True,0.65,0.5,linear_srgb_unclipped,0.451132777192,0.0159492485819,0.0353537791716,28.2855192127,2,True,PASS
Canon 20D,FL2,True,0.65,0.5,chromaticity,0.287066185476,0.0260451736037,0.0907288107116,11.0218572486,2,True,PASS
Canon 20D,FL2,True,0.65,0.65,camera_rgb_wb,0.389249363893,0.0067907112225,0.0174456578543,57.3208536101,2,True,PASS
Canon 20D,FL2,True,0.65,0.65,linear_srgb_unclipped,0.438248056367,0.013808422551,0.0315082345498,31.7377350489,2,True,PASS
Canon 20D,FL2,True,0.65,0.65,chromaticity,0.28683749508,0.0234532058789,0.0817647841764,12.2302041163,2,True,PASS
Canon 20D,FL2,True,0.65,0.8,camera_rgb_wb,0.376615119277,0.00598978341855,0.0159042563932,62.8762499342,2,True,PASS
Canon 20D,FL2,True,0.65,0.8,linear_srgb_unclipped,0.426768922255,0.0121278629196,0.0284178680478,35.189128133,2,True,PASS
Canon 20D,FL2,True,0.65,0.8,chromaticity,0.286632830889,0.021356584386,0.0745085073465,13.4212861808,2,True,PASS
Canon 20D,FL2,True,0.8,0.2,camera_rgb_wb,0.315216657228,0.00788804198205,0.0250241914606,39.9613310813,2,True,PASS
Canon 20D,FL2,True,0.8,0.2,linear_srgb_unclipped,0.362101119478,0.0162721321994,0.0449380886278,22.2528378606,2,True,PASS
Canon 20D,FL2,True,0.8,0.2,chromaticity,0.249311388874,0.0311348425453,0.124883354451,8.00747228803,2,True,PASS
Canon 20D,FL2,True,0.8,0.35,camera_rgb_wb,0.301970684493,0.0065520344894,0.0216975846526,46.0880792038,2,True,PASS
Canon 20D,FL2,True,0.8,0.35,linear_srgb_unclipped,0.349960099366,0.0134405741626,0.0384060188202,26.0375855326,2,True,PASS
Canon 20D,FL2,True,0.8,0.35,chromaticity,0.248521658925,0.0270415677389,0.108809702365,9.19035690996,2,True,PASS
Canon 20D,FL2,True,0.8,0.5,camera_rgb_wb,0.290676381417,0.00558236626879,0.0192047466725,52.0704603427,2,True,PASS
Canon 20D,FL2,True,0.8,0.5,linear_srgb_unclipped,0.339517388861,0.0113953420893,0.0335633533455,29.7944007473,2,True,PASS
Canon 20D,FL2,True,0.8,0.5,chromaticity,0.247945261425,0.0239697787454,0.0966736714695,10.3440780183,2,True,PASS
Canon 20D,FL2,True,0.8,0.65,camera_rgb_wb,0.280823409476,0.00484503274504,0.0172529517894,57.9610962926,2,True,PASS
Canon 20D,FL2,True,0.8,0.65,linear_srgb_unclipped,0.330334870244,0.00984690619984,0.029808860907,33.5470718965,2,True,PASS
Canon 20D,FL2,True,0.8,0.65,chromaticity,0.247474987303,0.0215626220461,0.0871305107684,11.4770358992,2,True,PASS
Canon 20D,FL2,True,0.8,0.8,camera_rgb_wb,0.272084494654,0.00426480877468,0.0156745748415,63.7975836735,2,True,PASS
Canon 20D,FL2,True,0.8,0.8,linear_srgb_unclipped,0.322130471699,0.00863328797021,0.0268005939477,37.3126059053,2,True,PASS
Canon 20D,FL2,True,0.8,0.8,chromaticity,0.24705955063,0.0196150196017,0.079393893301,12.5954271597,2,True,PASS
Canon 300D,FL2,True,0.2,0.2,camera_rgb_wb,1.398468219,0.0335970264822,0.0240241615976,41.6247616359,2,True,PASS
Canon 300D,FL2,True,0.2,0.2,linear_srgb_unclipped,1.38746267976,0.0619677451634,0.0446626392675,22.3900785175,2,True,PASS
Canon 300D,FL2,True,0.2,0.2,chromaticity,0.480158226324,0.0292000795819,0.0608134526935,16.4437300582,2,True,PASS
Canon 300D,FL2,True,0.2,0.35,camera_rgb_wb,1.32683198835,0.0284872881202,0.0214701547524,46.576282823,2,True,PASS
Canon 300D,FL2,True,0.2,0.35,linear_srgb_unclipped,1.321779392,0.0521478679941,0.0394527773014,25.3467580333,2,True,PASS
Canon 300D,FL2,True,0.2,0.35,chromaticity,0.478146139329,0.0256767920241,0.0537007201608,18.6217241967,2,True,PASS
Canon 300D,FL2,True,0.2,0.5,camera_rgb_wb,1.26636322352,0.0246959881816,0.0195015045628,51.2780948147,2,True,PASS
Canon 300D,FL2,True,0.2,0.5,linear_srgb_unclipped,1.26632317488,0.044923951483,0.0354758977598,28.1881520454,2,True,PASS
Canon 300D,FL2,True,0.2,0.5,chromaticity,0.476611422886,0.023017982789,0.0482950715904,20.7060465399,2,True,PASS
Canon 300D,FL2,True,0.2,0.65,camera_rgb_wb,1.21408832381,0.0217606169118,0.0179234216202,55.7929184053,2,True,PASS
Canon 300D,FL2,True,0.2,0.65,linear_srgb_unclipped,1.2183691254,0.0393699392046,0.0323136382758,30.9466854665,2,True,PASS
Canon 300D,FL2,True,0.2,0.65,chromaticity,0.475393312712,0.0209209181917,0.0440075988287,22.7233483902,2,True,PASS
Canon 300D,FL2,True,0.2,0.8,camera_rgb_wb,1.16810465207,0.0194150497781,0.0166209848953,60.1649063698,2,True,PASS
Canon 300D,FL2,True,0.2,0.8,linear_srgb_unclipped,1.17617206316,0.034958030091,0.0297218673915,33.645261478,2,True,PASS
Canon 300D,FL2,True,0.2,0.8,chromaticity,0.474397329925,0.0192121993175,0.0404981185718,24.6925051154,2,True,PASS
Canon 300D,FL2,True,0.35,0.2,camera_rgb_wb,0.905963876796,0.0209762191941,0.0231534829714,43.1900462334,2,True,PASS
Canon 300D,FL2,True,0.35,0.2,linear_srgb_unclipped,0.92061203678,0.041324970326,0.0448885835455,22.2773792581,2,True,PASS
Canon 300D,FL2,True,0.35,0.2,chromaticity,0.411433632853,0.0306692444776,0.0745423855239,13.4151864469,2,True,PASS
Canon 300D,FL2,True,0.35,0.35,camera_rgb_wb,0.862337219379,0.0176636781677,0.0204834927344,48.8197990923,2,True,PASS
Canon 300D,FL2,True,0.35,0.35,linear_srgb_unclipped,0.881427434389,0.0345495345844,0.0391972534964,25.5119915504,2,True,PASS
Canon 300D,FL2,True,0.35,0.35,chromaticity,0.410247575171,0.0268108620914,0.0653528837561,15.3015435972,2,True,PASS
Canon 300D,FL2,True,0.35,0.5,camera_rgb_wb,0.825366225735,0.0152282401512,0.018450282646,54.1997116895,2,True,PASS
Canon 300D,FL2,True,0.35,0.5,linear_srgb_unclipped,0.848133299618,0.029603548004,0.0349043576256,28.6497179157,2,True,PASS
Canon 300D,FL2,True,0.35,0.5,chromaticity,0.409359494452,0.0239138139761,0.058417636088,17.1181182082,2,True,PASS
Canon 300D,FL2,True,0.35,0.65,camera_rgb_wb,0.793293467135,0.0133559736217,0.0168361069075,59.3961540808,2,True,PASS
Canon 300D,FL2,True,0.35,0.65,linear_srgb_unclipped,0.819179413882,0.0258241933862,0.0315244657624,31.7213940289,2,True,PASS
Canon 300D,FL2,True,0.35,0.65,chromaticity,0.408656831958,0.0216390244379,0.052951578796,18.885178171,2,True,PASS
Canon 300D,FL2,True,0.35,0.8,camera_rgb_wb,0.764992776306,0.0118685404009,0.0155145783967,64.4555059396,2,True,PASS
Canon 300D,FL2,True,0.35,0.8,linear_srgb_unclipped,0.793570869355,0.0228373580059,0.0287779691617,34.7488036554,2,True,PASS
Canon 300D,FL2,True,0.35,0.8,chromaticity,0.408076588376,0.0197931314836,0.0485034722583,20.6170806633,2,True,PASS
Canon 300D,FL2,True,0.5,0.2,camera_rgb_wb,0.615570901639,0.0135248982918,0.0219713086759,45.5139024604,2,True,PASS
Canon 300D,FL2,True,0.5,0.2,linear_srgb_unclipped,0.65239746917,0.0280162215412,0.0429434859348,23.2864188417,2,True,PASS
Canon 300D,FL2,True,0.5,0.2,chromaticity,0.351827326258,0.0305380605862,0.0867984329443,11.5209453222,2,True,PASS
Canon 300D,FL2,True,0.5,0.35,camera_rgb_wb,0.587450959443,0.0113106801292,0.0192538286769,51.9377219348,2,True,PASS
Canon 300D,FL2,True,0.5,0.35,linear_srgb_unclipped,0.626749250916,0.0233025028323,0.0371799452465,26.8962203513,2,True,PASS
Canon 300D,FL2,True,0.5,0.35,chromaticity,0.351022925994,0.0265902060887,0.0757506251576,13.2012111837,2,True,PASS
Canon 300D,FL2,True,0.5,0.5,camera_rgb_wb,0.563555444915,0.00969584342648,0.0172047728648,58.1234060955,2,True,PASS
Canon 300D,FL2,True,0.5,0.5,linear_srgb_unclipped,0.604863896975,0.0198804525333,0.0328676461477,30.4250567718,2,True,PASS
Canon 300D,FL2,True,0.5,0.5,chromaticity,0.350423995208,0.0236346051463,0.0674457385039,14.8267336407,2,True,PASS
Canon 300D,FL2,True,0.5,0.65,camera_rgb_wb,0.542774428945,0.00846243774775,0.0155910766913,64.1392522017,2,True,PASS
Canon 300D,FL2,True,0.5,0.65,linear_srgb_unclipped,0.585757615125,0.0172772786319,0.0294956107881,33.9033494572,2,True,PASS
Canon 300D,FL2,True,0.5,0.65,chromaticity,0.349940717214,0.0213201846312,0.0609251326936,16.4135875588,2,True,PASS
Canon 300D,FL2,True,0.5,0.8,camera_rgb_wb,0.524396258776,0.0074878235041,0.0142789415042,70.0332023703,2,True,PASS
Canon 300D,FL2,True,0.5,0.8,linear_srgb_unclipped,0.568798726498,0.0152277859125,0.0267718354544,37.3526873681,2,True,PASS
Canon 300D,FL2,True,0.5,0.8,chromaticity,0.349526212499,0.0194470659488,0.0556383620265,17.9732106334,2,True,PASS
Canon 300D,FL2,True,0.65,0.2,camera_rgb_wb,0.432746313255,0.00923919303813,0.0213501369166,46.8381071235,2,True,PASS
Canon 300D,FL2,True,0.65,0.2,linear_srgb_unclipped,0.479892179421,0.0195432789758,0.0407243122806,24.5553563461,2,True,PASS
Canon 300D,FL2,True,0.65,0.2,chromaticity,0.302375034905,0.0290764376594,0.0961601795883,10.3993150209,2,True,PASS
Canon 300D,FL2,True,0.65,0.35,camera_rgb_wb,0.413878509863,0.00768218070191,0.0185614389702,53.8751333667,2,True,PASS
Canon 300D,FL2,True,0.65,0.35,linear_srgb_unclipped,0.462140368537,0.0161917684897,0.0350364728814,28.5416857851,2,True,PASS
Canon 300D,FL2,True,0.65,0.35,chromaticity,0.301557645328,0.0252595472509,0.0837635776849,11.9383630408,2,True,PASS
Canon 300D,FL2,True,0.65,0.5,camera_rgb_wb,0.397810212289,0.00655312639339,0.0164729968989,60.7054081378,2,True,PASS
Canon 300D,FL2,True,0.65,0.5,linear_srgb_unclipped,0.446941891697,0.0137676706199,0.0308041624105,32.4631452942,2,True,PASS
Canon 300D,FL2,True,0.65,0.5,chromaticity,0.300938472679,0.0224042856017,0.0744480604365,13.4321833791,2,True,PASS
Canon 300D,FL2,True,0.65,0.65,camera_rgb_wb,0.383808536141,0.00569487969191,0.0148378140548,67.3953721421,2,True,PASS
Canon 300D,FL2,True,0.65,0.65,linear_srgb_unclipped,0.433632845626,0.0119294142598,0.0275104028214,36.3498857684,2,True,PASS
Canon 300D,FL2,True,0.65,0.65,chromaticity,0.300424149676,0.0201708231374,0.0671411508,14.8939955316,2,True,PASS
Canon 300D,FL2,True,0.65,0.8,camera_rgb_wb,0.37140337956,0.00501949365845,0.0135149380288,73.9922001763,2,True,PASS
Canon 300D,FL2,True,0.65,0.8,linear_srgb_unclipped,0.42178662943,0.0104860944584,0.0248611352916,40.223424565,2,True,PASS
Canon 300D,FL2,True,0.65,0.8,chromaticity,0.299968278089,0.0183654395365,0.06122460566,16.3333024234,2,True,PASS
Canon 300D,FL2,True,0.8,0.2,camera_rgb_wb,0.311396798495,0.00665164572988,0.0213606747469,46.8150005488,2,True,PASS
Canon 300D,FL2,True,0.8,0.2,linear_srgb_unclipped,0.359925179273,0.0139413204479,0.0387339404153,25.8171512962,2,True,PASS
Canon 300D,FL2,True,0.8,0.2,chromaticity,0.262286305584,0.0266707901374,0.101685789801,9.83421579312,2,True,PASS
Canon 300D,FL2,True,0.8,0.35,camera_rgb_wb,0.298391011829,0.0055102455252,0.018466526493,54.152035597,2,True,PASS
Canon 300D,FL2,True,0.8,0.35,linear_srgb_unclipped,0.347271800104,0.0115181874453,0.0331676440236,30.1498653112,2,True,PASS
Canon 300D,FL2,True,0.8,0.35,chromaticity,0.261180608185,0.023150127566,0.0886364716236,11.2820375369,2,True,PASS
Canon 300D,FL2,True,0.8,0.5,camera_rgb_wb,0.28729234394,0.00468506212677,0.0163076469861,61.3209251374,2,True,PASS
Canon 300D,FL2,True,0.8,0.5,linear_srgb_unclipped,0.336403278204,0.00976975129191,0.0290417838497,34.4331465717,2,True,PASS
Canon 300D,FL2,True,0.8,0.5,chromaticity,0.260330395312,0.020513323557,0.0787972665749,12.69079555,2,True,PASS
Canon 300D,FL2,True,0.8,0.65,camera_rgb_wb,0.27760336124,0.00405947157111,0.0146232796065,68.3841126554,2,True,PASS
Canon 300D,FL2,True,0.8,0.65,linear_srgb_unclipped,0.326858688446,0.00844664700901,0.0258418922537,38.6968566459,2,True,PASS
Canon 300D,FL2,True,0.8,0.65,chromaticity,0.259618271395,0.0184497717407,0.0710649972423,14.0716251151,2,True,PASS
Canon 300D,FL2,True,0.8,0.8,camera_rgb_wb,0.269004763103,0.00356834546478,0.0132649898969,75.3864124866,2,True,PASS
Canon 300D,FL2,True,0.8,0.8,linear_srgb_unclipped,0.31834135432,0.00740976657019,0.0232761671383,42.9623998685,2,True,PASS
Canon 300D,FL2,True,0.8,0.8,chromaticity,0.258986217001,0.0167816716135,0.0647975471738,15.4326829273,2,True,PASS
Canon 40D,FL2,True,0.2,0.2,camera_rgb_wb,1.41122603562,0.0334402599173,0.0236958921344,42.2014074984,2,True,PASS
Canon 40D,FL2,True,0.2,0.2,linear_srgb_unclipped,1.39397178077,0.0636661611902,0.045672489263,21.8950185579,2,True,PASS
Canon 40D,FL2,True,0.2,0.2,chromaticity,0.439334805186,0.0293041457205,0.0667011704389,14.9922406671,2,True,PASS
Canon 40D,FL2,True,0.2,0.35,camera_rgb_wb,1.34001743102,0.0283185817029,0.0211329950247,47.3193694897,2,True,PASS
Canon 40D,FL2,True,0.2,0.35,linear_srgb_unclipped,1.32938760315,0.0534971470445,0.0402419481854,24.8496915555,2,True,PASS
Canon 40D,FL2,True,0.2,0.35,chromaticity,0.437818337534,0.0257988478584,0.0589259189181,16.9704608492,2,True,PASS
Canon 40D,FL2,True,0.2,0.5,camera_rgb_wb,1.27979614959,0.0245224915346,0.0191612480961,52.1886671989,2,True,PASS
Canon 40D,FL2,True,0.2,0.5,linear_srgb_unclipped,1.27477558146,0.0460244971029,0.0361039996155,27.6977623158,2,True,PASS
Canon 40D,FL2,True,0.2,0.5,chromaticity,0.436686485492,0.0231472090617,0.0530064699291,18.8656215239,2,True,PASS
Canon 40D,FL2,True,0.2,0.65,camera_rgb_wb,1.22765320294,0.0215864754573,0.0175835288056,56.8714056805,2,True,PASS
Canon 40D,FL2,True,0.2,0.65,linear_srgb_unclipped,1.22749309609,0.0402860024985,0.0328197385605,30.4694687971,2,True,PASS
Canon 40D,FL2,True,0.2,0.65,chromaticity,0.435806606713,0.021052615742,0.0483072432076,20.7008293912,2,True,PASS
Canon 40D,FL2,True,0.2,0.8,camera_rgb_wb,1.18172415483,0.0192426617915,0.0162835478253,61.4116782611,2,True,PASS
Canon 40D,FL2,True,0.2,0.8,linear_srgb_unclipped,1.18584429677,0.0357328821565,0.0301328616698,33.1863601592,2,True,PASS
Canon 40D,FL2,True,0.2,0.8,chromaticity,0.435101199567,0.0193442474077,0.044459191165,22.492536949,2,True,PASS
Canon 40D,FL2,True,0.35,0.2,camera_rgb_wb,0.921947594074,0.0211924048775,0.0229865612901,43.50367971,2,True,PASS
Canon 40D,FL2,True,0.35,0.2,linear_srgb_unclipped,0.926697900962,0.0435523611544,0.0469973667893,21.2777878489,2,True,PASS
Canon 40D,FL2,True,0.35,0.2,chromaticity,0.374482341045,0.0308195358815,0.0822990365728,12.1508105276,2,True,PASS
Canon 40D,FL2,True,0.35,0.35,camera_rgb_wb,0.877849131559,0.0178322180348,0.0203135338337,49.228263688,2,True,PASS
Canon 40D,FL2,True,0.35,0.35,linear_srgb_unclipped,0.888168849319,0.0363789036529,0.0409594455838,24.4143929623,2,True,PASS
Canon 40D,FL2,True,0.35,0.35,chromaticity,0.37368603247,0.0269824290217,0.0722061481491,13.8492361888,2,True,PASS
Canon 40D,FL2,True,0.35,0.5,camera_rgb_wb,0.840443225446,0.0153613731613,0.0182777047826,54.7114646994,2,True,PASS
Canon 40D,FL2,True,0.35,0.5,linear_srgb_unclipped,0.855405214713,0.0311412037564,0.0364052068199,27.4685982406,2,True,PASS
Canon 40D,FL2,True,0.35,0.5,chromaticity,0.373123115035,0.0240929280814,0.0645709877265,15.4868313961,2,True,PASS
Canon 40D,FL2,True,0.35,0.65,camera_rgb_wb,0.807968072207,0.0134622470952,0.0166618552865,60.0173259704,2,True,PASS
Canon 40D,FL2,True,0.35,0.65,linear_srgb_unclipped,0.826893846034,0.0271398403277,0.0328214322284,30.4678964965,2,True,PASS
Canon 40D,FL2,True,0.35,0.65,chromaticity,0.372700383476,0.0218195953927,0.0585446014013,17.0809942516,2,True,PASS
Canon 40D,FL2,True,0.35,0.8,camera_rgb_wb,0.779293718001,0.0119539949438,0.0153395243253,65.1910697356,2,True,PASS
Canon 40D,FL2,True,0.35,0.8,linear_srgb_unclipped,0.801662509924,0.0239789910066,0.0299115783883,33.4318699942,2,True,PASS
Canon 40D,FL2,True,0.35,0.8,chromaticity,0.372366461143,0.0199723498879,0.0536362749388,18.644098628,2,True,PASS
Canon 40D,FL2,True,0.5,0.2,camera_rgb_wb,0.628228968748,0.0140192310646,0.0223154801226,44.8119419571,2,True,PASS
Canon 40D,FL2,True,0.5,0.2,linear_srgb_unclipped,0.656680569365,0.0303397387729,0.0462016697133,21.644239401,2,True,PASS
Canon 40D,FL2,True,0.5,0.2,chromaticity,0.319124045485,0.0307507155727,0.0963597573035,10.3777762417,2,True,PASS
Canon 40D,FL2,True,0.5,0.35,camera_rgb_wb,0.599574637623,0.0117272984389,0.0195593637607,51.1264073942,2,True,PASS
Canon 40D,FL2,True,0.5,0.35,linear_srgb_unclipped,0.631636355165,0.025228813436,0.0399419907193,25.0363084561,2,True,PASS
Canon 40D,FL2,True,0.5,0.35,chromaticity,0.318653611471,0.0268164495797,0.0841554861277,11.8827666028,2,True,PASS
Canon 40D,FL2,True,0.5,0.5,camera_rgb_wb,0.575216458119,0.010052702383,0.0174763817014,57.2200823425,2,True,PASS
Canon 40D,FL2,True,0.5,0.5,linear_srgb_unclipped,0.610249639597,0.0215133770461,0.0352534039353,28.3660551428,2,True,PASS
Canon 40D,FL2,True,0.5,0.5,chromaticity,0.318342685951,0.0238616229147,0.0749557755454,13.3412000973,2,True,PASS
Canon 40D,FL2,True,0.5,0.65,camera_rgb_wb,0.554027278904,0.00877225567646,0.0158336168822,63.1567637034,2,True,PASS
Canon 40D,FL2,True,0.5,0.65,linear_srgb_unclipped,0.591566074059,0.0186852374079,0.0315860530671,31.6595428329,2,True,PASS
Canon 40D,FL2,True,0.5,0.65,chromaticity,0.318114334943,0.0215427845541,0.0677202571143,14.7666302907,2,True,PASS
Canon 40D,FL2,True,0.5,0.8,camera_rgb_wb,0.535284096227,0.00775980213712,0.0144966050585,68.981668188,2,True,PASS
Canon 40D,FL2,True,0.5,0.8,linear_srgb_unclipped,0.574972329053,0.0164581660247,0.0286242749314,34.9353827266,2,True,PASS
Canon 40D,FL2,True,0.5,0.8,chromaticity,0.317929524402,0.0196632186823,0.061847727792,16.1687427445,2,True,PASS
Canon 40D,FL2,True,0.65,0.2,camera_rgb_wb,0.441399825314,0.00984103572356,0.022295060304,44.8529847583,2,True,PASS
Canon 40D,FL2,True,0.65,0.2,linear_srgb_unclipped,0.482997033916,0.0216455696015,0.0448151191032,22.3138980775,2,True,PASS
Canon 40D,FL2,True,0.65,0.2,chromaticity,0.274075863239,0.0292874794231,0.10685902464,9.358123971,2,True,PASS
Canon 40D,FL2,True,0.65,0.35,camera_rgb_wb,0.422132214928,0.0081966389937,0.0194172316252,51.5006474303,2,True,PASS
Canon 40D,FL2,True,0.65,0.35,linear_srgb_unclipped,0.465807255778,0.0179404195527,0.0385146846258,25.9641227682,2,True,PASS
Canon 40D,FL2,True,0.65,0.35,chromaticity,0.273561487657,0.0254814246556,0.0931469735519,10.7357218584,2,True,PASS
Canon 40D,FL2,True,0.65,0.5,camera_rgb_wb,0.405723516536,0.00699997117444,0.0172530575358,57.960741041,2,True,PASS
Canon 40D,FL2,True,0.65,0.5,linear_srgb_unclipped,0.45107425769,0.0152547026409,0.033818606096,29.5695214984,2,True,PASS
Canon 40D,FL2,True,0.65,0.5,chromaticity,0.273212536739,0.022624377777,0.0828087101967,12.0760243412,2,True,PASS
Canon 40D,FL2,True,0.65,0.65,camera_rgb_wb,0.39142566739,0.00608805844663,0.0155535493807,64.2940061797,2,True,PASS
Canon 40D,FL2,True,0.65,0.65,linear_srgb_unclipped,0.438160617673,0.0132154209403,0.0301611336282,33.1552524625,2,True,PASS
Canon 40D,FL2,True,0.65,0.65,chromaticity,0.272943253492,0.020384282556,0.0746832255246,13.3898876619,2,True,PASS
Canon 40D,FL2,True,0.65,0.8,camera_rgb_wb,0.378758738459,0.00536912709297,0.0141755860599,70.5438206065,2,True,PASS
Canon 40D,FL2,True,0.65,0.8,linear_srgb_unclipped,0.426656370623,0.0116130692122,0.0272187877922,36.7393290118,2,True,PASS
Canon 40D,FL2,True,0.65,0.8,chromaticity,0.272712215169,0.0185705797104,0.0680958852498,14.6851751223,2,True,PASS
Canon 40D,FL2,True,0.8,0.2,camera_rgb_wb,0.316878544401,0.00723454518884,0.0228306564666,43.8007554213,2,True,PASS
Canon 40D,FL2,True,0.8,0.2,linear_srgb_unclipped,0.362366917685,0.0156936814131,0.043308813932,23.0899881389,2,True,PASS
Canon 40D,FL2,True,0.8,0.2,chromaticity,0.238385304133,0.0267852826292,0.112361299815,8.8998614438,2,True,PASS
Canon 40D,FL2,True,0.8,0.35,camera_rgb_wb,0.30361736937,0.00601073429763,0.019797069944,50.5125254812,2,True,PASS
Canon 40D,FL2,True,0.8,0.35,linear_srgb_unclipped,0.350210385611,0.0129772362825,0.0370555437979,26.9865153094,2,True,PASS
Canon 40D,FL2,True,0.8,0.35,chromaticity,0.2375524263,0.0232861530063,0.0980253216901,10.2014457362,2,True,PASS
Canon 40D,FL2,True,0.8,0.5,camera_rgb_wb,0.29230338474,0.00512181461471,0.0175222555814,57.0702781589,2,True,PASS
Canon 40D,FL2,True,0.8,0.5,linear_srgb_unclipped,0.339753266966,0.0110119604325,0.0324116395726,30.8531136711,2,True,PASS
Canon 40D,FL2,True,0.8,0.5,chromaticity,0.236954626309,0.020655077339,0.0871689135628,11.4719796213,2,True,PASS
Canon 40D,FL2,True,0.8,0.65,camera_rgb_wb,0.282428638482,0.00444555619437,0.0157404582562,63.5305518889,2,True,PASS
Canon 40D,FL2,True,0.8,0.65,linear_srgb_unclipped,0.330557906969,0.00952223349149,0.028806551865,34.714324876,2,True,PASS
Canon 40D,FL2,True,0.8,0.65,chromaticity,0.236476767262,0.0185905551032,0.0786147210928,12.7202639162,2,True,PASS
Canon 40D,FL2,True,0.8,0.8,camera_rgb_wb,0.273667068068,0.003913221736,0.0142992058329,69.9339537933,2,True,PASS
Canon 40D,FL2,True,0.8,0.8,linear_srgb_unclipped,0.322342308589,0.00835348908801,0.0259149632717,38.5877452156,2,True,PASS
Canon 40D,FL2,True,0.8,0.8,chromaticity,0.236063020999,0.0169186234198,0.0716699436798,13.9528503674,2,True,PASS
Canon 500D,FL2,True,0.2,0.2,camera_rgb_wb,1.39381790632,0.0257455432756,0.0184712387169,54.1382207943,2,True,PASS
