m,h,shading,specular,illuminant_name,deltae00
0.3,0.9,1.5,0.03,A,0.0162521720674
0.3,0.9,1.5,0.03,FL2,0.00306044550052
0.3,0.9,1.5,0.03,FL11,0.080220250147
0.3,0.9,1.5,0.1,D65,0.0286936643426
0.3,0.9,1.5,0.1,A,0.0143852604785
0.3,0.9,1.5,0.1,FL2,0.00278003159804
0.3,0.9,1.5,0.1,FL11,0.0749237886029
0.3,1.0,0.5,0.0,D65,0.0269718674337
0.3,1.0,0.5,0.0,A,0.0135374393844
0.3,1.0,0.5,0.0,FL2,0.00280810042121
0.3,1.0,0.5,0.0,FL11,0.0657364895586
0.3,1.0,0.5,0.03,D65,0.024038083463
0.3,1.0,0.5,0.03,A,0.0118225462332
0.3,1.0,0.5,0.03,FL2,0.00271085167206
0.3,1.0,0.5,0.03,FL11,0.0620449832109
0.3,1.0,0.5,0.1,D65,0.0202216142649
0.3,1.0,0.5,0.1,A,0.010043440554
0.3,1.0,0.5,0.1,FL2,0.00242426890023
0.3,1.0,0.5,0.1,FL11,0.0562139171529
0.3,1.0,1.0,0.0,D65,0.0312486065994
0.3,1.0,1.0,0.0,A,0.0162108252266
0.3,1.0,1.0,0.0,FL2,0.00353137496074
0.3,1.0,1.0,0.0,FL11,0.0769825404193
0.3,1.0,1.0,0.03,D65,0.028723426776
0.3,1.0,1.0,0.03,A,0.0146390762944
0.3,1.0,1.0,0.03,FL2,0.00327588941745
0.3,1.0,1.0,0.03,FL11,0.0733806756127
0.3,1.0,1.0,0.1,D65,0.0255230780857
0.3,1.0,1.0,0.1,A,0.0125226633583
0.3,1.0,1.0,0.1,FL2,0.00288949594922
0.3,1.0,1.0,0.1,FL11,0.0671935158209
0.3,1.0,1.5,0.0,D65,0.0341508464078
0.3,1.0,1.5,0.0,A,0.0174407033354
0.3,1.0,1.5,0.0,FL2,0.00358266774972
0.3,1.0,1.5,0.0,FL11,0.0840317803129
0.3,1.0,1.5,0.03,D65,0.0321238551008
0.3,1.0,1.5,0.03,A,0.016253670137
0.3,1.0,1.5,0.03,FL2,0.00341576367518
0.3,1.0,1.5,0.03,FL11,0.0813759810002
0.3,1.0,1.5,0.1,D65,0.0288957125054
0.3,1.0,1.5,0.1,A,0.0143554944676
0.3,1.0,1.5,0.1,FL2,0.00312198296066
0.3,1.0,1.5,0.1,FL11,0.0758829721887
0.4,0.0,0.5,0.0,D65,0.0149348806451
0.4,0.0,0.5,0.0,A,0.0080298791384
0.4,0.0,0.5,0.0,FL2,0.00970735196149
0.4,0.0,0.5,0.0,FL11,0.0347324326813
0.4,0.0,0.5,0.03,D65,0.0132583064968
0.4,0.0,0.5,0.03,A,0.00691716636388
0.4,0.0,0.5,0.03,FL2,0.00943442167725
0.4,0.0,0.5,0.03,FL11,0.0338560527589
0.4,0.0,0.5,0.1,D65,0.0113773703069
0.4,0.0,0.5,0.1,A,0.00581806512837
0.4,0.0,0.5,0.1,FL2,0.00899855206515
0.4,0.0,0.5,0.1,FL11,0.032264763233
0.4,0.0,1.0,0.0,D65,0.0172283270988
0.4,0.0,1.0,0.0,A,0.00942334231694
0.4,0.0,1.0,0.0,FL2,0.0112843772528
0.4,0.0,1.0,0.0,FL11,0.0407999256207
0.4,0.0,1.0,0.03,D65,0.015774684395
0.4,0.0,1.0,0.03,A,0.00848709262503
0.4,0.0,1.0,0.03,FL2,0.0108145287634
0.4,0.0,1.0,0.03,FL11,0.0393899767961
0.4,0.0,1.0,0.1,D65,0.0140041196908
0.4,0.0,1.0,0.1,A,0.00727593332797
0.4,0.0,1.0,0.1,FL2,0.0101724065085
0.4,0.0,1.0,0.1,FL11,0.0368615137956
0.4,0.0,1.5,0.0,D65,0.0187877400108
0.4,0.0,1.5,0.0,A,0.0102155783337
0.4,0.0,1.5,0.0,FL2,0.0123350643348
0.4,0.0,1.5,0.0,FL11,0.0445212976009
0.4,0.0,1.5,0.03,D65,0.0176522864341
0.4,0.0,1.5,0.03,A,0.0095025524037
0.4,0.0,1.5,0.03,FL2,0.0119752015363
0.4,0.0,1.5,0.03,FL11,0.0435224554481
0.4,0.0,1.5,0.1,D65,0.015863026846
0.4,0.0,1.5,0.1,A,0.00837889994075
0.4,0.0,1.5,0.1,FL2,0.0112665479998
0.4,0.0,1.5,0.1,FL11,0.0411773599057
0.4,0.1,0.5,0.0,D65,0.0161248396395
0.4,0.1,0.5,0.0,A,0.00859832643823
0.4,0.1,0.5,0.0,FL2,0.00872260595248
0.4,0.1,0.5,0.0,FL11,0.0390733965203
0.4,0.1,0.5,0.03,D65,0.0142608866226
0.4,0.1,0.5,0.03,A,0.00737971979433
0.4,0.1,0.5,0.03,FL2,0.00843415389279
0.4,0.1,0.5,0.03,FL11,0.037899754978
0.4,0.1,0.5,0.1,D65,0.0121873353675
0.4,0.1,0.5,0.1,A,0.00621777938471
0.4,0.1,0.5,0.1,FL2,0.00792970941541
0.4,0.1,0.5,0.1,FL11,0.0358081427108
0.4,0.1,1.0,0.0,D65,0.0186594623481
0.4,0.1,1.0,0.0,A,0.0101608948045
0.4,0.1,1.0,0.0,FL2,0.010154445878
0.4,0.1,1.0,0.0,FL11,0.0459566726698
0.4,0.1,1.0,0.03,D65,0.0170244102572
0.4,0.1,1.0,0.03,A,0.00911145819419
0.4,0.1,1.0,0.03,FL2,0.00968968111291
0.4,0.1,1.0,0.03,FL11,0.0442757152734
0.4,0.1,1.0,0.1,D65,0.0150671188555
0.4,0.1,1.0,0.1,A,0.0077732948578
0.4,0.1,1.0,0.1,FL2,0.00907366468503
0.4,0.1,1.0,0.1,FL11,0.0412540411466
0.4,0.1,1.5,0.0,D65,0.0203648172514
0.4,0.1,1.5,0.0,A,0.0110003043344
0.4,0.1,1.5,0.0,FL2,0.0110890513956
0.4,0.1,1.5,0.0,FL11,0.0501501224796
0.4,0.1,1.5,0.03,D65,0.0190826276694
0.4,0.1,1.5,0.03,A,0.0102005640052
0.4,0.1,1.5,0.03,FL2,0.0107326984363
0.4,0.1,1.5,0.03,FL11,0.0489619473872
0.4,0.1,1.5,0.1,D65,0.0170896226929
0.4,0.1,1.5,0.1,A,0.00895830429269
0.4,0.1,1.5,0.1,FL2,0.0100504750719
0.4,0.1,1.5,0.1,FL11,0.0461862697256
0.4,0.2,0.5,0.0,D65,0.0170820808992
0.4,0.2,0.5,0.0,A,0.00901914774845
0.4,0.2,0.5,0.0,FL2,0.00790118321919
0.4,0.2,0.5,0.0,FL11,0.0425834807755
0.4,0.2,0.5,0.03,D65,0.0150489134885
0.4,0.2,0.5,0.03,A,0.00771637464478
0.4,0.2,0.5,0.03,FL2,0.0075838537153
0.4,0.2,0.5,0.03,FL11,0.0411113820328
0.4,0.2,0.5,0.1,D65,0.012814441419
0.4,0.2,0.5,0.1,A,0.00651963453367
0.4,0.2,0.5,0.1,FL2,0.00701546627743
0.4,0.2,0.5,0.1,FL11,0.0385431834876
0.4,0.2,1.0,0.0,D65,0.0198225261557
0.4,0.2,1.0,0.0,A,0.0107316596107
0.4,0.2,1.0,0.0,FL2,0.00921682097162
0.4,0.2,1.0,0.0,FL11,0.0501305494629
0.4,0.2,1.0,0.03,D65,0.0180235604702
0.4,0.2,1.0,0.03,A,0.00958429443285
0.4,0.2,1.0,0.03,FL2,0.00874887403297
0.4,0.2,1.0,0.03,FL11,0.0482022114518
0.4,0.2,1.0,0.1,D65,0.0159026421374
0.4,0.2,1.0,0.1,A,0.00814080647998
0.4,0.2,1.0,0.1,FL2,0.00814112822876
0.4,0.2,1.0,0.1,FL11,0.0447303349908
0.4,0.2,1.5,0.0,D65,0.0216450691632
0.4,0.2,1.5,0.0,A,0.0115976676054
0.4,0.2,1.5,0.0,FL2,0.010048879761
0.4,0.2,1.5,0.0,FL11,0.0547015717074
0.4,0.2,1.5,0.03,D65,0.0202299429087
0.4,0.2,1.5,0.03,A,0.0107230554814
0.4,0.2,1.5,0.03,FL2,0.00969075880114
0.4,0.2,1.5,0.03,FL11,0.053340713178
0.4,0.2,1.5,0.1,D65,0.0180586365813
0.4,0.2,1.5,0.1,A,0.00938323145043
0.4,0.2,1.5,0.1,FL2,0.00902492378195
0.4,0.2,1.5,0.1,FL11,0.0501782496956
0.4,0.3,0.5,0.0,D65,0.0178624923418
0.4,0.3,0.5,0.0,A,0.00933233576769
0.4,0.3,0.5,0.0,FL2,0.00721669378112
0.4,0.3,0.5,0.0,FL11,0.0454758684161
0.4,0.3,0.5,0.03,D65,0.0156753652396
0.4,0.3,0.5,0.03,A,0.00796363574759
0.4,0.3,0.5,0.03,FL2,0.00686040296886
0.4,0.3,0.5,0.03,FL11,0.0437103363459
0.4,0.3,0.5,0.1,D65,0.0133067416486
0.4,0.3,0.5,0.1,A,0.00675389814683
0.4,0.3,0.5,0.1,FL2,0.00623294798874
0.4,0.3,0.5,0.1,FL11,0.0406945719154
0.4,0.3,1.0,0.0,D65,0.0207810464019
0.4,0.3,1.0,0.0,A,0.0111813553078
0.4,0.3,1.0,0.0,FL2,0.00844200661883
0.4,0.3,1.0,0.0,FL11,0.0535706651091
0.4,0.3,1.0,0.03,D65,0.0188327755897
0.4,0.3,1.0,0.03,A,0.0099486017877
0.4,0.3,1.0,0.03,FL2,0.0079637376188
0.4,0.3,1.0,0.03,FL11,0.0514159564003
0.4,0.3,1.0,0.1,D65,0.0165670462997
0.4,0.3,1.0,0.1,A,0.0084169763027
0.4,0.3,1.0,0.1,FL2,0.00734898630743
0.4,0.3,1.0,0.1,FL11,0.0475315929812
0.4,0.3,1.5,0.0,D65,0.0226986323158
0.4,0.3,1.5,0.0,A,0.0120588422825
0.4,0.3,1.5,0.0,FL2,0.00918308221925
0.4,0.3,1.5,0.0,FL11,0.058449521504
0.4,0.3,1.5,0.03,D65,0.0211618927888
0.4,0.3,1.5,0.03,A,0.0111188845759
0.4,0.3,1.5,0.03,FL2,0.00881836771841
0.4,0.3,1.5,0.03,FL11,0.056930081479
0.4,0.3,1.5,0.1,D65,0.0188330171921
0.4,0.3,1.5,0.1,A,0.00969811035428
0.4,0.3,1.5,0.1,FL2,0.00815980075569
0.4,0.3,1.5,0.1,FL11,0.0534173678162
0.4,0.4,0.5,0.0,D65,0.0185041791707
0.4,0.4,0.5,0.0,A,0.00956484107633
0.4,0.4,0.5,0.0,FL2,0.00665073760444
0.4,0.4,0.5,0.0,FL11,0.0478908917761
0.4,0.4,0.5,0.03,D65,0.0161764737104
0.4,0.4,0.5,0.03,A,0.00814581421469
0.4,0.4,0.5,0.03,FL2,0.00624798415862
0.4,0.4,0.5,0.03,FL11,0.0458404620561
0.4,0.4,0.5,0.1,D65,0.0136966421484
0.4,0.4,0.5,0.1,A,0.00694014003771
0.4,0.4,0.5,0.1,FL2,0.0055660800904
0.4,0.4,0.5,0.1,FL11,0.0424078368995
0.4,0.4,1.0,0.0,D65,0.0215782914585
0.4,0.4,1.0,0.0,A,0.0115406642494
0.4,0.4,1.0,0.0,FL2,0.00780897096108
0.4,0.4,1.0,0.0,FL11,0.0564412588844
0.4,0.4,1.0,0.03,D65,0.0194935493442
0.4,0.4,1.0,0.03,A,0.0102332993422
0.4,0.4,1.0,0.03,FL2,0.00731457142943
0.4,0.4,1.0,0.03,FL11,0.0540793986664
0.4,0.4,1.0,0.1,D65,0.0170989257668
0.4,0.4,1.0,0.1,A,0.0086273961972
0.4,0.4,1.0,0.1,FL2,0.00667966446439
0.4,0.4,1.0,0.1,FL11,0.0498162616672
0.4,0.4,1.5,0.0,D65,0.0235736844104
0.4,0.4,1.5,0.0,A,0.012418595303
0.4,0.4,1.5,0.0,FL2,0.00846950364291
0.4,0.4,1.5,0.0,FL11,0.06157502692
0.4,0.4,1.5,0.03,D65,0.0219249298032
0.4,0.4,1.5,0.03,A,0.0114211412635
0.4,0.4,1.5,0.03,FL2,0.00809381076896
0.4,0.4,1.5,0.03,FL11,0.0599091818237
0.4,0.4,1.5,0.1,D65,0.0194559029669
0.4,0.4,1.5,0.1,A,0.00993280063392
0.4,0.4,1.5,0.1,FL2,0.00743423513385
0.4,0.4,1.5,0.1,FL11,0.0560774732997
0.4,0.5,0.5,0.0,D65,0.0190345572218
0.4,0.5,0.5,0.0,A,0.00973571882233
0.4,0.5,0.5,0.0,FL2,0.00618933980253
0.4,0.5,0.5,0.0,FL11,0.0499266614716
0.4,0.5,0.5,0.03,D65,0.0165783031948
0.4,0.5,0.5,0.03,A,0.00827983817195
0.4,0.5,0.5,0.03,FL2,0.00573497707186
0.4,0.5,0.5,0.03,FL11,0.0476018478652
0.4,0.5,0.5,0.1,D65,0.0140070969367
0.4,0.5,0.5,0.1,A,0.00709155451998
0.4,0.5,0.5,0.1,FL2,0.00500313715403
0.4,0.5,0.5,0.1,FL11,0.0437829810061
0.4,0.5,1.0,0.0,D65,0.0222452657833
0.4,0.5,1.0,0.0,A,0.0118310072225
0.4,0.5,1.0,0.0,FL2,0.0073010838045
0.4,0.5,1.0,0.0,FL11,0.0588572747275
0.4,0.5,1.0,0.03,D65,0.0200357839755
0.4,0.5,1.0,0.03,A,0.0104587198742
0.4,0.5,1.0,0.03,FL2,0.00678649924313
0.4,0.5,1.0,0.03,FL11,0.0563062144556
0.4,0.5,1.0,0.1,D65,0.0175260635208
0.4,0.5,1.0,0.1,A,0.00878981853702
0.4,0.5,1.0,0.1,FL2,0.00612039159351
0.4,0.5,1.0,0.1,FL11,0.0516947768529
0.4,0.5,1.5,0.0,D65,0.0243050971749
0.4,0.5,1.5,0.0,A,0.0127016437301
0.4,0.5,1.5,0.0,FL2,0.0078911935549
0.4,0.5,1.5,0.0,FL11,0.0642051531698
0.4,0.5,1.5,0.03,D65,0.022552639305
0.4,0.5,1.5,0.03,A,0.0116532628677
0.4,0.5,1.5,0.03,FL2,0.00750067100256
0.4,0.5,1.5,0.03,FL11,0.0624035729431
0.4,0.5,1.5,0.1,D65,0.0199583950211
0.4,0.5,1.5,0.1,A,0.0101082669259
0.4,0.5,1.5,0.1,FL2,0.00683275149925
0.4,0.5,1.5,0.1,FL11,0.0582800711631
0.4,0.6,0.5,0.0,D65,0.0194741141203
0.4,0.6,0.5,0.0,A,0.00985890980375
0.4,0.6,0.5,0.0,FL2,0.00582101747569
0.4,0.6,0.5,0.0,FL11,0.0516548613841
0.4,0.6,0.5,0.03,D65,0.0169002845949
0.4,0.6,0.5,0.03,A,0.00837787227907
0.4,0.6,0.5,0.03,FL2,0.00531224179725
0.4,0.6,0.5,0.03,FL11,0.0490672276331
0.4,0.6,0.5,0.1,D65,0.0142549435277
0.4,0.6,0.5,0.1,A,0.00721730360539
0.4,0.6,0.5,0.1,FL2,0.00453528994091
0.4,0.6,0.5,0.1,FL11,0.0448917559254
0.4,0.6,1.0,0.0,D65,0.0228050069613
0.4,0.6,1.0,0.0,A,0.0120676854001
0.4,0.6,1.0,0.0,FL2,0.00690393038445
0.4,0.6,1.0,0.0,FL11,0.060902809454
0.4,0.6,1.0,0.03,D65,0.0204818238173
0.4,0.6,1.0,0.03,A,0.0106396018833
0.4,0.6,1.0,0.03,FL2,0.0063672797239
0.4,0.6,1.0,0.03,FL11,0.0581794949415
0.4,0.6,1.0,0.1,D65,0.0178691753251
0.4,0.6,1.0,0.1,A,0.00891692995448
0.4,0.6,1.0,0.1,FL2,0.00566125096437
0.4,0.6,1.0,0.1,FL11,0.0532474984134
0.4,0.6,1.5,0.0,D65,0.0249190606249
0.4,0.6,1.5,0.0,A,0.0129261300275
0.4,0.6,1.5,0.0,FL2,0.007434096375
0.4,0.6,1.5,0.0,FL11,0.0664330395658
0.4,0.6,1.5,0.03,D65,0.0230702065563
0.4,0.6,1.5,0.03,A,0.0118323795571
0.4,0.6,1.5,0.03,FL2,0.00702555544552
0.4,0.6,1.5,0.03,FL11,0.064505179823
0.4,0.6,1.5,0.1,D65,0.0203637333796
0.4,0.6,1.5,0.1,A,0.0102396845517
0.4,0.6,1.5,0.1,FL2,0.00634307888715
0.4,0.6,1.5,0.1,FL11,0.0601138519839
0.4,0.7,0.5,0.0,D65,0.0198385971182
0.4,0.7,0.5,0.0,A,0.00994487684004
0.4,0.7,0.5,0.0,FL2,0.00553563139527
0.4,0.7,0.5,0.0,FL11,0.0531296267494
0.4,0.7,0.5,0.03,D65,0.0171572921171
0.4,0.7,0.5,0.03,A,0.00844886366966
0.4,0.7,0.5,0.03,FL2,0.00497200141555
0.4,0.7,0.5,0.03,FL11,0.0502912061528
0.4,0.7,0.5,0.1,D65,0.0144528592693
0.4,0.7,0.5,0.1,A,0.00732388921891
0.4,0.7,0.5,0.1,FL2,0.00415551138373
0.4,0.7,0.5,0.1,FL11,0.0457873388555
0.4,0.7,1.0,0.0,D65,0.0232751480792
0.4,0.7,1.0,0.0,A,0.0122617641406
0.4,0.7,1.0,0.0,FL2,0.00660417410995
0.4,0.7,1.0,0.0,FL11,0.0626415787016
0.4,0.7,1.0,0.03,D65,0.0208488142954
0.4,0.7,1.0,0.03,A,0.0107868595462
0.4,0.7,1.0,0.03,FL2,0.00604592621605
0.4,0.7,1.0,0.03,FL11,0.0597619831846
0.4,0.7,1.0,0.1,D65,0.0181441150095
0.4,0.7,1.0,0.1,A,0.00901799289121
0.4,0.7,1.0,0.1,FL2,0.00529387658991
0.4,0.7,1.0,0.1,FL11,0.0545348157584
0.4,0.7,1.5,0.0,D65,0.0254357912277
0.4,0.7,1.5,0.0,A,0.0131056873955
0.4,0.7,1.5,0.0,FL2,0.00708563408194
0.4,0.7,1.5,0.0,FL11,0.0683292106575
0.4,0.7,1.5,0.03,D65,0.0234970367702
0.4,0.7,1.5,0.03,A,0.011971302468
0.4,0.7,1.5,0.03,FL2,0.00665665633246
0.4,0.7,1.5,0.03,FL11,0.066283526217
0.4,0.7,1.5,0.1,D65,0.0206897516689
0.4,0.7,1.5,0.1,A,0.0103382831756
0.4,0.7,1.5,0.1,FL2,0.00595471087061
0.4,0.7,1.5,0.1,FL11,0.0616456883082
0.4,0.8,0.5,0.0,D65,0.0201403754626
0.4,0.8,0.5,0.0,A,0.0100016291028
0.4,0.8,0.5,0.0,FL2,0.00532371494691
0.4,0.8,0.5,0.0,FL11,0.0543928951169
0.4,0.8,0.5,0.03,D65,0.0173609463726
0.4,0.8,0.5,0.03,A,0.008499509516
0.4,0.8,0.5,0.03,FL2,0.00470705332654
0.4,0.8,0.5,0.03,FL11,0.0513158218563
0.4,0.8,0.5,0.1,D65,0.0146105835503
0.4,0.8,0.5,0.1,A,0.00741600294982
0.4,0.8,0.5,0.1,FL2,0.00385761042876
0.4,0.8,0.5,0.1,FL11,0.0465101388271
0.4,0.8,1.0,0.0,D65,0.0236695583596
0.4,0.8,1.0,0.0,A,0.0124213058731
0.4,0.8,1.0,0.0,FL2,0.00638911595456
0.4,0.8,1.0,0.0,FL11,0.0641232742963
0.4,0.8,1.0,0.03,D65,0.0211501773682
0.4,0.8,1.0,0.03,A,0.0109086949242
0.4,0.8,1.0,0.03,FL2,0.0058118576694
0.4,0.8,1.0,0.03,FL11,0.061102256168
0.4,0.8,1.0,0.1,D65,0.0183632610152
0.4,0.8,1.0,0.1,A,0.00909987555096
0.4,0.8,1.0,0.1,FL2,0.00501050771565
0.4,0.8,1.0,0.1,FL11,0.0556032520346
0.4,0.8,1.5,0.0,D65,0.0258712280897
0.4,0.8,1.5,0.0,A,0.0132507439839
0.4,0.8,1.5,0.0,FL2,0.00683386712849
0.4,0.8,1.5,0.0,FL11,0.0699484167612
0.4,0.8,1.5,0.03,D65,0.0238483978216
0.4,0.8,1.5,0.03,A,0.0120797785447
0.4,0.8,1.5,0.03,FL2,0.00638284199781
0.4,0.8,1.5,0.03,FL11,0.0677925240174
0.4,0.8,1.5,0.1,D65,0.0209504181149
0.4,0.8,1.5,0.1,A,0.0104125082401
0.4,0.8,1.5,0.1,FL2,0.00565791306774
0.4,0.8,1.5,0.1,FL11,0.0629272763329
0.4,0.9,0.5,0.0,D65,0.0203893341503
0.4,0.9,0.5,0.0,A,0.0100353943125
0.4,0.9,0.5,0.0,FL2,0.00517615075892
0.4,0.9,0.5,0.0,FL11,0.0554778172292
0.4,0.9,0.5,0.03,D65,0.0175204740892
0.4,0.9,0.5,0.03,A,0.00853489044542
0.4,0.9,0.5,0.03,FL2,0.00451023878459
0.4,0.9,0.5,0.03,FL11,0.0521740914555
0.4,0.9,0.5,0.1,D65,0.0147357193324
0.4,0.9,0.5,0.1,A,0.00749707484649
0.4,0.9,0.5,0.1,FL2,0.00363536866833
0.4,0.9,0.5,0.1,FL11,0.0470914771153
0.4,0.9,1.0,0.0,D65,0.0239994274788
0.4,0.9,1.0,0.0,A,0.0125522449934
0.4,0.9,1.0,0.0,FL2,0.00624667974486
0.4,0.9,1.0,0.0,FL11,0.0653875979584
0.4,0.9,1.0,0.03,D65,0.0213965835429
0.4,0.9,1.0,0.03,A,0.0110113300072
0.4,0.9,1.0,0.03,FL2,0.00565448898634
0.4,0.9,1.0,0.03,FL11,0.0622386742951
0.4,0.9,1.0,0.1,D65,0.0185364327024
0.4,0.9,1.0,0.1,A,0.00916772772715
0.4,0.9,1.0,0.1,FL2,0.00480333890803
0.4,0.9,1.0,0.1,FL11,0.0564893608178
0.4,0.9,1.5,0.0,D65,0.0262381512383
0.4,0.9,1.5,0.0,A,0.0133693854636
0.4,0.9,1.5,0.0,FL2,0.00666710684788
0.4,0.9,1.5,0.0,FL11,0.0713340095203
0.4,0.9,1.5,0.03,D65,0.0241365040229
0.4,0.9,1.5,0.03,A,0.0121653198749
0.4,0.9,1.5,0.03,FL2,0.00619317385115
0.4,0.9,1.5,0.03,FL11,0.0690748136852
0.4,0.9,1.5,0.1,D65,0.0211568528168
0.4,0.9,1.5,0.1,A,0.0104687867273
0.4,0.9,1.5,0.1,FL2,0.00544309730639
0.4,0.9,1.5,0.1,FL11,0.0639993776134
0.4,1.0,0.5,0.0,D65,0.0205934848223
0.4,1.0,0.5,0.0,A,0.0100510765649
0.4,1.0,0.5,0.0,FL2,0.00508410779244
0.4,1.0,0.5,0.0,FL11,0.0564110313454
0.4,1.0,0.5,0.03,D65,0.017643298113
0.4,1.0,0.5,0.03,A,0.00855890020124
0.4,1.0,0.5,0.03,FL2,0.00437417066644
0.4,1.0,0.5,0.03,FL11,0.0528923708537
0.4,1.0,0.5,0.1,D65,0.0148342793232
0.4,1.0,0.5,0.1,A,0.00756963950154
0.4,1.0,0.5,0.1,FL2,0.00348188961354
0.4,1.0,0.5,0.1,FL11,0.0475560248491
0.4,1.0,1.0,0.0,D65,0.0242739801425
0.4,1.0,1.0,0.0,A,0.0126590453212
0.4,1.0,1.0,0.0,FL2,0.00616558025071
0.4,1.0,1.0,0.0,FL11,0.0664668793144
0.4,1.0,1.0,0.03,D65,0.0215966198038
0.4,1.0,1.0,0.03,A,0.0110995068016
0.4,1.0,1.0,0.03,FL2,0.0055631925033
0.4,1.0,1.0,0.03,FL11,0.0632020215412
0.4,1.0,1.0,0.1,D65,0.018671520068
0.4,1.0,1.0,0.1,A,0.00922544025726
0.4,1.0,1.0,0.1,FL2,0.00466418406209
0.4,1.0,1.0,0.1,FL11,0.0572223259113
0.4,1.0,1.5,0.0,D65,0.0265469492293
0.4,1.0,1.5,0.0,A,0.0134679466964
0.4,1.0,1.5,0.0,FL2,0.00657388079801
0.4,1.0,1.5,0.0,FL11,0.0725208692893
0.4,1.0,1.5,0.03,D65,0.0243712603848
0.4,1.0,1.5,0.03,A,0.0122337721285
0.4,1.0,1.5,0.03,FL2,0.00607678486391
0.4,1.0,1.5,0.03,FL11,0.0701646663838
0.4,1.0,1.5,0.1,D65,0.0213180263692
0.4,1.0,1.5,0.1,A,0.010512050596
0.4,1.0,1.5,0.1,FL2,0.00530054689953
0.4,1.0,1.5,0.1,FL11,0.0648946516117
0.5,0.0,0.5,0.0,D65,0.0117179437466
0.5,0.0,0.5,0.0,A,0.00597229139353
0.5,0.0,0.5,0.0,FL2,0.0119848455697
0.5,0.0,0.5,0.0,FL11,0.0301821630726
0.5,0.0,0.5,0.03,D65,0.00988105127475
0.5,0.0,0.5,0.03,A,0.00487464264476
0.5,0.0,0.5,0.03,FL2,0.0113849928634
0.5,0.0,0.5,0.03,FL11,0.0294026532786
0.5,0.0,0.5,0.1,D65,0.0083284712723
0.5,0.0,0.5,0.1,A,0.00413228320373
0.5,0.0,0.5,0.1,FL2,0.0105992842302
0.5,0.0,0.5,0.1,FL11,0.0277382111326
0.5,0.0,1.0,0.0,D65,0.013667037601
0.5,0.0,1.0,0.0,A,0.0072205484362
0.5,0.0,1.0,0.0,FL2,0.0140171409367
0.5,0.0,1.0,0.0,FL11,0.0357529506247
0.5,0.0,1.0,0.03,D65,0.0120542381513
0.5,0.0,1.0,0.03,A,0.00623773284568
0.5,0.0,1.0,0.03,FL2,0.0132221952046
0.5,0.0,1.0,0.03,FL11,0.0345460992966
0.5,0.0,1.0,0.1,D65,0.0103944776347
0.5,0.0,1.0,0.1,A,0.00515365855684
0.5,0.0,1.0,0.1,FL2,0.012253162008
0.5,0.0,1.0,0.1,FL11,0.0320607015292
0.5,0.0,1.5,0.0,D65,0.0149092343025
0.5,0.0,1.5,0.0,A,0.00777555680784
0.5,0.0,1.5,0.0,FL2,0.0153094520455
0.5,0.0,1.5,0.0,FL11,0.0389525328143
0.5,0.0,1.5,0.03,D65,0.013636972813
0.5,0.0,1.5,0.03,A,0.00701073738839
0.5,0.0,1.5,0.03,FL2,0.014713728365
0.5,0.0,1.5,0.03,FL11,0.0381709401711
0.5,0.0,1.5,0.1,D65,0.0118954538465
0.5,0.0,1.5,0.1,A,0.00597087820813
0.5,0.0,1.5,0.1,FL2,0.0136229295088
0.5,0.0,1.5,0.1,FL11,0.0359027325748
0.5,0.1,0.5,0.0,D65,0.0126250112379
0.5,0.1,0.5,0.0,A,0.0063955844776
0.5,0.1,0.5,0.0,FL2,0.0111207024965
0.5,0.1,0.5,0.0,FL11,0.0339577352338
0.5,0.1,0.5,0.03,D65,0.0106200992564
0.5,0.1,0.5,0.03,A,0.00522807166861
0.5,0.1,0.5,0.03,FL2,0.0104826533195
0.5,0.1,0.5,0.03,FL11,0.0329100756415
0.5,0.1,0.5,0.1,D65,0.00893860851927
0.5,0.1,0.5,0.1,A,0.00447896697959
0.5,0.1,0.5,0.1,FL2,0.00958959618199
0.5,0.1,0.5,0.1,FL11,0.0307201648662
0.5,0.1,1.0,0.0,D65,0.0147745466791
0.5,0.1,1.0,0.0,A,0.00781840695651
0.5,0.1,1.0,0.0,FL2,0.0130193001524
0.5,0.1,1.0,0.0,FL11,0.0402146663474
0.5,0.1,1.0,0.03,D65,0.0129887351059
0.5,0.1,1.0,0.03,A,0.00674135864289
0.5,0.1,1.0,0.03,FL2,0.0122066555374
0.5,0.1,1.0,0.03,FL11,0.0387896839074
0.5,0.1,1.0,0.1,D65,0.0111820502065
0.5,0.1,1.0,0.1,A,0.0055572979165
0.5,0.1,1.0,0.1,FL2,0.0112530593033
0.5,0.1,1.0,0.1,FL11,0.0358302917639
0.5,0.1,1.5,0.0,D65,0.0161330002563
0.5,0.1,1.5,0.0,A,0.00840693674593
0.5,0.1,1.5,0.0,FL2,0.0142161229688
0.5,0.1,1.5,0.0,FL11,0.0438494809625
0.5,0.1,1.5,0.03,D65,0.0147100352877
0.5,0.1,1.5,0.03,A,0.00755700288843
0.5,0.1,1.5,0.03,FL2,0.013597029817
0.5,0.1,1.5,0.03,FL11,0.0429036551816
0.5,0.1,1.5,0.1,D65,0.0127950036733
0.5,0.1,1.5,0.1,A,0.00642075200523
0.5,0.1,1.5,0.1,FL2,0.0125119226987
0.5,0.1,1.5,0.1,FL11,0.0402076192803
0.5,0.2,0.5,0.0,D65,0.0133568295149
0.5,0.2,0.5,0.0,A,0.00671415650422
0.5,0.2,0.5,0.0,FL2,0.0103954338024
