index,m,h,shading,specular,exposure,illuminant_name,camera_name
6937,0.5,0.5,1.5,0.03,1.0,FL11,Point Grey Grasshopper 50S5C
6938,0.5,0.5,1.5,0.03,1.0,FL11,Canon 1DMarkIII
6939,0.5,0.5,1.5,0.03,1.0,FL11,SONY NEX-5N
6940,0.5,0.5,1.5,0.03,2.0,D65,Canon 5DMarkII
6941,0.5,0.5,1.5,0.03,2.0,D65,Nokia N900
6942,0.5,0.5,1.5,0.03,2.0,D65,Point Grey Grasshopper 50S5C
6943,0.5,0.5,1.5,0.03,2.0,D65,Canon 1DMarkIII
6944,0.5,0.5,1.5,0.03,2.0,D65,SONY NEX-5N
6945,0.5,0.5,1.5,0.03,2.0,A,Canon 5DMarkII
6946,0.5,0.5,1.5,0.03,2.0,A,Nokia N900
6947,0.5,0.5,1.5,0.03,2.0,A,Point Grey Grasshopper 50S5C
6948,0.5,0.5,1.5,0.03,2.0,A,Canon 1DMarkIII
6949,0.5,0.5,1.5,0.03,2.0,A,SONY NEX-5N
6950,0.5,0.5,1.5,0.03,2.0,FL2,Canon 5DMarkII
6951,0.5,0.5,1.5,0.03,2.0,FL2,Nokia N900
6952,0.5,0.5,1.5,0.03,2.0,FL2,Point Grey Grasshopper 50S5C
6953,0.5,0.5,1.5,0.03,2.0,FL2,Canon 1DMarkIII
6954,0.5,0.5,1.5,0.03,2.0,FL2,SONY NEX-5N
6955,0.5,0.5,1.5,0.03,2.0,FL11,Canon 5DMarkII
6956,0.5,0.5,1.5,0.03,2.0,FL11,Nokia N900
6957,0.5,0.5,1.5,0.03,2.0,FL11,Point Grey Grasshopper 50S5C
6958,0.5,0.5,1.5,0.03,2.0,FL11,Canon 1DMarkIII
6959,0.5,0.5,1.5,0.03,2.0,FL11,SONY NEX-5N
6960,0.5,0.5,1.5,0.1,0.5,D65,Canon 5DMarkII
6961,0.5,0.5,1.5,0.1,0.5,D65,Nokia N900
6962,0.5,0.5,1.5,0.1,0.5,D65,Point Grey Grasshopper 50S5C
6963,0.5,0.5,1.5,0.1,0.5,D65,Canon 1DMarkIII
6964,0.5,0.5,1.5,0.1,0.5,D65,SONY NEX-5N
6965,0.5,0.5,1.5,0.1,0.5,A,Canon 5DMarkII
6966,0.5,0.5,1.5,0.1,0.5,A,Nokia N900
6967,0.5,0.5,1.5,0.1,0.5,A,Point Grey Grasshopper 50S5C
6968,0.5,0.5,1.5,0.1,0.5,A,Canon 1DMarkIII
6969,0.5,0.5,1.5,0.1,0.5,A,SONY NEX-5N
6970,0.5,0.5,1.5,0.1,0.5,FL2,Canon 5DMarkII
6971,0.5,0.5,1.5,0.1,0.5,FL2,Nokia N900
6972,0.5,0.5,1.5,0.1,0.5,FL2,Point Grey Grasshopper 50S5C
6973,0.5,0.5,1.5,0.1,0.5,FL2,Canon 1DMarkIII
6974,0.5,0.5,1.5,0.1,0.5,FL2,SONY NEX-5N
6975,0.5,0.5,1.5,0.1,0.5,FL11,Canon 5DMarkII
6976,0.5,0.5,1.5,0.1,0.5,FL11,Nokia N900
6977,0.5,0.5,1.5,0.1,0.5,FL11,Point Grey Grasshopper 50S5C
6978,0.5,0.5,1.5,0.1,0.5,FL11,Canon 1DMarkIII
6979,0.5,0.5,1.5,0.1,0.5,FL11,SONY NEX-5N
6980,0.5,0.5,1.5,0.1,1.0,D65,Canon 5DMarkII
6981,0.5,0.5,1.5,0.1,1.0,D65,Nokia N900
6982,0.5,0.5,1.5,0.1,1.0,D65,Point Grey Grasshopper 50S5C
6983,0.5,0.5,1.5,0.1,1.0,D65,Canon 1DMarkIII
6984,0.5,0.5,1.5,0.1,1.0,D65,SONY NEX-5N
6985,0.5,0.5,1.5,0.1,1.0,A,Canon 5DMarkII
6986,0.5,0.5,1.5,0.1,1.0,A,Nokia N900
6987,0.5,0.5,1.5,0.1,1.0,A,Point Grey Grasshopper 50S5C
6988,0.5,0.5,1.5,0.1,1.0,A,Canon 1DMarkIII
6989,0.5,0.5,1.5,0.1,1.0,A,SONY NEX-5N
6990,0.5,0.5,1.5,0.1,1.0,FL2,Canon 5DMarkII
6991,0.5,0.5,1.5,0.1,1.0,FL2,Nokia N900
6992,0.5,0.5,1.5,0.1,1.0,FL2,Point Grey Grasshopper 50S5C
6993,0.5,0.5,1.5,0.1,1.0,FL2,Canon 1DMarkIII
6994,0.5,0.5,1.5,0.1,1.0,FL2,SONY NEX-5N
6995,0.5,0.5,1.5,0.1,1.0,FL11,Canon 5DMarkII
6996,0.5,0.5,1.5,0.1,1.0,FL11,Nokia N900
6997,0.5,0.5,1.5,0.1,1.0,FL11,Point Grey Grasshopper 50S5C
6998,0.5,0.5,1.5,0.1,1.0,FL11,Canon 1DMarkIII
6999,0.5,0.5,1.5,0.1,1.0,FL11,SONY NEX-5N
7000,0.5,0.5,1.5,0.1,2.0,D65,Canon 5DMarkII
7001,0.5,0.5,1.5,0.1,2.0,D65,Nokia N900
7002,0.5,0.5,1.5,0.1,2.0,D65,Point Grey Grasshopper 50S5C
7003,0.5,0.5,1.5,0.1,2.0,D65,Canon 1DMarkIII
7004,0.5,0.5,1.5,0.1,2.0,D65,SONY NEX-5N
7005,0.5,0.5,1.5,0.1,2.0,A,Canon 5DMarkII
7006,0.5,0.5,1.5,0.1,2.0,A,Nokia N900
7007,0.5,0.5,1.5,0.1,2.0,A,Point Grey Grasshopper 50S5C
7008,0.5,0.5,1.5,0.1,2.0,A,Canon 1DMarkIII
7009,0.5,0.5,1.5,0.1,2.0,A,SONY NEX-5N
7010,0.5,0.5,1.5,0.1,2.0,FL2,Canon 5DMarkII
7011,0.5,0.5,1.5,0.1,2.0,FL2,Nokia N900
7012,0.5,0.5,1.5,0.1,2.0,FL2,Point Grey Grasshopper 50S5C
7013,0.5,0.5,1.5,0.1,2.0,FL2,Canon 1DMarkIII
7014,0.5,0.5,1.5,0.1,2.0,FL2,SONY NEX-5N
7015,0.5,0.5,1.5,0.1,2.0,FL11,Canon 5DMarkII
7016,0.5,0.5,1.5,0.1,2.0,FL11,Nokia N900
7017,0.5,0.5,1.5,0.1,2.0,FL11,Point Grey Grasshopper 50S5C
7018,0.5,0.5,1.5,0.1,2.0,FL11,Canon 1DMarkIII
7019,0.5,0.5,1.5,0.1,2.0,FL11,SONY NEX-5N
7020,0.5,0.8,0.5,0.0,0.5,D65,Canon 5DMarkII
7021,0.5,0.8,0.5,0.0,0.5,D65,Nokia N900
7022,0.5,0.8,0.5,0.0,0.5,D65,Point Grey Grasshopper 50S5C
7023,0.5,0.8,0.5,0.0,0.5,D65,Canon 1DMarkIII
7024,0.5,0.8,0.5,0.0,0.5,D65,SONY NEX-5N
7025,0.5,0.8,0.5,0.0,0.5,A,Canon 5DMarkII
7026,0.5,0.8,0.5,0.0,0.5,A,Nokia N900
7027,0.5,0.8,0.5,0.0,0.5,A,Point Grey Grasshopper 50S5C
7028,0.5,0.8,0.5,0.0,0.5,A,Canon 1DMarkIII
7029,0.5,0.8,0.5,0.0,0.5,A,SONY NEX-5N
7030,0.5,0.8,0.5,0.0,0.5,FL2,Canon 5DMarkII
7031,0.5,0.8,0.5,0.0,0.5,FL2,Nokia N900
7032,0.5,0.8,0.5,0.0,0.5,FL2,Point Grey Grasshopper 50S5C
7033,0.5,0.8,0.5,0.0,0.5,FL2,Canon 1DMarkIII
7034,0.5,0.8,0.5,0.0,0.5,FL2,SONY NEX-5N
7035,0.5,0.8,0.5,0.0,0.5,FL11,Canon 5DMarkII
7036,0.5,0.8,0.5,0.0,0.5,FL11,Nokia N900
7037,0.5,0.8,0.5,0.0,0.5,FL11,Point Grey Grasshopper 50S5C
7038,0.5,0.8,0.5,0.0,0.5,FL11,Canon 1DMarkIII
7039,0.5,0.8,0.5,0.0,0.5,FL11,SONY NEX-5N
7040,0.5,0.8,0.5,0.0,1.0,D65,Canon 5DMarkII
7041,0.5,0.8,0.5,0.0,1.0,D65,Nokia N900
7042,0.5,0.8,0.5,0.0,1.0,D65,Point Grey Grasshopper 50S5C
7043,0.5,0.8,0.5,0.0,1.0,D65,Canon 1DMarkIII
7044,0.5,0.8,0.5,0.0,1.0,D65,SONY NEX-5N
7045,0.5,0.8,0.5,0.0,1.0,A,Canon 5DMarkII
7046,0.5,0.8,0.5,0.0,1.0,A,Nokia N900
7047,0.5,0.8,0.5,0.0,1.0,A,Point Grey Grasshopper 50S5C
7048,0.5,0.8,0.5,0.0,1.0,A,Canon 1DMarkIII
7049,0.5,0.8,0.5,0.0,1.0,A,SONY NEX-5N
7050,0.5,0.8,0.5,0.0,1.0,FL2,Canon 5DMarkII
7051,0.5,0.8,0.5,0.0,1.0,FL2,Nokia N900
7052,0.5,0.8,0.5,0.0,1.0,FL2,Point Grey Grasshopper 50S5C
7053,0.5,0.8,0.5,0.0,1.0,FL2,Canon 1DMarkIII
7054,0.5,0.8,0.5,0.0,1.0,FL2,SONY NEX-5N
7055,0.5,0.8,0.5,0.0,1.0,FL11,Canon 5DMarkII
7056,0.5,0.8,0.5,0.0,1.0,FL11,Nokia N900
7057,0.5,0.8,0.5,0.0,1.0,FL11,Point Grey Grasshopper 50S5C
7058,0.5,0.8,0.5,0.0,1.0,FL11,Canon 1DMarkIII
7059,0.5,0.8,0.5,0.0,1.0,FL11,SONY NEX-5N
7060,0.5,0.8,0.5,0.0,2.0,D65,Canon 5DMarkII
7061,0.5,0.8,0.5,0.0,2.0,D65,Nokia N900
7062,0.5,0.8,0.5,0.0,2.0,D65,Point Grey Grasshopper 50S5C
7063,0.5,0.8,0.5,0.0,2.0,D65,Canon 1DMarkIII
7064,0.5,0.8,0.5,0.0,2.0,D65,SONY NEX-5N
7065,0.5,0.8,0.5,0.0,2.0,A,Canon 5DMarkII
7066,0.5,0.8,0.5,0.0,2.0,A,Nokia N900
7067,0.5,0.8,0.5,0.0,2.0,A,Point Grey Grasshopper 50S5C
7068,0.5,0.8,0.5,0.0,2.0,A,Canon 1DMarkIII
7069,0.5,0.8,0.5,0.0,2.0,A,SONY NEX-5N
7070,0.5,0.8,0.5,0.0,2.0,FL2,Canon 5DMarkII
7071,0.5,0.8,0.5,0.0,2.0,FL2,Nokia N900
7072,0.5,0.8,0.5,0.0,2.0,FL2,Point Grey Grasshopper 50S5C
7073,0.5,0.8,0.5,0.0,2.0,FL2,Canon 1DMarkIII
7074,0.5,0.8,0.5,0.0,2.0,FL2,SONY NEX-5N
7075,0.5,0.8,0.5,0.0,2.0,FL11,Canon 5DMarkII
7076,0.5,0.8,0.5,0.0,2.0,FL11,Nokia N900
7077,0.5,0.8,0.5,0.0,2.0,FL11,Point Grey Grasshopper 50S5C
7078,0.5,0.8,0.5,0.0,2.0,FL11,Canon 1DMarkIII
7079,0.5,0.8,0.5,0.0,2.0,FL11,SONY NEX-5N
7080,0.5,0.8,0.5,0.03,0.5,D65,Canon 5DMarkII
7081,0.5,0.8,0.5,0.03,0.5,D65,Nokia N900
7082,0.5,0.8,0.5,0.03,0.5,D65,Point Grey Grasshopper 50S5C
7083,0.5,0.8,0.5,0.03,0.5,D65,Canon 1DMarkIII
7084,0.5,0.8,0.5,0.03,0.5,D65,SONY NEX-5N
7085,0.5,0.8,0.5,0.03,0.5,A,Canon 5DMarkII
7086,0.5,0.8,0.5,0.03,0.5,A,Nokia N900
7087,0.5,0.8,0.5,0.03,0.5,A,Point Grey Grasshopper 50S5C
7088,0.5,0.8,0.5,0.03,0.5,A,Canon 1DMarkIII
7089,0.5,0.8,0.5,0.03,0.5,A,SONY NEX-5N
7090,0.5,0.8,0.5,0.03,0.5,FL2,Canon 5DMarkII
7091,0.5,0.8,0.5,0.03,0.5,FL2,Nokia N900
7092,0.5,0.8,0.5,0.03,0.5,FL2,Point Grey Grasshopper 50S5C
7093,0.5,0.8,0.5,0.03,0.5,FL2,Canon 1DMarkIII
7094,0.5,0.8,0.5,0.03,0.5,FL2,SONY NEX-5N
7095,0.5,0.8,0.5,0.03,0.5,FL11,Canon 5DMarkII
7096,0.5,0.8,0.5,0.03,0.5,FL11,Nokia N900
7097,0.5,0.8,0.5,0.03,0.5,FL11,Point Grey Grasshopper 50S5C
7098,0.5,0.8,0.5,0.03,0.5,FL11,Canon 1DMarkIII
7099,0.5,0.8,0.5,0.03,0.5,FL11,SONY NEX-5N
7100,0.5,0.8,0.5,0.03,1.0,D65,Canon 5DMarkII
7101,0.5,0.8,0.5,0.03,1.0,D65,Nokia N900
7102,0.5,0.8,0.5,0.03,1.0,D65,Point Grey Grasshopper 50S5C
7103,0.5,0.8,0.5,0.03,1.0,D65,Canon 1DMarkIII
7104,0.5,0.8,0.5,0.03,1.0,D65,SONY NEX-5N
7105,0.5,0.8,0.5,0.03,1.0,A,Canon 5DMarkII
7106,0.5,0.8,0.5,0.03,1.0,A,Nokia N900
7107,0.5,0.8,0.5,0.03,1.0,A,Point Grey Grasshopper 50S5C
7108,0.5,0.8,0.5,0.03,1.0,A,Canon 1DMarkIII
7109,0.5,0.8,0.5,0.03,1.0,A,SONY NEX-5N
7110,0.5,0.8,0.5,0.03,1.0,FL2,Canon 5DMarkII
7111,0.5,0.8,0.5,0.03,1.0,FL2,Nokia N900
7112,0.5,0.8,0.5,0.03,1.0,FL2,Point Grey Grasshopper 50S5C
7113,0.5,0.8,0.5,0.03,1.0,FL2,Canon 1DMarkIII
7114,0.5,0.8,0.5,0.03,1.0,FL2,SONY NEX-5N
7115,0.5,0.8,0.5,0.03,1.0,FL11,Canon 5DMarkII
7116,0.5,0.8,0.5,0.03,1.0,FL11,Nokia N900
7117,0.5,0.8,0.5,0.03,1.0,FL11,Point Grey Grasshopper 50S5C
7118,0.5,0.8,0.5,0.03,1.0,FL11,Canon 1DMarkIII
7119,0.5,0.8,0.5,0.03,1.0,FL11,SONY NEX-5N
7120,0.5,0.8,0.5,0.03,2.0,D65,Canon 5DMarkII
7121,0.5,0.8,0.5,0.03,2.0,D65,Nokia N900
7122,0.5,0.8,0.5,0.03,2.0,D65,Point Grey Grasshopper 50S5C
7123,0.5,0.8,0.5,0.03,2.0,D65,Canon 1DMarkIII
7124,0.5,0.8,0.5,0.03,2.0,D65,SONY NEX-5N
7125,0.5,0.8,0.5,0.03,2.0,A,Canon 5DMarkII
7126,0.5,0.8,0.5,0.03,2.0,A,Nokia N900
7127,0.5,0.8,0.5,0.03,2.0,A,Point Grey Grasshopper 50S5C
7128,0.5,0.8,0.5,0.03,2.0,A,Canon 1DMarkIII
7129,0.5,0.8,0.5,0.03,2.0,A,SONY NEX-5N
7130,0.5,0.8,0.5,0.03,2.0,FL2,Canon 5DMarkII
7131,0.5,0.8,0.5,0.03,2.0,FL2,Nokia N900
7132,0.5,0.8,0.5,0.03,2.0,FL2,Point Grey Grasshopper 50S5C
7133,0.5,0.8,0.5,0.03,2.0,FL2,Canon 1DMarkIII
7134,0.5,0.8,0.5,0.03,2.0,FL2,SONY NEX-5N
7135,0.5,0.8,0.5,0.03,2.0,FL11,Canon 5DMarkII
7136,0.5,0.8,0.5,0.03,2.0,FL11,Nokia N900
7137,0.5,0.8,0.5,0.03,2.0,FL11,Point Grey Grasshopper 50S5C
7138,0.5,0.8,0.5,0.03,2.0,FL11,Canon 1DMarkIII
7139,0.5,0.8,0.5,0.03,2.0,FL11,SONY NEX-5N
7140,0.5,0.8,0.5,0.1,0.5,D65,Canon 5DMarkII
7141,0.5,0.8,0.5,0.1,0.5,D65,Nokia N900
7142,0.5,0.8,0.5,0.1,0.5,D65,Point Grey Grasshopper 50S5C
7143,0.5,0.8,0.5,0.1,0.5,D65,Canon 1DMarkIII
7144,0.5,0.8,0.5,0.1,0.5,D65,SONY NEX-5N
7145,0.5,0.8,0.5,0.1,0.5,A,Canon 5DMarkII
7146,0.5,0.8,0.5,0.1,0.5,A,Nokia N900
7147,0.5,0.8,0.5,0.1,0.5,A,Point Grey Grasshopper 50S5C
7148,0.5,0.8,0.5,0.1,0.5,A,Canon 1DMarkIII
7149,0.5,0.8,0.5,0.1,0.5,A,SONY NEX-5N
7150,0.5,0.8,0.5,0.1,0.5,FL2,Canon 5DMarkII
7151,0.5,0.8,0.5,0.1,0.5,FL2,Nokia N900
7152,0.5,0.8,0.5,0.1,0.5,FL2,Point Grey Grasshopper 50S5C
7153,0.5,0.8,0.5,0.1,0.5,FL2,Canon 1DMarkIII
7154,0.5,0.8,0.5,0.1,0.5,FL2,SONY NEX-5N
7155,0.5,0.8,0.5,0.1,0.5,FL11,Canon 5DMarkII
7156,0.5,0.8,0.5,0.1,0.5,FL11,Nokia N900
7157,0.5,0.8,0.5,0.1,0.5,FL11,Point Grey Grasshopper 50S5C
7158,0.5,0.8,0.5,0.1,0.5,FL11,Canon 1DMarkIII
7159,0.5,0.8,0.5,0.1,0.5,FL11,SONY NEX-5N
7160,0.5,0.8,0.5,0.1,1.0,D65,Canon 5DMarkII
7161,0.5,0.8,0.5,0.1,1.0,D65,Nokia N900
7162,0.5,0.8,0.5,0.1,1.0,D65,Point Grey Grasshopper 50S5C
7163,0.5,0.8,0.5,0.1,1.0,D65,Canon 1DMarkIII
7164,0.5,0.8,0.5,0.1,1.0,D65,SONY NEX-5N
7165,0.5,0.8,0.5,0.1,1.0,A,Canon 5DMarkII
7166,0.5,0.8,0.5,0.1,1.0,A,Nokia N900
7167,0.5,0.8,0.5,0.1,1.0,A,Point Grey Grasshopper 50S5C
7168,0.5,0.8,0.5,0.1,1.0,A,Canon 1DMarkIII
7169,0.5,0.8,0.5,0.1,1.0,A,SONY NEX-5N
7170,0.5,0.8,0.5,0.1,1.0,FL2,Canon 5DMarkII
7171,0.5,0.8,0.5,0.1,1.0,FL2,Nokia N900
7172,0.5,0.8,0.5,0.1,1.0,FL2,Point Grey Grasshopper 50S5C
7173,0.5,0.8,0.5,0.1,1.0,FL2,Canon 1DMarkIII
7174,0.5,0.8,0.5,0.1,1.0,FL2,SONY NEX-5N
7175,0.5,0.8,0.5,0.1,1.0,FL11,Canon 5DMarkII
7176,0.5,0.8,0.5,0.1,1.0,FL11,Nokia N900
7177,0.5,0.8,0.5,0.1,1.0,FL11,Point Grey Grasshopper 50S5C
7178,0.5,0.8,0.5,0.1,1.0,FL11,Canon 1DMarkIII
7179,0.5,0.8,0.5,0.1,1.0,FL11,SONY NEX-5N
7180,0.5,0.8,0.5,0.1,2.0,D65,Canon 5DMarkII
7181,0.5,0.8,0.5,0.1,2.0,D65,Nokia N900
7182,0.5,0.8,0.5,0.1,2.0,D65,Point Grey Grasshopper 50S5C
7183,0.5,0.8,0.5,0.1,2.0,D65,Canon 1DMarkIII
7184,0.5,0.8,0.5,0.1,2.0,D65,SONY NEX-5N
7185,0.5,0.8,0.5,0.1,2.0,A,Canon 5DMarkII
7186,0.5,0.8,0.5,0.1,2.0,A,Nokia N900
7187,0.5,0.8,0.5,0.1,2.0,A,Point Grey Grasshopper 50S5C
7188,0.5,0.8,0.5,0.1,2.0,A,Canon 1DMarkIII
7189,0.5,0.8,0.5,0.1,2.0,A,SONY NEX-5N
7190,0.5,0.8,0.5,0.1,2.0,FL2,Canon 5DMarkII
7191,0.5,0.8,0.5,0.1,2.0,FL2,Nokia N900
7192,0.5,0.8,0.5,0.1,2.0,FL2,Point Grey Grasshopper 50S5C
7193,0.5,0.8,0.5,0.1,2.0,FL2,Canon 1DMarkIII
7194,0.5,0.8,0.5,0.1,2.0,FL2,SONY NEX-5N
7195,0.5,0.8,0.5,0.1,2.0,FL11,Canon 5DMarkII
7196,0.5,0.8,0.5,0.1,2.0,FL11,Nokia N900
7197,0.5,0.8,0.5,0.1,2.0,FL11,Point Grey Grasshopper 50S5C
7198,0.5,0.8,0.5,0.1,2.0,FL11,Canon 1DMarkIII
7199,0.5,0.8,0.5,0.1,2.0,FL11,SONY NEX-5N
7200,0.5,0.8,1.0,0.0,0.5,D65,Canon 5DMarkII
7201,0.5,0.8,1.0,0.0,0.5,D65,Nokia N900
7202,0.5,0.8,1.0,0.0,0.5,D65,Point Grey Grasshopper 50S5C
7203,0.5,0.8,1.0,0.0,0.5,D65,Canon 1DMarkIII
7204,0.5,0.8,1.0,0.0,0.5,D65,SONY NEX-5N
7205,0.5,0.8,1.0,0.0,0.5,A,Canon 5DMarkII
7206,0.5,0.8,1.0,0.0,0.5,A,Nokia N900
7207,0.5,0.8,1.0,0.0,0.5,A,Point Grey Grasshopper 50S5C
7208,0.5,0.8,1.0,0.0,0.5,A,Canon 1DMarkIII
7209,0.5,0.8,1.0,0.0,0.5,A,SONY NEX-5N
7210,0.5,0.8,1.0,0.0,0.5,FL2,Canon 5DMarkII
7211,0.5,0.8,1.0,0.0,0.5,FL2,Nokia N900
7212,0.5,0.8,1.0,0.0,0.5,FL2,Point Grey Grasshopper 50S5C
7213,0.5,0.8,1.0,0.0,0.5,FL2,Canon 1DMarkIII
7214,0.5,0.8,1.0,0.0,0.5,FL2,SONY NEX-5N
7215,0.5,0.8,1.0,0.0,0.5,FL11,Canon 5DMarkII
7216,0.5,0.8,1.0,0.0,0.5,FL11,Nokia N900
7217,0.5,0.8,1.0,0.0,0.5,FL11,Point Grey Grasshopper 50S5C
7218,0.5,0.8,1.0,0.0,0.5,FL11,Canon 1DMarkIII
7219,0.5,0.8,1.0,0.0,0.5,FL11,SONY NEX-5N
7220,0.5,0.8,1.0,0.0,1.0,D65,Canon 5DMarkII
7221,0.5,0.8,1.0,0.0,1.0,D65,Nokia N900
7222,0.5,0.8,1.0,0.0,1.0,D65,Point Grey Grasshopper 50S5C
7223,0.5,0.8,1.0,0.0,1.0,D65,Canon 1DMarkIII
7224,0.5,0.8,1.0,0.0,1.0,D65,SONY NEX-5N
7225,0.5,0.8,1.0,0.0,1.0,A,Canon 5DMarkII
7226,0.5,0.8,1.0,0.0,1.0,A,Nokia N900
7227,0.5,0.8,1.0,0.0,1.0,A,Point Grey Grasshopper 50S5C
7228,0.5,0.8,1.0,0.0,1.0,A,Canon 1DMarkIII
7229,0.5,0.8,1.0,0.0,1.0,A,SONY NEX-5N
7230,0.5,0.8,1.0,0.0,1.0,FL2,Canon 5DMarkII
7231,0.5,0.8,1.0,0.0,1.0,FL2,Nokia N900
7232,0.5,0.8,1.0,0.0,1.0,FL2,Point Grey Grasshopper 50S5C
7233,0.5,0.8,1.0,0.0,1.0,FL2,Canon 1DMarkIII
7234,0.5,0.8,1.0,0.0,1.0,FL2,SONY NEX-5N
7235,0.5,0.8,1.0,0.0,1.0,FL11,Canon 5DMarkII
7236,0.5,0.8,1.0,0.0,1.0,FL11,Nokia N900
7237,0.5,0.8,1.0,0.0,1.0,FL11,Point Grey Grasshopper 50S5C
7238,0.5,0.8,1.0,0.0,1.0,FL11,Canon 1DMarkIII
7239,0.5,0.8,1.0,0.0,1.0,FL11,SONY NEX-5N
7240,0.5,0.8,1.0,0.0,2.0,D65,Canon 5DMarkII
7241,0.5,0.8,1.0,0.0,2.0,D65,Nokia N900
7242,0.5,0.8,1.0,0.0,2.0,D65,Point Grey Grasshopper 50S5C
7243,0.5,0.8,1.0,0.0,2.0,D65,Canon 1DMarkIII
7244,0.5,0.8,1.0,0.0,2.0,D65,SONY NEX-5N
7245,0.5,0.8,1.0,0.0,2.0,A,Canon 5DMarkII
7246,0.5,0.8,1.0,0.0,2.0,A,Nokia N900
7247,0.5,0.8,1.0,0.0,2.0,A,Point Grey Grasshopper 50S5C
7248,0.5,0.8,1.0,0.0,2.0,A,Canon 1DMarkIII
7249,0.5,0.8,1.0,0.0,2.0,A,SONY NEX-5N
7250,0.5,0.8,1.0,0.0,2.0,FL2,Canon 5DMarkII
7251,0.5,0.8,1.0,0.0,2.0,FL2,Nokia N900
7252,0.5,0.8,1.0,0.0,2.0,FL2,Point Grey Grasshopper 50S5C
7253,0.5,0.8,1.0,0.0,2.0,FL2,Canon 1DMarkIII
7254,0.5,0.8,1.0,0.0,2.0,FL2,SONY NEX-5N
7255,0.5,0.8,1.0,0.0,2.0,FL11,Canon 5DMarkII
7256,0.5,0.8,1.0,0.0,2.0,FL11,Nokia N900
7257,0.5,0.8,1.0,0.0,2.0,FL11,Point Grey Grasshopper 50S5C
7258,0.5,0.8,1.0,0.0,2.0,FL11,Canon 1DMarkIII
7259,0.5,0.8,1.0,0.0,2.0,FL11,SONY NEX-5N
7260,0.5,0.8,1.0,0.03,0.5,D65,Canon 5DMarkII
7261,0.5,0.8,1.0,0.03,0.5,D65,Nokia N900
7262,0.5,0.8,1.0,0.03,0.5,D65,Point Grey Grasshopper 50S5C
7263,0.5,0.8,1.0,0.03,0.5,D65,Canon 1DMarkIII
7264,0.5,0.8,1.0,0.03,0.5,D65,SONY NEX-5N
7265,0.5,0.8,1.0,0.03,0.5,A,Canon 5DMarkII
7266,0.5,0.8,1.0,0.03,0.5,A,Nokia N900
7267,0.5,0.8,1.0,0.03,0.5,A,Point Grey Grasshopper 50S5C
7268,0.5,0.8,1.0,0.03,0.5,A,Canon 1DMarkIII
7269,0.5,0.8,1.0,0.03,0.5,A,SONY NEX-5N
7270,0.5,0.8,1.0,0.03,0.5,FL2,Canon 5DMarkII
7271,0.5,0.8,1.0,0.03,0.5,FL2,Nokia N900
7272,0.5,0.8,1.0,0.03,0.5,FL2,Point Grey Grasshopper 50S5C
7273,0.5,0.8,1.0,0.03,0.5,FL2,Canon 1DMarkIII
7274,0.5,0.8,1.0,0.03,0.5,FL2,SONY NEX-5N
7275,0.5,0.8,1.0,0.03,0.5,FL11,Canon 5DMarkII
7276,0.5,0.8,1.0,0.03,0.5,FL11,Nokia N900
7277,0.5,0.8,1.0,0.03,0.5,FL11,Point Grey Grasshopper 50S5C
7278,0.5,0.8,1.0,0.03,0.5,FL11,Canon 1DMarkIII
7279,0.5,0.8,1.0,0.03,0.5,FL11,SONY NEX-5N
7280,0.5,0.8,1.0,0.03,1.0,D65,Canon 5DMarkII
7281,0.5,0.8,1.0,0.03,1.0,D65,Nokia N900
7282,0.5,0.8,1.0,0.03,1.0,D65,Point Grey Grasshopper 50S5C
7283,0.5,0.8,1.0,0.03,1.0,D65,Canon 1DMarkIII
7284,0.5,0.8,1.0,0.03,1.0,D65,SONY NEX-5N
7285,0.5,0.8,1.0,0.03,1.0,A,Canon 5DMarkII
7286,0.5,0.8,1.0,0.03,1.0,A,Nokia N900
7287,0.5,0.8,1.0,0.03,1.0,A,Point Grey Grasshopper 50S5C
7288,0.5,0.8,1.0,0.03,1.0,A,Canon 1DMarkIII
7289,0.5,0.8,1.0,0.03,1.0,A,SONY NEX-5N
7290,0.5,0.8,1.0,0.03,1.0,FL2,Canon 5DMarkII
7291,0.5,0.8,1.0,0.03,1.0,FL2,Nokia N900
7292,0.5,0.8,1.0,0.03,1.0,FL2,Point Grey Grasshopper 50S5C
7293,0.5,0.8,1.0,0.03,1.0,FL2,Canon 1DMarkIII
7294,0.5,0.8,1.0,0.03,1.0,FL2,SONY NEX-5N
7295,0.5,0.8,1.0,0.03,1.0,FL11,Canon 5DMarkII
7296,0.5,0.8,1.0,0.03,1.0,FL11,Nokia N900
7297,0.5,0.8,1.0,0.03,1.0,FL11,Point Grey Grasshopper 50S5C
7298,0.5,0.8,1.0,0.03,1.0,FL11,Canon 1DMarkIII
7299,0.5,0.8,1.0,0.03,1.0,FL11,SONY NEX-5N
7300,0.5,0.8,1.0,0.03,2.0,D65,Canon 5DMarkII
7301,0.5,0.8,1.0,0.03,2.0,D65,Nokia N900
7302,0.5,0.8,1.0,0.03,2.0,D65,Point Grey Grasshopper 50S5C
7303,0.5,0.8,1.0,0.03,2.0,D65,Canon 1DMarkIII
7304,0.5,0.8,1.0,0.03,2.0,D65,SONY NEX-5N
7305,0.5,0.8,1.0,0.03,2.0,A,Canon 5DMarkII
7306,0.5,0.8,1.0,0.03,2.0,A,Nokia N900
7307,0.5,0.8,1.0,0.03,2.0,A,Point Grey Grasshopper 50S5C
