case_id,patch_id,shape,dtype,unique,binary_0_255,valid_fraction,pass
200563014,P02,"(256, 256)",uint8,"[0, 255]",True,0.9416046142578125,True
200563014,P03,"(256, 256)",uint8,"[0, 255]",True,0.9633636474609375,True
200563014,P04,"(256, 256)",uint8,"[0, 255]",True,0.2905120849609375,True
200563014,P05,"(256, 256)",uint8,"[0, 255]",True,0.3841094970703125,True
200563014,P06,"(256, 256)",uint8,"[0, 255]",True,0.67645263671875,True
200563014,P07,"(256, 256)",uint8,"[0, 255]",True,0.74310302734375,True
200563014,P08,"(256, 256)",uint8,"[0, 255]",True,0.4655914306640625,True
200563014,P09,"(256, 256)",uint8,"[0, 255]",True,0.7430267333984375,True
200563014,P10,"(256, 256)",uint8,"[0, 255]",True,0.989532470703125,True
200563014,P11,"(256, 256)",uint8,"[0, 255]",True,0.9886627197265625,True
200563014,P12,"(256, 256)",uint8,"[0, 255]",True,0.7819366455078125,True
200563014,P13,"(256, 256)",uint8,"[0, 255]",True,0.5769500732421875,True
200563014,P14,"(256, 256)",uint8,"[0, 255]",True,0.7799224853515625,True
200563014,P15,"(256, 256)",uint8,"[0, 255]",True,0.6660614013671875,True
200563014,P16,"(256, 256)",uint8,"[0, 255]",True,0.6409912109375,True
200563014,P17,"(256, 256)",uint8,"[0, 255]",True,0.13714599609375,True
200563014,P18,"(256, 256)",uint8,"[0, 255]",True,0.617279052734375,True
200563014,P19,"(256, 256)",uint8,"[0, 255]",True,0.617645263671875,True
200563014,P20,"(256, 256)",uint8,"[0, 255]",True,0.158233642578125,True
200732328,P01,"(256, 256)",uint8,"[0, 255]",True,0.5094451904296875,True
200732328,P02,"(256, 256)",uint8,"[0, 255]",True,0.9998321533203125,True
200732328,P03,"(256, 256)",uint8,"[0, 255]",True,0.9969940185546875,True
200732328,P04,"(256, 256)",uint8,"[0, 255]",True,0.4174346923828125,True
200732328,P05,"(256, 256)",uint8,"[0, 255]",True,0.3668975830078125,True
200732328,P06,"(256, 256)",uint8,"[0, 255]",True,0.7666473388671875,True
200732328,P07,"(256, 256)",uint8,"[0, 255]",True,0.692626953125,True
200732328,P08,"(256, 256)",uint8,"[0, 255]",True,0.4042205810546875,True
200732328,P09,"(256, 256)",uint8,"[0, 255]",True,0.696746826171875,True
200732328,P10,"(256, 256)",uint8,"[0, 255]",True,0.98992919921875,True
200732328,P11,"(256, 256)",uint8,"[0, 255]",True,0.988189697265625,True
200732328,P12,"(256, 256)",uint8,"[0, 255]",True,0.6201934814453125,True
200732328,P13,"(256, 256)",uint8,"[0, 255]",True,0.4777679443359375,True
200732328,P14,"(256, 256)",uint8,"[0, 255]",True,0.773590087890625,True
200732328,P15,"(256, 256)",uint8,"[0, 255]",True,0.82037353515625,True
200732328,P16,"(256, 256)",uint8,"[0, 255]",True,0.406036376953125,True
200732328,P17,"(256, 256)",uint8,"[0, 255]",True,0.0719757080078125,True
200732328,P18,"(256, 256)",uint8,"[0, 255]",True,0.6128387451171875,True
200732328,P19,"(256, 256)",uint8,"[0, 255]",True,0.600067138671875,True
200732328,P20,"(256, 256)",uint8,"[0, 255]",True,0.0450897216796875,True
200734233,P01,"(256, 256)",uint8,"[0, 255]",True,0.45037841796875,True
200734233,P02,"(256, 256)",uint8,"[0, 255]",True,0.9691162109375,True
200734233,P03,"(256, 256)",uint8,"[0, 255]",True,0.9848175048828125,True
200734233,P04,"(256, 256)",uint8,"[0, 255]",True,0.553436279296875,True
200734233,P05,"(256, 256)",uint8,"[0, 255]",True,0.5406494140625,True
200734233,P06,"(256, 256)",uint8,"[0, 255]",True,0.6089630126953125,True
200734233,P07,"(256, 256)",uint8,"[0, 255]",True,0.729461669921875,True
200734233,P08,"(256, 256)",uint8,"[0, 255]",True,0.5575714111328125,True
200734233,P09,"(256, 256)",uint8,"[0, 255]",True,0.768096923828125,True
200734233,P10,"(256, 256)",uint8,"[0, 255]",True,0.99212646484375,True
200734233,P11,"(256, 256)",uint8,"[0, 255]",True,0.9960479736328125,True
200734233,P12,"(256, 256)",uint8,"[0, 255]",True,0.79986572265625,True
200734233,P13,"(256, 256)",uint8,"[0, 255]",True,0.5617828369140625,True
200734233,P14,"(256, 256)",uint8,"[0, 255]",True,0.770751953125,True
200734233,P15,"(256, 256)",uint8,"[0, 255]",True,0.7256317138671875,True
200734233,P16,"(256, 256)",uint8,"[0, 255]",True,0.55938720703125,True
200734233,P17,"(256, 256)",uint8,"[0, 255]",True,0.0648345947265625,True
200734233,P18,"(256, 256)",uint8,"[0, 255]",True,0.6327667236328125,True
200734233,P19,"(256, 256)",uint8,"[0, 255]",True,0.6306915283203125,True
200734233,P20,"(256, 256)",uint8,"[0, 255]",True,0.0764923095703125,True
200869357,P01,"(256, 256)",uint8,"[0, 255]",True,0.380950927734375,True
200869357,P02,"(256, 256)",uint8,"[0, 255]",True,0.9774627685546875,True
200869357,P03,"(256, 256)",uint8,[255],True,1.0,True
200869357,P04,"(256, 256)",uint8,"[0, 255]",True,0.442840576171875,True
200869357,P05,"(256, 256)",uint8,"[0, 255]",True,0.4060211181640625,True
200869357,P06,"(256, 256)",uint8,"[0, 255]",True,0.782440185546875,True
200869357,P07,"(256, 256)",uint8,"[0, 255]",True,0.7584991455078125,True
200869357,P08,"(256, 256)",uint8,"[0, 255]",True,0.46075439453125,True
200869357,P09,"(256, 256)",uint8,"[0, 255]",True,0.7091064453125,True
200869357,P10,"(256, 256)",uint8,"[0, 255]",True,0.995758056640625,True
