case_id,channel,masked_mae,masked_rmse,pearson,spearman,mean_difference,std_ratio,valid_pixel_count
A001903270-1,M_sensitive,0.03858063742518425,0.05054522305727005,0.9412424564361572,0.9468229824517044,-0.03186369314789772,0.9628764705795523,735648
A001903270-1,H_sensitive,0.03644856810569763,0.04893414303660393,0.8348255157470703,0.77223179959194,-0.024502424523234367,1.2679756810398124,735648
A001904186,M_sensitive,0.0377618707716465,0.047350335866212845,0.9119439721107483,0.8898595460782159,-0.009029965847730637,0.9660769973282468,787850
A001904186,H_sensitive,0.028747746720910072,0.04572788625955582,0.6366434693336487,0.6711052053801816,0.0012075828853994608,1.584866218902865,787850
A001904708-1,M_sensitive,0.044813744723796844,0.061856403946876526,0.9191789031028748,0.9257680203560553,0.002507477765902877,1.0518841258093292,775726
A001904708-1,H_sensitive,0.031255703419446945,0.040761854499578476,0.74057537317276,0.6299446297496571,0.011667393147945404,1.5297941961742143,775726
A001906652,M_sensitive,0.026335010305047035,0.038427285850048065,0.8891692161560059,0.8879471759968998,0.002270821016281843,1.0407255111892255,719813
A001906652,H_sensitive,0.03770632669329643,0.05147329345345497,0.6027613282203674,0.5934404884817888,-0.002876808401197195,1.4338331001620235,719813
A001906810,M_sensitive,0.03796815872192383,0.04994671046733856,0.8844798803329468,0.9156106303733678,-0.017338082194328308,1.1669481882194523,827798
A001906810,H_sensitive,0.03283308446407318,0.04309624060988426,0.7488576769828796,0.7414992181529797,-0.0069178747944533825,1.6109199884171839,827798
A001908450,M_sensitive,0.048354413360357285,0.05894189700484276,0.9167126417160034,0.908514325315325,-0.03835331276059151,1.0467178495128566,813124
A001908450,H_sensitive,0.038753706961870193,0.0503382608294487,0.5981206297874451,0.5864339134973955,-0.018974963575601578,1.3311319371718442,813124
A001911151-1,M_sensitive,0.02705603837966919,0.03599601238965988,0.8811505436897278,0.8641851461140369,-0.007632366847246885,1.0179339883465537,759957
A001911151-1,H_sensitive,0.025679729878902435,0.03280506283044815,0.82453852891922,0.7860373769922757,-0.0068120406940579414,1.3979328131193727,759957
A001911401,M_sensitive,0.03393235430121422,0.04798504710197449,0.9357560873031616,0.9396343195308804,-0.014142779633402824,1.0867469401799534,828479
A001911401,H_sensitive,0.024836378172039986,0.030826233327388763,0.8288100957870483,0.7840457441198925,-0.00688591506332159,1.3488517258573507,828479
A001911401-1,M_sensitive,0.03235819190740585,0.045987553894519806,0.9258033037185669,0.9250997329862151,-0.008121352642774582,1.0679507118935323,793401
A001911401-1,H_sensitive,0.03176623955368996,0.043827395886182785,0.6798033714294434,0.7021025550922646,-0.0033386019058525562,1.5914213246147377,793401
A001913592,M_sensitive,0.04056811332702637,0.055416107177734375,0.9298697710037231,0.9467092916802341,-0.022820496931672096,1.036992020846542,813951
A001913592,H_sensitive,0.03565702587366104,0.045844316482543945,0.7096969485282898,0.6995183336550368,-0.012082736007869244,1.6928290479004808,813951
A001913766-1,M_sensitive,0.022943785414099693,0.032205428928136826,0.9091527462005615,0.9047374054921645,-0.006291985046118498,1.052505830936215,824508
A001913766-1,H_sensitive,0.02799137867987156,0.037475887686014175,0.7688493728637695,0.7706065454659294,-0.0031709277536720037,1.4941518117936992,824508
A001914197,M_sensitive,0.048620592802762985,0.06015051156282425,0.9437772631645203,0.9407942014525674,-0.0395624153316021,0.9635878678653776,753509
A001914197,H_sensitive,0.038704171776771545,0.049365296959877014,0.6188725829124451,0.6289527384328981,-0.021167343482375145,1.5550040580977669,753509
A001917272,M_sensitive,0.03751028701663017,0.048927921801805496,0.8325061202049255,0.7591401554715177,-0.007073621731251478,1.0160513757429734,764021
A001917272,H_sensitive,0.036187220364809036,0.0508803129196167,0.5629353523254395,0.5918138200943307,0.00616780761629343,1.626244146522455,764021
A001917272-1,M_sensitive,0.03497902303934097,0.04505821317434311,0.8577612042427063,0.8387865268486357,-0.014415855519473553,1.035847028661802,723194
A001917272-1,H_sensitive,0.028013205155730247,0.04561956599354744,0.6465635895729065,0.7012710403480056,-0.00029816332971677184,1.4879193647043223,723194
A001917390,M_sensitive,0.030602952465415,0.04261098429560661,0.9052113890647888,0.8717779525394885,-0.017984135076403618,0.9964276115711234,732881
A001917390,H_sensitive,0.028585635125637054,0.03900107741355896,0.7469226121902466,0.7418716146356487,-0.007526876404881477,1.4216465349985528,732881
A001921437,M_sensitive,0.02580920048058033,0.03716031089425087,0.8813315629959106,0.8876703928846964,-0.0066345492377877235,1.0545396671137193,733075
A001921437,H_sensitive,0.02833033725619316,0.04132945463061333,0.8679656386375427,0.7300903470008321,0.008706922642886639,1.3206292061987204,733075
A001922496,M_sensitive,0.018781404942274094,0.026898007839918137,0.9246793985366821,0.9025138710086358,-0.005277090240269899,0.9356731451006334,809837
A001922496,H_sensitive,0.034977592527866364,0.050020959228277206,0.5801067352294922,0.6577940887904716,-0.019626298919320107,1.5065496190121725,809837
A001922673,M_sensitive,0.028104079887270927,0.038699377328157425,0.9006817936897278,0.8808340904601999,0.003957522567361593,0.9903264947428836,794351
A001922673,H_sensitive,0.021844662725925446,0.02869943343102932,0.8332750797271729,0.7959106641513065,0.0014616063563153148,1.3095072893374204,794351
A001922909,M_sensitive,0.03736132010817528,0.04818200692534447,0.9067445993423462,0.9055115754935015,-0.025897705927491188,0.9683600134123326,775706
A001922909,H_sensitive,0.03308943286538124,0.046891022473573685,0.7690678834915161,0.7945180883766739,-0.016874002292752266,1.6520933128135658,775706
A001923658,M_sensitive,0.03944610431790352,0.052892785519361496,0.830700695514679,0.8837070146489401,-0.010385188274085522,1.2638940908292557,742420
