ID,skin_pixel_n,valid_skin_pixel_ratio,skin_median_r,skin_median_g,skin_median_b,skin_linear_luminance_median,skin_lab_l_median,overexposed_pixel_ratio,underexposed_pixel_ratio,saturated_pixel_ratio,laplacian_variance,high_frequency_noise_mad
9300574781,18832,0.3753188775510204,0.7607843137254902,0.5254901960784314,0.403921568627451,0.29688139655893286,61.38420261202912,0.0,0.0009027187765505522,0.0014868309260832626,0.012674625164841717,0.016494224796763504
9300577026,19026,0.37918526785714285,0.7058823529411765,0.5450980392156862,0.4392156862745098,0.29330122412287485,61.071879006345135,0.0,0.002207505518763797,0.00042047724166929465,0.01982793552136862,0.019714683982854576
9300655391,19889,0.39638472576530615,0.6470588235294118,0.4745098039215686,0.3607843137254902,0.22554442156180082,54.61040230631774,0.0,5.027904872039821e-05,0.0,0.010046225027356881,0.013236828400602236
9300706043,18114,0.3610092474489796,0.5607843137254902,0.34509803921568627,0.2529411764705882,0.13059225727362594,42.85234831293383,0.0,0.0027050899856464615,5.520591807441758e-05,0.013342834552852512,0.012600242771380341
9300764848-1,18395,0.36660953443877553,0.7019607843137254,0.5529411764705883,0.45098039215686275,0.2993905527915935,61.60160195096675,0.0,0.0017396031530307148,0.0,0.012201351863462283,0.01449613084102658
9300768221,21667,0.431819993622449,0.6784313725490196,0.5019607843137255,0.4117647058823529,0.25106235855941683,57.178784351623435,0.0,0.0023076568052799186,0.000369225088844787,0.01307744179524908,0.017195779978637506
9300800427,20740,0.4133450255102041,0.6862745098039216,0.5176470588235295,0.43529411764705883,0.2696598274436101,58.94282730328423,0.0,0.001253616200578592,0.02000964320154291,0.006472212992211188,0.009913006643728944
9300858338,16382,0.3264907525510204,0.8117647058823529,0.6039215686274509,0.48627450980392156,0.3801203420681475,68.02948329424062,0.0,0.0021975338786472958,0.007508240752044927,0.04089747878643579,0.028073214478702285
9300874275,18672,0.3721301020408163,0.5843137254901961,0.4980392156862745,0.4627450980392157,0.22810289432613665,54.87638978379739,0.0,0.0,0.0,0.0017296385173164526,0.005659407886862091
9300896449,17060,0.3400031887755102,0.6627450980392157,0.5176470588235295,0.43137254901960786,0.25985015294928837,58.022823740662375,0.0,5.861664712778429e-05,0.0,0.005963278777131863,0.009879017355991181
9300907970,20741,0.41336495535714285,0.5450980392156862,0.3568627450980392,0.2901960784313726,0.13428860428664358,43.4024525279673,0.0,0.0026999662504218697,0.009642736608649534,0.017268584197049873,0.015948739330176154
9300938876-1,19564,0.3899075255102041,0.7058823529411765,0.5137254901960784,0.403921568627451,0.2678629582204475,58.775996505874566,0.0,0.0006644857902269475,5.1114291555919034e-05,0.006371603031253109,0.011941737929692628
9300980658,15785,0.31459263392857145,0.4745098039215686,0.3333333333333333,0.24705882352941178,0.10853252872030282,39.332203202003186,0.0,0.0029775102945834653,0.004878048780487805,0.023449983337113914,0.013522084363087314
9301000063,19860,0.3958067602040816,0.6862745098039216,0.5176470588235295,0.396078431372549,0.2649833016397083,58.507071118159914,0.0,0.0016112789526686808,5.0352467270896274e-05,0.009843245798802776,0.015236303508385654
9301001640,20325,0.40507413903061223,0.788235294117647,0.5803921568627451,0.4627450980392157,0.3487195273904776,65.64885115849127,0.0,0.0003936039360393604,4.920049200492005e-05,0.01187771499806517,0.01762040704834847
9301027515,15530,0.3095105229591837,0.6470588235294118,0.4470588235294118,0.36470588235294116,0.2074143208727235,52.66533897975918,0.0,0.0036059240180296203,0.0,0.01954710994601996,0.01901967941503748
9301078546,17025,0.3393056441326531,0.5764705882352941,0.4117647058823529,0.3333333333333333,0.16925480186360847,48.1660032289476,0.0,0.0007048458149779736,0.0,0.0035517745302743736,0.009656012330403654
9301127865,18253,0.3637794961734694,0.5764705882352941,0.4117647058823529,0.33725490196078434,0.17032391103674172,48.30082269808727,0.0,0.01172410014792089,0.000547855147099107,0.033995446202800574,0.02162764117688236
9301133685,12865,0.2563974808673469,0.6823529411764706,0.48627450980392156,0.4,0.24421208682161866,56.50707307744629,0.0,0.002642829382044306,0.0,0.007326790976406945,0.011564866988422868
9301147034,17592,0.35060586734693877,0.7137254901960784,0.5098039215686274,0.3568627450980392,0.264771404290264,58.48720563861478,0.0,0.0,0.0002842201000454752,0.006169485318431123,0.010306868781114717
9301159257,17947,0.3576809630102041,0.5882352941176471,0.43137254901960786,0.34509803921568627,0.18148500400837095,49.67572933302918,0.0,0.011143923775561376,0.0002228784755112275,0.015247442861861636,0.016927354396808265
9301197860,16222,0.3233019770408163,0.5333333333333333,0.3764705882352941,0.3215686274509804,0.14234019949947974,44.566690844382,0.0,0.0028356552829490816,0.0,0.014209011292741148,0.02131634892936349
A000010548,17133,0.34145806760204084,0.7725490196078432,0.5529411764705883,0.43137254901960786,0.32067766768264816,63.39885288180105,0.0,0.0009922372030584253,0.000408568260082881,0.01671558591251387,0.021290783261122295
A000104693,18448,0.3676658163265306,0.7372549019607844,0.5490196078431373,0.4470588235294118,0.3049895959169799,62.08237190603192,0.0,0.000758889852558543,0.0008673026886383347,0.01183712241279196,0.013076271701330711
A000119489,20070,0.39999202806122447,0.6862745098039216,0.5215686274509804,0.43529411764705883,0.2706013429238021,59.029946757630796,0.0,0.0008470353761833582,0.009118086696562033,0.008771509586637385,0.012684236712931922
A000137479,18269,0.3640983737244898,0.6941176470588235,0.5254901960784314,0.4235294117647059,0.272395112921044,59.19536869407419,0.0,0.0,0.0,0.009461424117455713,0.014481974177461157
A000181243-1,18065,0.3600326849489796,0.7333333333333333,0.5490196078431373,0.4627450980392157,0.3072076842496239,62.27120395007168,0.0,5.535566011624689e-05,0.0021588707445336286,0.00970325893277279,0.014819306685502954
A000184787,17432,0.3474170918367347,0.6784313725490196,0.47843137254901963,0.396078431372549,0.2373738774865506,55.823896347831315,0.0,0.0005736576411197798,0.0,0.007700589890361187,0.013188325434299446
A000222758,18599,0.3706752232142857,0.5450980392156862,0.3764705882352941,0.30196078431372547,0.1444919102809946,44.87035484452943,0.0,0.002742082907683209,0.0008064949728480026,0.027587342529318597,0.01824341206065311
A000247949,18962,0.37790975765306123,0.5725490196078431,0.396078431372549,0.30980392156862746,0.16148584531313606,47.16882659249699,0.0,0.0039025419259571775,5.273705305347537e-05,0.02727695520263977,0.019570531779723867
A000267871,17804,0.35483099489795916,0.6901960784313725,0.5372549019607843,0.4235294117647059,0.279960379615975,59.885158774007536,0.0,0.00331386205347113,5.616715344866322e-05,0.005260903539352838,0.011093013378141251
A000275458,16592,0.33067602040816324,0.6352941176470588,0.4627450980392157,0.39215686274509803,0.21508585954114784,53.501675705458254,0.0,0.000662970106075217,0.0,0.008737304998456449,0.013509705205792808
A000289791,19109,0.38083944515306123,0.6196078431372549,0.4627450980392157,0.36470588235294116,0.21075673064188907,53.03221472913911,0.0,0.0014652781411900152,0.0,0.004259547200644448,0.009234663617430805
A000314982,19789,0.39439174107142855,0.7019607843137254,0.5254901960784314,0.45098039215686275,0.27722313426594286,59.63703203911547,0.0,0.001010662489261711,0.0,0.008597949249714128,0.013340076879439564
A000327597,22163,0.4417051977040816,0.7725490196078432,0.5647058823529412,0.4627450980392157,0.332132385895416,64.33319949816817,0.0,4.512024545413527e-05,0.0,0.0017393677329800678,0.00813853585247448
A000330769,17663,0.35202088647959184,0.7568627450980392,0.5529411764705883,0.44313725490196076,0.31462395892666245,62.89604866327089,0.0,0.0009058483836267905,5.6615523976674406e-05,0.008675288024343976,0.015284137964984894
A000441933,19034,0.3793447066326531,0.6705882352941176,0.48627450980392156,0.40784313725490196,0.24139478669152423,56.22717322333711,0.0,0.00021015025743406537,0.0,0.02436603193031026,0.021353419548195453
A000454833,18147,0.36166693239795916,0.3058823529411765,0.20784313725490197,0.1803921568627451,0.0441698854419151,25.00467872578082,0.0,0.11186421998126413,0.004353336639664958,0.0050579601809548945,0.01313855423472356
A000463768,17413,0.34703842474489793,0.6823529411764706,0.5450980392156862,0.4627450980392157,0.28716562080358415,60.53066216995143,0.0,0.0005742835812324125,0.0,0.003035800487099253,0.010339317188259537
A000477213,18471,0.36812420280612246,0.7215686274509804,0.5254901960784314,0.4,0.2811695034769461,59.99424894727211,0.0,0.0009203616479887391,0.00032483352281955497,0.015908456355572663,0.01958824857626122
A000487005,19287,0.38438695790816324,0.7529411764705882,0.5725490196078431,0.47058823529411764,0.3295793659924141,64.12683599224454,0.0,0.00031109037175299425,5.184839529216571e-05,0.00640747725621543,0.012507643930661796
A000502944,20707,0.41268734056122447,0.4745098039215686,0.3176470588235294,0.25098039215686274,0.10223193038634378,38.240061884416264,0.0,0.008064905587482494,0.0016419568261940407,0.018373520739115745,0.014450642963495975
A000523219,18939,0.3774513711734694,0.5803921568627451,0.4196078431372549,0.34509803921568627,0.17418898122991863,48.78357081445628,0.0,0.0001584032947885316,0.0,0.009152928083232155,0.012225939514083819
A000542034,17708,0.35291772959183676,0.5686274509803921,0.39215686274509803,0.30196078431372547,0.1569161910372193,46.56727517910819,0.0,0.00338829907386492,0.0,0.021811085720808723,0.019015629183903517
A000589687,18981,0.37828842474489793,0.43529411764705883,0.3137254901960784,0.25098039215686274,0.09531947774721466,36.988936997633445,0.0,0.000579526895316369,0.0,0.006316447553634345,0.010274738869406086
A000590309,18676,0.37220982142857145,0.7137254901960784,0.5529411764705883,0.44313725490196076,0.30218140602837573,61.84198494412462,0.0,0.0005889912186763761,0.00010708931248661383,0.01150012056016776,0.016823987352444898
A000733898,20838,0.4152981505102041,0.6823529411764706,0.49019607843137253,0.396078431372549,0.24667335337855958,56.7498441089628,0.0,0.0003359247528553604,0.0001919570016316345,0.010521584191857218,0.013967390235070563
A000808977,18245,0.36362005739795916,0.6392156862745098,0.5019607843137255,0.39215686274509803,0.2403982515908886,56.1276458236151,0.0,0.0004932858317347219,0.0,0.007673645047700256,0.009836826179759074
A000822630,18534,0.3693797831632653,0.6352941176470588,0.4627450980392157,0.3843137254901961,0.214408813282145,53.4286733669757,0.0,0.0008093234056328909,0.00010790978741771878,0.011641752694811634,0.013662282516088824
A000827083,17359,0.3459622130102041,0.4588235294117647,0.3568627450980392,0.3058823529411765,0.11685683345139367,40.71213891614375,0.0,0.0,0.0,0.00727439147708929,0.010348203094920953
A000829808,19656,0.39174107142857145,0.7686274509803922,0.592156862745098,0.49411764705882355,0.35476589540178244,66.11804666915121,0.0,0.0007631257631257631,5.087505087505087e-05,0.015000674859986289,0.01706932570365086
A000913952,17728,0.35331632653061223,0.7529411764705882,0.5568627450980392,0.4235294117647059,0.3155346628678163,62.972098950830414,0.0,0.0002256317689530686,0.0,0.010693073898466906,0.016384143987662147
A001027349,20093,0.4004504145408163,0.7647058823529411,0.5882352941176471,0.48627450980392156,0.3487156706268962,65.64855015108962,0.0,0.003981486089682974,0.0012442144030259295,0.015077706470422563,0.018751132982456745
A001028520,16435,0.32754703443877553,0.5254901960784314,0.3607843137254902,0.30196078431372547,0.1324442750618091,43.12925213304768,0.0,0.007788256769090356,0.0031031335564344386,0.007406508722874265,0.011793966385821093
A001047729,16325,0.3253547512755102,0.7098039215686275,0.5607843137254902,0.4588235294117647,0.3061464519123622,62.180972088938645,0.0,0.003124042879019908,6.125574272588055e-05,0.006412817600322229,0.012638880482941019
A001074268,18786,0.37440210459183676,0.7215686274509804,0.5333333333333333,0.43137254901960786,0.28963214171331625,60.74915002064186,0.0,5.323112956456936e-05,5.323112956456936e-05,0.011113816009992297,0.014307690103592638
A001083428,21234,0.42319036989795916,0.7647058823529411,0.5490196078431373,0.43529411764705883,0.3146186964260691,62.895608778215575,0.0,0.0009418856550814731,0.0006122256758029575,0.010699342911107992,0.016945778273047073
A001092475,17400,0.34677933673469385,0.6549019607843137,0.4980392156862745,0.3843137254901961,0.24144973203322775,56.2326528313677,0.0,0.001954022988505747,0.0,0.0018103490642604112,0.008394351170555328
A001093486,18594,0.37057557397959184,0.6509803921568628,0.47058823529411764,0.3686274509803922,0.22366968759252354,54.41421893707461,0.0,0.0011293965795417876,0.00021512315800795956,0.021627622321475186,0.01780091357967491
A001109618,19483,0.38829320790816324,0.6705882352941176,0.4392156862745098,0.3607843137254902,0.2080880409411831,52.73960460805759,0.0,0.0007185751680952626,0.0030282810655443207,0.025449127030478892,0.014719088562190166
A001126672,19345,0.38554288903061223,0.5725490196078431,0.38823529411764707,0.30980392156862746,0.15616243146546077,46.46693202186885,0.0,0.002429568363918325,0.0,0.005982795221206799,0.012251080046989746
A001162446,17007,0.3389469068877551,0.5764705882352941,0.44313725490196076,0.3607843137254902,0.18793640060779163,50.44489572445599,0.0,0.0025871699888281295,0.0,0.0029174389223850226,0.00796687992319573
A001168424,19791,0.39443160076530615,0.7176470588235294,0.5843137254901961,0.5019607843137255,0.3306419508777654,64.21285495716468,0.0,0.0,0.0,0.0034829027074256584,0.010163727566405736
A001189410,16305,0.3249561543367347,0.615686274509804,0.4470588235294118,0.36470588235294116,0.19971957525214173,51.80549130846282,0.0,0.011898190739037105,0.0006133088009812941,0.010179126925182528,0.012815450247122134
A001199299,17599,0.3507453762755102,0.7176470588235294,0.5843137254901961,0.4980392156862745,0.33228114935068814,64.34519156421793,0.0,0.002329677822603557,0.0,0.015044607773902234,0.01675930759686167
A001238999,16615,0.3311344068877551,0.47843137254901963,0.3333333333333333,0.2549019607843137,0.11027921854939651,39.627458177745105,0.0,0.0022870899789346976,0.0029491423412578996,0.01880111113435337,0.013174338608288684
A001250372,13711,0.273258131377551,0.6705882352941176,0.5137254901960784,0.4235294117647059,0.26088232880090445,58.12070533519983,0.0,0.0,0.0,0.02008132163484691,0.016803190071955902
A001259001,18032,0.359375,0.5686274509803921,0.396078431372549,0.3176470588235294,0.1589657402254878,46.838503648651,0.0,0.0026619343389529724,0.0,0.013351879336484265,0.015919855755940585
A001262064,18420,0.3671077806122449,0.6627450980392157,0.4980392156862745,0.3803921568627451,0.24345014833437734,56.431587030420616,0.0,0.002062975027144408,0.0010857763300760044,0.01942124508166321,0.020364076772642545
A001266125,21906,0.4365832270408163,0.5803921568627451,0.44313725490196076,0.396078431372549,0.18992571205990663,50.678513657911225,0.0,0.0016890349675887885,0.0,0.0058738614599734545,0.010502312585752249
A001332832-1,17374,0.3462611607142857,0.6196078431372549,0.5019607843137255,0.4235294117647059,0.238800468704834,55.96749409728433,0.0,0.0009209163117301715,0.00011511453896627144,0.021839976538903183,0.01862373854056543
A001344516,20015,0.39889588647959184,0.7215686274509804,0.5098039215686274,0.4235294117647059,0.27243743889814526,59.19926322383192,0.0,0.0009492880339745191,0.0012490632025980515,0.023478305209174405,0.01666860881493928
A001367900,16002,0.3189174107142857,0.5098039215686274,0.32941176470588235,0.2627450980392157,0.113541193393857,40.17061006887265,0.0,0.0034370703662042245,0.0033120859892513434,0.019637768020065144,0.014463110555329476
A001370375,19654,0.39170121173469385,0.7019607843137254,0.48627450980392156,0.3764705882352941,0.24678782624208664,56.761096178820615,0.0,0.0002544011397171059,0.000559682507377633,0.013687629612254002,0.014923043425574555
A001393665,20302,0.4046157525510204,0.6666666666666666,0.49019607843137253,0.37254901960784315,0.2401904065059908,56.10685296690866,0.0,0.006797359866023052,0.0004433060782188947,0.009763156986782907,0.013859606600911024
A001397014,19826,0.39512914540816324,0.6470588235294118,0.45098039215686275,0.3764705882352941,0.21120891144732856,53.08154924681617,0.0,0.002521940885705639,0.0003026329062846767,0.016053152595381676,0.012668046854066773
A001397960,19266,0.383968431122449,0.6784313725490196,0.5098039215686274,0.42745098039215684,0.2578341244775606,57.83089294826214,0.0,0.0004671441918405481,0.00010380982040901069,0.010273596639028267,0.014294031586177123
A001409228,18388,0.3664700255102041,0.7686274509803922,0.5803921568627451,0.49411764705882355,0.3444785432657189,65.31650691673045,0.0,0.0004894496410702633,0.007885577550576462,0.00873281377362874,0.013197027671595826
A001427321,19676,0.3921396683673469,0.7843137254901961,0.5764705882352941,0.4745098039215686,0.3449613340116302,65.35447626791975,0.0,0.004218337060378126,0.01580605814189876,0.005352212736753789,0.012221261591673456
A001438120,17328,0.34534438775510207,0.4980392156862745,0.3686274509803922,0.2823529411764706,0.12799549658792828,42.459651105555224,0.0,0.00409741458910434,0.0,0.006304518740719658,0.011535948977168873
A001471135,16418,0.3272082270408163,0.5568627450980392,0.3803921568627451,0.2784313725490196,0.14755649869090917,45.29768923626837,0.0,0.021378974296503837,0.0004263613107564868,0.0295517320728066,0.018712817942305913
A001478803,22799,0.45438058035714285,0.6078431372549019,0.4823529411764706,0.4117647058823529,0.2215849023083347,54.194762887301664,0.0,0.00105267774902408,0.0,0.014038120992608887,0.018554186056569777
A001506620,21244,0.4233896683673469,0.6862745098039216,0.5411764705882353,0.43529411764705883,0.2841783478341391,60.26436365699419,0.0,0.0032009037845980044,0.001035586518546413,0.012428505382040286,0.01263974474826767
A001516623,18468,0.36806441326530615,0.6039215686274509,0.42745098039215684,0.34509803921568627,0.1853701843493797,50.14107958802562,0.0,0.006660168940870695,5.4147714966428416e-05,0.013941072887252172,0.014507368560258442
A001521653,15569,0.3102877869897959,0.7058823529411765,0.5098039215686274,0.43137254901960786,0.2675127154254614,58.74339132152846,0.0,0.002697668443702229,0.0019269060312158777,0.021714004882838808,0.017832545351325665
A001525457,20520,0.40896045918367346,0.6666666666666666,0.48627450980392156,0.3843137254901961,0.2391775839762265,56.005358019354034,0.0,4.8732943469785574e-05,0.0,0.003987908165572615,0.008671225467384846
A001529896,19950,0.39760044642857145,0.6784313725490196,0.4823529411764706,0.34901960784313724,0.23890625982675323,55.97811998074766,0.0,0.0010025062656641604,0.0003007518796992481,0.015149940116429889,0.017180157748639083
A001534217,16599,0.3308155293367347,0.7215686274509804,0.5568627450980392,0.4666666666666667,0.308247443472223,62.35940873515351,0.0,0.00012048918609554793,6.024459304777396e-05,0.0166597210462267,0.014252160465739194
A001544142,16795,0.3347217793367347,0.6078431372549019,0.43529411764705883,0.3333333333333333,0.18714504194543166,50.351502923956076,0.0,0.0004763322417386127,0.00011908306043465317,0.001509670626405442,0.007379375939589469
A001545475,15046,0.2998644770408163,0.7803921568627451,0.5725490196078431,0.45098039215686275,0.34135339817343874,65.0698555942723,0.0,0.0015286454871726704,0.008640170144889008,0.03822097643813319,0.019569863936690517
A001560256,17979,0.3583187181122449,0.6196078431372549,0.4392156862745098,0.32941176470588235,0.1965945730910033,51.44998088687578,0.0,0.004004672117470382,0.0004449635686078202,0.04888373781172091,0.02549527371206715
A001570399,18083,0.36039142219387754,0.592156862745098,0.3686274509803922,0.2901960784313726,0.15044830758710914,45.695538338372266,0.0,0.006304263673063098,0.00016590167560692363,0.01804075834151047,0.01469721266633538
A001572675,18436,0.3674266581632653,0.7019607843137254,0.5254901960784314,0.42745098039215684,0.27800846462564927,59.70838738186188,0.0,0.0,0.023052722933391192,0.011611280040460609,0.016970018774569676
A001575759,15495,0.30881297831632654,0.6196078431372549,0.42745098039215684,0.3411764705882353,0.18951860901152537,50.63083809747236,0.0001936108422071636,0.003355921264924169,0.0021942562116811877,0.029449628301281585,0.023868969318565702
A001581917,16866,0.33613679846938777,0.4627450980392157,0.34509803921568627,0.30196078431372547,0.1150487192649394,40.41811618650438,0.0,0.0048025613660619,0.00029645440531246293,0.015605025274024584,0.011414115740638919
A001583377,19953,0.39766023596938777,0.6313725490196078,0.4392156862745098,0.3568627450980392,0.1984771808746522,51.66459968287177,0.0,0.0036585977046058238,0.001252944419385556,0.00954322127865431,0.013617724138106614
A001588715,16386,0.32657047193877553,0.6901960784313725,0.5058823529411764,0.42745098039215684,0.2570905683281641,57.75985212002574,0.0,0.00048822165263029415,0.00024411082631514708,0.01219669171288339,0.015211123122294189
A001590165,19669,0.39200015943877553,0.5607843137254902,0.3843137254901961,0.3058823529411765,0.15094400440997457,45.76322217541218,0.0,0.004474045452234481,0.00015252427678072092,0.011415679244237888,0.013066192757607401
A001595943,22146,0.44136639030612246,0.6862745098039216,0.5058823529411764,0.42745098039215684,0.25995800763253707,58.03306374252615,0.0,0.0005870134561546103,0.002573828230831753,0.020999321094296603,0.01680653517975513
A001598566,18943,0.37753109056122447,0.6745098039215687,0.5215686274509804,0.4196078431372549,0.26512553944663364,58.52040004200771,0.0,0.0010030090270812437,0.00010557989758749934,0.010579188350788254,0.016071208629353954
A001601034,19340,0.3854432397959184,0.6862745098039216,0.47843137254901963,0.35294117647058826,0.23895052760174174,55.98256539867785,0.0,0.006411582213029989,0.00015511892450879007,0.022978772028120212,0.02011942640174343
A001601356,19283,0.38430723852040816,0.5176470588235295,0.33725490196078434,0.27058823529411763,0.11901792527670661,41.05960764396651,0.0,0.008297464087538247,0.002489239226261474,0.024849664862609044,0.01722211976852558
A001602118,21115,0.4208187181122449,0.4666666666666667,0.30980392156862746,0.24313725490196078,0.09829493169847711,37.534657801857286,0.0,0.006677717262609519,0.012408240587260241,0.005234627268362819,0.01021569079273716
A001603586,21730,0.43307557397959184,0.5372549019607843,0.3686274509803922,0.3137254901960784,0.13699854665860123,43.79937467282923,0.0,0.0027151403589507593,0.0,0.004127256135388072,0.011151819077123499
A001603641,21896,0.43638392857142855,0.7098039215686275,0.5607843137254902,0.45098039215686275,0.30819668168791264,62.355107124164675,0.0,0.0006850566313481915,0.0,0.00831110515853816,0.015050784333223615
A001604205,18071,0.36015226403061223,0.6823529411764706,0.5607843137254902,0.47058823529411764,0.301472341737521,61.781052230068,0.0,0.00038736096508217585,0.0,0.0029856758909497026,0.011369197702385274
A001604824,16884,0.3364955357142857,0.5333333333333333,0.39215686274509803,0.3254901960784314,0.14960466288427599,45.58000193248683,0.0,0.0035536602700781805,0.0,0.008528052847263911,0.01265657327790202
A001605283,20550,0.40955835459183676,0.6588235294117647,0.4666666666666667,0.38823529411764707,0.2247635701640966,54.52882179539985,0.0,0.000632603406326034,4.8661800486618005e-05,0.001299819854984001,0.006992008210808555
A001606059,18747,0.37362484056122447,0.5803921568627451,0.403921568627451,0.3333333333333333,0.16737928811373495,47.928114380120284,0.0,0.006240998559769563,0.0006401024163866218,0.04122860526503116,0.017091649502108015
A001608600,17742,0.3535953443877551,0.7568627450980392,0.5803921568627451,0.4549019607843137,0.3399796411077386,64.9609557225996,0.0,0.0006763611768684477,0.0,0.009879523693473127,0.013905785375947747
A001608618,20321,0.40499441964285715,0.7490196078431373,0.5647058823529412,0.47843137254901963,0.3256949144735165,63.810797111414416,0.0,0.0011318340632842873,0.0036415530731755325,0.03088641518610016,0.022358520234634797
A001608742,19433,0.38729671556122447,0.7019607843137254,0.5372549019607843,0.43529411764705883,0.28556736648947717,60.38841779161835,0.0,0.0009262594555652755,0.0003602120104976072,0.01529618111472774,0.01822189739595273
A001609883,17880,0.35634566326530615,0.611764705882353,0.44313725490196076,0.3607843137254902,0.19680352348424346,51.47386868385849,0.0,0.0016778523489932886,0.0,0.02254298597951943,0.019928968403359677
A001610296,18800,0.3746811224489796,0.4627450980392157,0.3176470588235294,0.2549019607843137,0.10112285981685976,38.043205864548725,0.0,0.004627659574468085,0.0009042553191489362,0.02657254031428353,0.015645054554057788
A001610534,15987,0.3186184630102041,0.611764705882353,0.44313725490196076,0.34901960784313724,0.1964328319923205,51.431478465042886,0.0,0.0005004065803465316,0.0,0.015418083663653425,0.020141036286912183
A001611227,18532,0.36933992346938777,0.5803921568627451,0.403921568627451,0.3254901960784314,0.16654569991653162,47.821812035483205,0.0,0.0015648607813511764,0.0,0.0034957271384200347,0.010764068423864891
A001611579,17744,0.3536352040816326,0.4549019607843137,0.30980392156862746,0.26666666666666666,0.09756925508475878,37.40258980000311,0.0,0.010595130748422003,0.0,0.008177048694661009,0.008364016421702864
A001612244,18373,0.36617107780612246,0.7058823529411765,0.47843137254901963,0.36470588235294116,0.24392330679462787,56.47848200933922,0.0,0.001251836934632341,0.00043542154248081425,0.03030458412303305,0.02666163336249913
A001613143,15999,0.3188576211734694,0.5803921568627451,0.44313725490196076,0.3764705882352941,0.19047055678277958,50.742213567095135,0.0,0.005000312519532471,0.0,0.003647713336527826,0.011325096590618458
A001613193,17847,0.35568797831632654,0.5725490196078431,0.38823529411764707,0.30196078431372547,0.15660748022845214,46.52621743460671,0.0,0.0032498459124782877,5.6031826077211856e-05,0.02525873770006869,0.019849040415069567
A001613235,19868,0.39596619897959184,0.596078431372549,0.43137254901960786,0.35294117647058826,0.1856374395074898,50.172850836786324,0.0,0.002466277431044896,0.003976243205154016,0.023530390563850073,0.017945665016804748
A001613297,19776,0.39413265306122447,0.6196078431372549,0.4196078431372549,0.3411764705882353,0.18259404749565447,49.80923783604362,0.0,0.003843042071197411,0.005006067961165049,0.0369991714056068,0.02001596639633773
A001613504,21411,0.42671795280612246,0.7019607843137254,0.5019607843137255,0.40784313725490196,0.25942086144610355,57.98203757764671,0.0,0.0025220680958385876,0.0001868198589510065,0.02788629355349649,0.02275374558411749
A001614262,22260,0.44363839285714285,0.5019607843137255,0.32941176470588235,0.2823529411764706,0.11288162140453194,40.061631885512014,0.0,0.008265947888589397,0.0,0.01102707667535919,0.0119318661618807
A001614685,19499,0.3886120854591837,0.6,0.43529411764705883,0.3254901960784314,0.1856171791019095,50.17044347613637,0.0,0.0052310374891020054,0.0,0.008959469912795963,0.015363253800106754
A001616193,20716,0.41286670918367346,0.6352941176470588,0.4117647058823529,0.3137254901960784,0.18397879195083724,49.97517868033489,0.0,0.006516702066035915,4.827186715582159e-05,0.013741202640909644,0.01788340878108223
A001616219,17578,0.3503268494897959,0.5686274509803921,0.43529411764705883,0.3686274509803922,0.1812761150300772,49.65052210276019,0.0,0.02474684264421436,0.0,0.008670460435233989,0.009472097355363265
A001616847,17749,0.35373485331632654,0.5411764705882353,0.3764705882352941,0.2901960784313726,0.14281669677112835,44.63419981021053,0.0,0.0026480365090991043,0.0,0.010049287831944288,0.011477432256542824
A001617295,18679,0.37226961096938777,0.49411764705882355,0.3568627450980392,0.30980392156862746,0.12530018808523266,42.0463919734638,5.35360565340757e-05,0.0031050912789763905,0.005460677766475721,0.03551589646401517,0.019078407992757358
A001619585,21805,0.4345703125,0.5882352941176471,0.38823529411764707,0.3176470588235294,0.16017822107602833,46.99786207279999,0.0,0.0016968585186883742,0.0025223572575097455,0.02354183173516077,0.01919040033318789
A001620289,19125,0.3811583227040816,0.6509803921568628,0.47058823529411764,0.3803921568627451,0.22473196033114815,54.52551549997952,0.0,0.003241830065359477,0.0,0.002424816079750035,0.007798933690486124
A001620979,20147,0.4015266262755102,0.5607843137254902,0.4117647058823529,0.3411764705882353,0.16641725064957213,47.80540017689876,0.0,0.0067503846726559786,0.00039708145133270464,0.024362557985004363,0.018121092692579756
A001621788,18119,0.36110889668367346,0.6941176470588235,0.5019607843137255,0.43137254901960786,0.25977354582763423,58.015548752913716,0.0,0.0014901484629394558,0.00033114410287543464,0.008778382633706274,0.016371655772272325
A001622343,20009,0.39877630739795916,0.5333333333333333,0.3843137254901961,0.30980392156862746,0.1442632519688448,44.83822879898514,0.0,0.014593432955170174,0.00024988755060222897,0.015651259556880535,0.016399172521153065
A001623863,17684,0.35243941326530615,0.6470588235294118,0.45098039215686275,0.3764705882352941,0.21250300462964788,53.222351383658065,0.0,0.0023184799819045464,0.0007916760913820402,0.04134056515382614,0.024004608288589285
A001623880,14362,0.28623246173469385,0.4980392156862745,0.3607843137254902,0.30980392156862746,0.12728485051110494,42.35125863131515,0.0,0.0165715081464977,0.0014621918952792091,0.004059974426048452,0.006756467635096361
A001623896,16446,0.32776626275510207,0.6941176470588235,0.5098039215686274,0.396078431372549,0.2612498395627276,58.15549416818396,0.0,0.001763346710446309,0.00012161011796181443,0.0327209325916606,0.02084679419241619
A001627437,16035,0.3195750956632653,0.6274509803921569,0.43529411764705883,0.32941176470588235,0.19295393047654102,51.03102582255222,0.0,0.004053632678515747,0.0018085438104147179,0.018432898332613055,0.01736469422971427
