latent_id,m_base,h_base,mask_category,replicate,camera,light,valid_skin_fraction,retry_count,retry_exhausted,exposure_ev,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction
AM3_M0.90_H0.02_Mild_7,0.9,0.02,Mild,7,Canon 600D,D65,0.7890472412109375,1,False,-0.21977271641981921,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_7,0.9,0.02,Mild,7,Canon 600D,A,0.7890472412109375,1,False,0.13330099770105996,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_7,0.9,0.02,Mild,7,Canon 600D,FL2,0.7890472412109375,1,False,-0.33127783181963055,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_7,0.9,0.02,Mild,7,Canon 600D,FL11,0.7890472412109375,1,False,-0.21278455862082352,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_0,0.9,0.02,Strong,0,Canon 600D,D65,0.4972076416015625,1,False,0.03515376390499203,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_0,0.9,0.02,Strong,0,Canon 600D,A,0.4972076416015625,1,False,-0.24336423315718386,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_0,0.9,0.02,Strong,0,Canon 600D,FL2,0.4972076416015625,1,False,-0.09755041940591697,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_0,0.9,0.02,Strong,0,Canon 600D,FL11,0.4972076416015625,1,False,-0.4175463449753204,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_1,0.9,0.02,Strong,1,Canon 600D,D65,0.6162567138671875,1,False,0.11002332559527728,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_1,0.9,0.02,Strong,1,Canon 600D,A,0.6162567138671875,1,False,-0.47225409875706614,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_1,0.9,0.02,Strong,1,Canon 600D,FL2,0.6162567138671875,1,False,-0.21222079902599705,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_1,0.9,0.02,Strong,1,Canon 600D,FL11,0.6162567138671875,1,False,-0.1464916901528457,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_2,0.9,0.02,Strong,2,Canon 600D,D65,0.542510986328125,1,False,0.16572797829343677,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_2,0.9,0.02,Strong,2,Canon 600D,A,0.542510986328125,1,False,-0.2976478221450212,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_2,0.9,0.02,Strong,2,Canon 600D,FL2,0.542510986328125,1,False,-0.28747770374854964,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_2,0.9,0.02,Strong,2,Canon 600D,FL11,0.542510986328125,1,False,-0.29236495488652325,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_3,0.9,0.02,Strong,3,Canon 600D,D65,0.4360504150390625,1,False,0.1522321993184429,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_3,0.9,0.02,Strong,3,Canon 600D,A,0.4360504150390625,1,False,-0.31345726014170605,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_3,0.9,0.02,Strong,3,Canon 600D,FL2,0.4360504150390625,1,False,-0.2693655779422023,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_3,0.9,0.02,Strong,3,Canon 600D,FL11,0.4360504150390625,1,False,0.18398133938595618,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_4,0.9,0.02,Strong,4,Canon 600D,D65,0.4163818359375,1,False,-0.039662958078807875,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_4,0.9,0.02,Strong,4,Canon 600D,A,0.4163818359375,1,False,0.27673222493417315,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_4,0.9,0.02,Strong,4,Canon 600D,FL2,0.4163818359375,1,False,-0.09969780841877635,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_4,0.9,0.02,Strong,4,Canon 600D,FL11,0.4163818359375,1,False,0.029466601906911638,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_5,0.9,0.02,Strong,5,Canon 600D,D65,0.51800537109375,1,False,0.10355842697255135,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_5,0.9,0.02,Strong,5,Canon 600D,A,0.51800537109375,1,False,-0.3138474267144936,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_5,0.9,0.02,Strong,5,Canon 600D,FL2,0.51800537109375,1,False,-0.19154161094782307,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_5,0.9,0.02,Strong,5,Canon 600D,FL11,0.51800537109375,1,False,-0.37811821278615726,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_6,0.9,0.02,Strong,6,Canon 600D,D65,0.5965576171875,1,False,-0.03328316579646251,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_6,0.9,0.02,Strong,6,Canon 600D,A,0.5965576171875,1,False,0.22202323415927072,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_6,0.9,0.02,Strong,6,Canon 600D,FL2,0.5965576171875,1,False,0.1201041193226714,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_6,0.9,0.02,Strong,6,Canon 600D,FL11,0.5965576171875,1,False,-0.2178221862699748,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_7,0.9,0.02,Strong,7,Canon 600D,D65,0.6287384033203125,1,False,0.09860142118968696,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_7,0.9,0.02,Strong,7,Canon 600D,A,0.6287384033203125,1,False,-0.47585998616950304,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
